P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
060854D2,C,2013,,0,0

789A591F,J,2010,5,5,4

7FD78F49,J,2006,8,9,5

846E054F,C,1943,,0,0

771200EE,J,2002,7,1,1

846E054E,C,1997,,0,0

677F8386,C,2012,,0,0

6732FE47,C,2012,,0,0

58C139E7,C,2014,,0,0

73979059,J,2015,,0,0

5F1E8F9C,C,2006,,0,0

5F1E8F9A,C,1987,,0,0

771AA098,J,2008,6,3,2

105D30CE,C,1990,,0,0

0AD43D3C,J,1978,,0,0

5F1E8F9E,C,2014,,0,0

771AA094,J,1989,,0,0

836A1ACB,C,1974,,0,0

771AA096,J,2007,8,35,8

78DFD0A2,J,1946,,0,0

771AA092,J,2000,5,2,2

771AA093,C,2009,5,3,3

06863A09,C,1986,4,1,1

836A1AC8,C,2007,,0,0

5DAF463C,J,1986,22,8,6

5F1E8F95,J,2011,,0,0

836A1AC2,C,2007,,0,0

771AA09F,J,2009,6,24,7

099FEC50,C,1902,,0,0

099FEC57,J,1972,,0,0

836A1AC5,C,2009,,0,0

771200E1,J,1979,30,5,5

17427789,C,2011,,0,0

771200E7,J,2006,9,18,8

6B9C76F5,J,2004,9,1,1

771200E9,J,1984,,0,0

59AFB4BB,J,2014,,0,0

265DB6D7,C,2007,,0,0

06481945,C,1989,,0,0

265DB6D5,C,1990,,0,0

7FD78F4E,C,2010,,0,0

61CE5299,C,2015,,0,0

63B5E456,J,1932,,0,0

155E10D1,C,2008,,0,0

74D3CAF9,C,2002,,0,0

7E89110D,C,2009,,0,0

301DEB33,C,2008,,0,0

028BB42E,C,2012,,0,0

82FE0C40,C,1996,,0,0

74D3CAF7,C,2012,,0,0

821FE6A7,C,2012,,0,0

821FE6A6,C,2013,,0,0

68663BEE,J,2015,,0,0

84F926D6,C,1996,,0,0

7FC93643,C,2013,,0,0

002DEFD7,C,2007,,0,0

58BBB109,C,2007,,0,0

002DEFD8,C,2005,,0,0

039AE82A,C,1980,,0,0

0311C0CF,J,1997,,0,0

3CC33B95,C,1994,,0,0

098FB274,C,2012,2,1,1

5DFCB3BE,C,2013,,0,0

16FF965A,C,2007,,0,0

8548343B,C,2001,,0,0

778014D5,J,2012,,0,0

00B6D8F5,C,1996,,0,0

7DA07D15,J,1986,21,9,7

7E317079,J,2010,,0,0

7A495F5A,J,1978,26,8,6

633899D2,C,2004,,0,0

7A495F5F,J,1982,,0,0

7A495F5E,J,1951,9,3,3

7A495F5D,J,2008,,0,0

3A25A47B,C,2011,,0,0

3604FB0C,C,1999,,0,0

3A25A478,C,2001,,0,0

6A84AA3F,J,1989,,0,0

7A495F57,J,1999,3,2,1

6A84AA3A,C,2012,,0,0

7A495F55,J,1978,17,3,3

7A495F54,J,1960,7,4,4

5AD1A47A,C,2010,,0,0

7E31707A,J,2013,2,2,2

3A25A476,C,2012,,0,0

566099C6,C,1998,,0,0

03D7B3A4,C,1989,21,1,1

736B7D8F,C,2012,,0,0

7056A629,C,2009,,0,0

16FF9654,C,1974,,0,0

78439140,J,2014,,0,0

7FC9364A,C,2015,,0,0

78439142,J,1986,,0,0

74EFEE5F,C,2006,,0,0

78439144,J,1985,,0,0

78439146,J,1989,,0,0

78439147,C,2014,,0,0

717A8D84,C,2003,,0,0

78439149,J,2003,12,22,7

0311C0C7,J,2012,2,1,1

58BBB10C,C,2000,14,2,2

5CA0F4D0,C,2014,,0,0

79ACF140,J,2007,8,70,8

79ACF147,J,1989,17,6,5

79ACF145,C,2006,,0,0

740D0BC5,C,2011,,0,0

7C552E7B,J,1935,79,1,1

7994DE5D,J,2011,3,2,2

7C552E7D,J,2012,3,11,4

3C0F7F4D,J,1998,,0,0

5DC44914,C,2009,5,1,1

153E9073,C,1980,,0,0

78F06DFC,J,1992,21,44,20

0B4CF886,C,1982,15,10,8

2598AA3A,C,2014,,0,0

0B4CF884,C,1986,20,1,1

75D46DE4,J,2008,7,34,8

7D9CF65D,J,2006,9,30,9

7D9CF65E,J,2006,,0,0

7C60680B,J,1985,29,81,24

12E069C8,C,1989,,0,0

3B27D5F0,C,2007,,0,0

829BC6E9,C,2014,,0,0

00F2E53D,C,2012,,0,0

75930C12,J,1986,28,20,15

83F1600C,C,2001,,0,0

7D903864,J,1984,31,7,7

7D903863,J,2014,1,3,1

7A6A0D6B,J,2003,,0,0

5D117B64,J,2007,,0,0

75930C14,J,2013,2,2,2

3E1E65B1,C,2000,,0,0

08D98FAF,C,2011,,0,0

79E5321B,J,1951,58,1,1

08D98FA7,C,2007,,0,0

832D0628,C,1950,,0,0

7D90386C,J,2010,5,37,5

832D0621,C,1995,,0,0

46CCD8DF,C,2012,,0,0

2F50AD17,C,2009,,0,0

832D0624,J,1970,,0,0

832D0627,C,2015,,0,0

467EAE10,C,2015,,0,0

7C606806,C,1956,,0,0

3BDF9296,C,1998,,0,0

3BDF9294,C,2004,,0,0

7C606803,J,2009,5,3,3

00F2E538,C,1976,,0,0

82BACD01,J,1969,,0,0

23EA0285,C,2008,,0,0

7F730C8A,C,2015,,0,0

7C552E74,J,1970,41,1,1

78F06DF8,J,2005,,0,0

78F06DF7,J,2004,11,1,1

78F06DF6,J,1983,28,2,2

7C552E78,J,2014,,0,0

6EDD690D,C,2013,,0,0

2D65B933,C,2013,,0,0

2167943D,C,2010,,0,0

5B90F320,J,2007,,0,0

2167943F,C,1908,,0,0

7993F0B6,J,1997,4,1,1

08008574,C,1998,11,12,8

5F701D18,C,1993,,0,0

33393B70,C,2011,,0,0

256E0361,C,1976,31,3,2

15F2C885,C,2009,,0,0

797AD50A,J,2011,1,1,1

85A73C59,C,2015,,0,0

797AD50C,J,2012,3,3,2

797AD50B,J,2013,2,9,2

3875FB01,J,2015,,0,0

81B58046,C,2007,8,18,7

82210BE9,C,2011,,0,0

85A73C50,C,2006,,0,0

85A73C53,C,2009,,0,0

85A73C54,C,2014,,0,0

590642AF,C,2009,7,8,6

7CEA88F7,J,2006,8,6,4

7CEA88F1,C,2013,,0,0

80D50EDE,J,2015,,0,0

85441C35,J,2015,,0,0

0FBD9DED,C,1884,,0,0

4328B735,C,2015,,0,0

7B13CFB4,C,1967,,0,0

5F6F5F19,J,1998,,0,0

5F6F5F18,C,1979,0,2,1

7F8DBB4C,C,2011,,0,0

3BEC686F,C,2000,,0,0

3BEC686C,C,2010,,0,0

5F6F5F11,C,1976,,0,0

738130C0,C,2009,,0,0

017228E4,C,2006,,0,0

017228E3,C,2009,,0,0

75766D79,J,1977,34,18,12

7F8DBB43,J,1975,12,1,1

738130CF,C,2015,,0,0

75766D76,J,1935,78,3,3

75766D77,C,2012,,0,0

75766D71,J,2000,14,14,8

7E5DE0DF,C,2013,2,3,3

017228E8,C,2009,4,3,3

7CEA88FD,J,2010,5,20,4

166535CF,C,1994,,0,0

24D83E45,C,2000,,0,0

80D50ED6,J,2012,3,12,4

3FA3A526,J,2015,0,1,1

797AD501,J,2012,3,5,4

797AD500,J,2013,,0,0

1064F6E9,J,1989,21,2,2

797AD505,J,2006,6,15,6

27375E03,C,1967,,0,0

590642A1,J,2005,,0,0

797AD508,J,1979,2,2,2

07C30649,C,2010,,0,0

7A64DEB6,C,2012,,0,0

04E983EE,C,1991,9,5,3

17B1CA45,C,1995,,0,0

5D5E123E,C,1997,,0,0

60E27FEA,J,2005,,0,0

5F701D1E,C,2010,,0,0

256E036F,C,1990,,0,0

15F2C88F,C,2007,,0,0

256E036B,C,1970,,0,0

7F25E230,J,1999,16,113,16

7CE2D7FD,C,1955,,0,0

814390AE,C,2003,9,8,5

7BD9C8CF,J,1996,,0,0

7CE2D7FC,C,2004,,0,0

7F25E237,C,2007,,0,0

7F25E238,J,2006,8,5,3

81B74117,C,2009,,0,0

75D7704D,J,1976,30,8,7

0FE2F5FE,J,2013,,0,0

75D7704B,C,1984,25,5,5

067C5027,C,1987,,0,0

589A3421,C,2010,,0,0

83162F87,J,1995,,0,0

83162F80,C,1967,,0,0

5AABBAD0,C,2005,,0,0

8404489E,C,2006,,0,0

8404489D,C,2012,,0,0

8404489C,C,2015,,0,0

8404489A,J,2005,,0,0

0206E790,C,2011,3,1,1

77FC420E,J,1937,5,1,1

38401D43,C,2012,,0,0

0D05193A,C,2008,,0,0

77FC420B,J,2009,,0,0

107C070B,C,1993,,0,0

1616F891,C,1997,,0,0

608F5767,C,2010,,0,0

0586002B,C,2001,,0,0

851A6101,C,1993,,0,0

3D4BD7E5,C,2012,,0,0

75E81AAA,J,1965,,0,0

0EA06DFB,J,1988,,0,0

851A610E,C,2013,,0,0

05860022,C,2001,,0,0

36BE3E6B,J,2014,,0,0

7F774B2E,C,2003,12,47,12

05860028,C,2008,,0,0

3D4BD7EE,C,2012,,0,0

75E81AA1,J,1980,,0,0

75E81AA7,J,2011,4,19,4

78D774DB,J,2008,2,2,2

0D051932,C,1960,,0,0

23505C6D,C,2012,,0,0

0D051936,J,1928,,0,0

0486AF28,C,1999,,0,0

5D798512,J,2012,4,46,5

77FC4209,J,1997,11,3,3

77FC4208,J,2000,14,13,9

034E9071,C,2001,13,5,4

83162F8F,C,2004,,0,0

5A6B8AEA,C,2012,2,3,2

83162F8D,C,1988,,0,0

770667A1,J,2012,3,3,3

84515166,C,2015,,0,0

0658E3C9,C,2009,,0,0

852890AE,C,2016,,0,0

75A357D7,J,1996,,0,0

75A357D0,J,2005,9,2,2

75A357D1,J,2007,,0,0

84044891,C,1973,,0,0

84044890,C,2005,,0,0

735C24D1,C,2008,,0,0

5F3E26EF,C,2002,,0,0

7BD9C8C4,J,2011,4,16,5

814390A1,C,2004,,0,0

75D77047,J,2003,12,26,12

75D77044,J,2014,,0,0

81B7411B,J,2002,,0,0

73CF81CB,C,2009,,0,0

067C502F,C,2001,,0,0

772C4F27,J,2008,7,11,6

772C4F26,J,2001,11,6,4

772C4F25,J,1999,13,3,3

78769AB9,C,2011,1,1,1

2267813A,C,1985,,0,0

027F65B9,C,2008,,0,0

2267813C,C,1975,,0,0

8582B00F,C,2016,,0,0

825FC745,C,2002,13,2,2

68969755,C,2012,,0,0

772C4F29,J,1993,,0,0

227F0D43,C,1986,,0,0

6DB83740,C,2011,,0,0

77651871,J,1968,40,41,20

6DB83744,C,1999,,0,0

227F0D48,C,1970,,0,0

7AEDF9F3,J,2009,,0,0

11261FEF,C,2009,,0,0

11261FEB,C,2005,,0,0

11261FEC,C,2000,6,1,1

3C7183AB,C,1961,,0,0

7AEDF9F8,C,2014,,0,0

0A16338F,C,1993,,0,0

7C09FF9A,C,2012,,0,0

38BD1663,C,2013,,0,0

7C09FF9B,J,2007,7,4,4

73D881D8,J,2010,,0,0

859DE908,C,1997,,0,0

73D20BA7,C,2013,,0,0

56AD46EC,C,2003,,0,0

73D881D2,J,2005,,0,0

4A9C6994,J,2005,,0,0

38BD166A,C,1995,,0,0

613966B6,C,1997,,0,0

73D20BAF,C,2015,,0,0

125E501F,J,1954,,0,0

56AD46E1,C,2013,,0,0

7AEDF9FC,J,2006,5,3,3

7AEDF9FF,J,1991,,0,0

7AEDF9FE,J,1988,25,16,11

76FEA258,C,2009,,0,0

0A163385,C,2010,,0,0

13EFB31C,J,2003,12,2,2

859DE907,C,2008,,0,0

22B20BA1,C,1972,,0,0

82B3270B,C,2012,,0,0

813DFD56,J,2010,,0,0

16300C2A,C,1969,,0,0

7A11D1C4,J,2005,,0,0

44AC231D,C,2006,,0,0

15369DC8,C,2005,,0,0

772C4F2C,J,2006,,0,0

772C4F2B,J,2008,6,8,3

78769ABF,J,1972,,0,0

58BC6D30,J,2007,6,3,3

78769ABD,J,1983,32,3,3

8582B001,J,2010,,0,0

825FC74D,C,2013,,0,0

58BC6D37,J,1955,,0,0

78769ABA,J,2004,5,4,2

78A3D598,J,2004,11,34,11

5B54AE18,C,2011,,0,0

33785435,C,2011,,0,0

5E5BFC8D,C,2012,,0,0

84D4E985,C,1895,,0,0

5B54AE15,C,2008,,0,0

5B8BAE6F,J,2007,,0,0

220E5838,C,1961,,0,0

46E72E2B,C,2007,1,1,1

7BFA429C,J,2010,5,1,1

1773F6DE,C,2007,,0,0

824AA0FC,C,2011,,0,0

5DFAC2A4,C,2005,,0,0

0833E564,C,2006,,0,0

12A2FD48,C,2014,,0,0

5450CC2E,C,2002,,0,0

0031E3C5,C,1974,,0,0

72142A27,C,1905,,0,0

0031E3C1,C,1991,,0,0

7B570E65,J,2013,2,3,3

3CC30EDD,C,2014,,0,0

77973EED,J,1999,16,15,10

72142A2E,C,2011,,0,0

17F5C92C,C,1996,,0,0

5DCB068E,C,2013,,0,0

5F196E9E,J,1989,,0,0

5F196E9D,C,2003,,0,0

5E958AD4,C,2013,,0,0

824AA0F5,C,1970,,0,0

7C4017FA,J,2007,8,6,3

58EA37E0,C,2013,,0,0

2626D095,C,2012,,0,0

797D0F5A,J,2001,3,3,2

197DA33D,C,1967,,0,0

83715163,C,1954,,0,0

5A1493D8,C,2013,,0,0

7F8CFAAB,J,1964,,0,0

067A7938,C,2006,,0,0

0A4C44F0,C,2011,,0,0

0A4C44F1,J,1988,27,5,5

01FFD60C,J,1980,34,2,2

77973EE1,J,2013,3,4,3

163C2D28,C,1993,,0,0

43380D6A,C,2008,,0,0

5A729940,C,2013,,0,0

01B6BA5E,J,2005,,0,0

79F18A70,J,1925,,0,0

163C2D25,C,1903,,0,0

78438309,J,2004,,0,0

76A61065,J,1993,23,11,11

7BBBCF2A,J,2013,,0,0

76A61060,J,2014,,0,0

7FEA3615,J,2010,,0,0

5E5BFC8A,C,1997,,0,0

7FEA3610,J,1991,18,2,2

7FEA3613,J,1994,22,76,19

02AA1A27,C,2006,,0,0

846A2E93,C,2007,,0,0

846A2E90,C,1969,,0,0

21EF40F2,C,1938,,0,0

15FC164E,C,1972,,0,0

21EF40F4,C,1990,12,2,2

78438308,J,1961,51,4,4

02F01180,C,1981,,0,0

0E2FAD5B,C,2014,,0,0

02F01186,J,2003,,0,0

02F01184,C,2013,,0,0

7C4017F1,C,2015,,0,0

8281EBEE,C,2006,,0,0

839B6A49,C,2009,,0,0

19055E28,C,1985,,0,0

02F0118B,C,2001,,0,0

0E2FAD53,C,2001,,0,0

6CBD2721,C,2010,,0,0

5EDA2A42,J,2009,4,4,3

8281EBE6,C,1988,2,1,1

035A57D9,J,2009,4,2,2

035A57D8,J,2011,4,16,5

846A2E9C,C,2013,,0,0

846A2E9D,C,2014,,0,0

783C21F6,J,2014,1,1,1

783C21F7,J,2006,,0,0

783C21F4,J,1997,,0,0

62CC08AC,C,1992,,0,0

783C21F1,J,1974,36,1,1

385A521A,C,2013,,0,0

76A6106F,J,2008,7,16,8

76A6106E,C,1988,8,4,3

76A6106D,J,2014,,0,0

76A6106C,C,2015,,0,0

76A6106B,J,2005,10,8,5

7BBBCF24,J,2001,,0,0

7BBBCF25,J,1995,17,1,1

7FEA361D,J,2006,9,18,7

800DB4A6,J,2004,8,6,4

0C5C6F10,C,1989,,0,0

7827E510,J,2007,5,2,2

7827E512,J,2007,,0,0

041AD9D7,J,2013,,0,0

5A72994F,J,2014,,0,0

19CD0BE0,C,1997,,0,0

2290CEC1,C,1993,19,3,3

041AD9D3,J,2006,,0,0

2290CEC8,C,2013,,0,0

79E53211,J,1989,8,8,4

74A34D44,C,2007,,0,0

041AD9D8,C,2012,,0,0

7A0E421D,J,2013,,0,0

7A0E421F,J,2004,11,28,9

81845557,C,2006,,0,0

5657475C,C,2012,,0,0

2679E66D,C,1988,,0,0

5865AAF0,C,2000,2,4,2

04940043,C,2012,,0,0

5CFBBC72,C,2014,0,1,1

5CFBBC73,C,2012,,0,0

74E35BCA,C,2015,,0,0

1BDF67F3,C,2010,,0,0

7D17B5A4,C,1994,,0,0

253EE466,C,2001,10,2,1

76A0DA05,J,1961,53,4,4

792BB775,J,1990,15,12,9

792BB776,J,2001,,0,0

76A0DA06,J,2002,12,20,9

76A0DA01,C,2008,2,1,1

35542A85,C,2011,,0,0

72719550,C,2014,,0,0

7845EA8E,C,2008,,0,0

792BB778,C,2012,3,6,3

792BB779,J,2002,13,5,3

044D6A93,C,2005,,0,0

729F7F56,C,2013,,0,0

16D7250D,C,2009,,0,0

861CEA48,C,2005,,0,0

0A81D1E8,J,1978,,0,0

861CEA46,C,2012,,0,0

81EA08C0,C,2007,,0,0

5BE14F95,C,2004,,0,0

16D72501,C,2005,,0,0

02835C8D,C,2005,,0,0

861CEA4B,C,2005,,0,0

792BB77E,J,1966,,0,0

76A0DA0F,J,2013,3,76,4

76A0DA0A,J,2012,,0,0

736A7DF8,C,2013,,0,0

2D8ABDE8,C,1978,0,1,1

84379013,C,2010,,0,0

2D8ABDE6,C,1989,,0,0

11CC332A,C,2008,,0,0

60DB313D,C,2014,,0,0

11CC332F,C,2015,,0,0

7D17B5AA,J,2007,7,3,2

7808E305,J,1996,18,7,6

7D17B5AC,J,2010,4,4,3

7E325AB4,J,2008,6,7,5

7D17B5AE,J,2009,,0,0

7E325AB2,C,2013,,0,0

5CF04C3C,C,2014,,0,0

5CF04C3D,C,1997,,0,0

7E325AB9,J,1988,,0,0

7E325AB8,C,1996,,0,0

7A0E4214,J,2006,,0,0

84AB7CED,C,1990,,0,0

7A0E4216,C,2012,,0,0

76DCF530,J,2004,11,17,10

23AC4B70,C,1957,,0,0

04E1A37F,C,2009,,0,0

5CFBBC7F,C,1989,,0,0

76C82991,J,2004,11,45,12

04E1A37C,C,2004,11,10,8

5CFBBC7A,C,1996,19,69,18

626E3B56,C,1995,,0,0

3DE0A5EF,C,2005,,0,0

626CA581,C,2014,,0,0

0A45491E,C,2013,,0,0

5BA9919A,C,2009,,0,0

552C5EFC,J,1973,39,5,4

02147D74,C,2012,,0,0

62B6CD09,C,2002,,0,0

7AE55DBF,C,1980,,0,0

5947FA3B,C,2005,,0,0

7AE55DBD,J,2009,5,6,6

02147D79,C,2014,,0,0

80B41E46,C,2010,,0,0

1A2065B8,J,2001,,0,0

8022D055,C,2001,8,1,1

8022D054,C,2015,,0,0

8022D052,J,1996,,0,0

84577AAB,C,2011,,0,0

1A2065B3,C,1994,,0,0

84577AAF,C,1996,,0,0

84577AAE,C,1996,,0,0

5AA54B58,J,1993,,0,0

3323A85A,C,2004,,0,0

19944671,C,2005,,0,0

7E9C388E,J,2008,7,2,2

7E9C388D,J,1996,18,5,5

5AA54B51,C,1999,,0,0

0979C630,C,1998,,0,0

758768E2,J,2011,,0,0

76DCF53E,J,1976,7,2,2

2262264F,C,1933,,0,0

6FAFF6A1,C,1987,,0,0

7E9C3889,J,1995,,0,0

01C892D7,C,1989,1,1,1

36CA7E7C,C,2001,,0,0

5EC16546,C,2007,,0,0

0801D6D1,J,2007,8,15,9

84577AA6,C,1970,,0,0

5CE78FF5,C,1999,16,1,1

73A4BFDE,C,1998,2,1,1

24D0EB59,C,2009,,0,0

7AE55DB1,J,1961,44,21,15

7AE55DB5,C,1997,6,5,3

7AE55DB4,J,2000,,0,0

7AE55DB9,J,2010,,0,0

18E70956,C,2011,,0,0

5AC5D433,C,2013,,0,0

7AAF950C,J,2015,,0,0

79C92824,J,1987,27,22,15

5B49B31A,C,2015,,0,0

626E3B5C,C,1983,,0,0

61A5DC75,C,1970,,0,0

5AC5D434,C,2010,,0,0

8328A3C3,C,1934,,0,0

73D3542D,C,2006,7,1,1

3B8680C9,C,2003,,0,0

78537655,J,1923,,0,0

78537657,J,1997,14,2,2

8297DCA1,C,2015,,0,0

78537651,J,2012,3,3,2

78537658,J,2007,7,1,1

142E33BB,C,2005,9,2,2

7AFE0D7C,J,1990,,0,0

1626D602,C,2003,,0,0

75E5038D,J,2013,,0,0

75E5038F,J,1994,20,11,7

02C4C3D1,C,2003,,0,0

7CACA836,C,2016,,0,0

1626D608,C,1981,,0,0

7CACA830,J,1996,20,36,17

01961D0B,C,2012,,0,0

12725979,C,2003,,0,0

26C40D51,C,2009,,0,0

83A6168B,C,1955,,0,0

2CE8EB69,C,2012,,0,0

11E4381E,C,1988,,0,0

85EF7B6A,C,1998,,0,0

83AE588E,C,2009,,0,0

7ED4CDA7,C,1959,,0,0

85EF7B6F,C,2014,,0,0

074A6B58,C,2011,,0,0

7ED4CDA8,C,2006,,0,0

7B41A507,J,2013,,0,0

7E79F46D,C,2007,8,1,1

85EF7B60,C,1978,,0,0

83AE5885,C,2013,1,1,1

85EF7B67,C,2013,,0,0

85EF7B66,C,2011,,0,0

64432520,C,1990,,0,0

7E79F463,C,2008,5,2,2

7E79F464,J,1999,16,17,10

7A553221,J,1999,,0,0

7E79F467,J,2005,3,1,1

83A61685,C,1997,,0,0

8185FD3D,J,2008,6,1,1

8185FD3C,C,2012,,0,0

8185FD3B,C,2015,,0,0

000A56ED,C,2006,,0,0

80A8454E,C,1994,,0,0

7A553226,J,1990,,0,0

236E411A,C,2006,,0,0

75E50382,C,2013,,0,0

1971F884,C,2007,,0,0

8371516E,C,2006,,0,0

75E50387,J,2009,4,1,1

690C54EC,C,1985,,0,0

75E50389,J,2011,,0,0

76E8D53A,J,2011,,0,0

3CF7D7A7,C,1998,,0,0

07BA2E24,C,2013,,0,0

3D464522,C,2006,,0,0

230B6F01,C,1979,4,1,1

7853765B,J,2006,8,11,6

24E9A0E7,C,1980,,0,0

19764718,C,1981,,0,0

66C84FC8,C,2012,,0,0

3C133325,C,1957,,0,0

78C424CE,J,2001,14,36,12

5C1D732A,J,2011,4,8,5

76408014,J,1984,27,6,4

68786B52,C,2008,,0,0

827047F6,C,2012,,0,0

7BA222D8,J,2000,13,5,5

7746448A,J,2012,3,31,3

838A64FD,C,1971,,0,0

02268AC3,C,1994,,0,0

76408018,J,2006,4,2,2

5E7B1E01,J,2013,2,2,2

7A05A880,J,2014,,0,0

7A05A881,J,1996,,0,0

774CFA4F,J,2009,5,3,2

7B0B0FA1,J,1976,,0,0

774CFA4E,J,1987,,0,0

7B0B0FA9,C,2013,,0,0

82F71F8E,C,1814,,0,0

07FC17C3,C,2007,6,16,5

0E37185F,C,1985,,0,0

12B9C719,C,2011,,0,0

6B605A25,J,2015,,0,0

7FD001A5,C,2013,,0,0

365E8550,C,2007,,0,0

7D138E55,J,2011,5,6,3

7FD001AD,J,2012,,0,0

39B4FF87,C,2009,,0,0

774CFA40,J,2015,,0,0

774CFA41,J,1997,12,4,3

774CFA49,J,1982,25,4,4

8335D551,C,2005,,0,0

77464489,J,2013,1,3,2

21CB85B3,C,2012,,0,0

7640801B,J,2004,,0,0

838A64F6,C,2008,,0,0

77464481,J,2003,10,2,2

714CDC20,C,2012,,0,0

838A64F3,C,2009,,0,0

838A64F0,C,1940,,0,0

21CB85B8,C,1983,,0,0

101753A9,J,1923,,0,0

5C1D7329,C,2006,9,5,5

5CBF415A,C,2015,,0,0

59B5D8AB,C,2014,,0,0

101753A0,C,2014,,0,0

015EDC7A,C,2008,,0,0

7EC970B2,J,1986,,0,0

39171B0E,C,2013,,0,0

7CB56EC3,J,2015,1,5,2

5F4A3402,C,1993,9,3,3

194F585E,C,2000,,0,0

7D676630,C,2013,2,7,3

7DF7A506,J,2012,,0,0

608BADEA,C,1985,17,9,7

7DF7A504,J,2013,2,3,2

7DF7A505,C,2005,9,5,3

810B32F8,J,1998,,0,0

72FAF012,C,2009,,0,0

85AAAFFD,C,2015,,0,0

85AAAFFE,C,2015,,0,0

08F2C42E,C,2003,,0,0

810B32F5,C,2009,,0,0

85AAAFFA,C,2014,,0,0

7DF7A508,J,1989,24,6,5

251BDD65,C,2001,14,10,9

765571D0,J,1996,19,129,19

7DEAA96E,C,1990,,0,0

765571D4,C,2009,,0,0

0FB73C9E,J,1990,,0,0

765571D6,J,2011,4,17,5

82C1548A,C,2005,,0,0

7AAF9507,J,2003,,0,0

84E30537,J,1864,151,4,4

82C1548E,C,2002,,0,0

266A2FEE,C,1982,,0,0

5DCFE1A9,J,2011,3,4,3

3E192467,C,1926,,0,0

772E4A29,J,2005,10,10,7

78323086,J,1988,24,7,6

78323088,J,2014,1,1,1

772E4A26,J,1972,37,9,8

772E4A27,J,2011,,0,0

7832308C,J,2014,,0,0

7808E30E,J,2015,,0,0

06B53092,C,1981,,0,0

06B53090,J,2008,7,19,7

069092A6,J,1997,18,47,17

245172A0,C,2010,,0,0

245172A2,J,1997,,0,0

5DCFE1AF,J,1993,21,1,1

