P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
10BD0CF3,C,1994,13,1,1

7948180C,J,1988,,0,0

7948180B,J,1980,32,8,5

770395DD,J,1911,,0,0

770395DC,C,2015,,0,0

7948180F,J,1962,53,45,24

770395DA,J,2011,3,4,3

792451B8,J,1989,,0,0

792451B9,J,1997,,0,0

0EF4AE97,C,1994,12,1,1

801E12C4,C,2008,1,2,1

0D4D5D97,C,2013,,0,0

801E12C2,C,2014,,0,0

801E12C3,J,2002,13,8,6

0C66E3F8,C,2014,,0,0

58A1EF38,C,1994,21,6,4

7B1C7647,J,2008,1,1,1

7B1C7642,J,2009,6,12,5

0BB0DB9D,C,2013,,0,0

004F5048,C,1972,,0,0

0BB0DB9C,C,2012,,0,0

815F83EA,J,2007,4,1,1

832FFE62,C,2005,,0,0

589BC409,C,1983,,0,0

80DAA0FE,C,1989,,0,0

589BC40F,C,2013,,0,0

3CAA4388,C,1987,,0,0

589BC40C,J,1998,17,21,11

0BB0DB90,C,2013,,0,0

60FED403,C,2001,,0,0

7564F0FB,J,1958,,0,0

5964EB8C,C,2013,,0,0

81AE1504,C,2014,,0,0

58A1EF3C,C,1993,,0,0

801E12CE,C,1990,,0,0

801E12CB,C,2012,,0,0

7B177328,J,1982,,0,0

58A1EF3F,C,2010,,0,0

7B1C764D,J,1996,18,16,11

813FF77F,C,2012,,0,0

1A20CC8D,C,2007,,0,0

59E9E471,C,1995,,0,0

0CA1717A,C,2009,,0,0

79481801,J,2001,,0,0

770395D4,J,1985,,0,0

792451BF,J,2011,,0,0

79481805,J,1992,23,13,11

792451BE,J,2006,,0,0

69022A63,C,2004,,0,0

75D211C1,J,1999,3,2,2

75D211C0,J,1984,,0,0

75D211C3,J,1998,,0,0

75D211C4,C,2010,5,1,1

8447D2AF,C,1951,,0,0

27395762,C,2006,,0,0

6E4E3B50,C,1993,,0,0

8447D2AB,C,2000,,0,0

2472A8E6,C,1980,,0,0

3BBA8534,C,2005,,0,0

5E7C6255,C,2012,,0,0

5EDC0213,J,1984,30,32,17

5E7C6253,C,1941,,0,0

6968A2AE,C,2008,,0,0

67CE784E,C,1988,24,1,1

7A43CB17,J,1994,22,21,15

6C350D6D,C,2014,,0,0

7B87BD0F,C,2012,,0,0

7B87BD0D,J,1961,51,5,5

7A43CB10,J,1998,4,2,2

7ABC87A8,C,2006,,0,0

7871BF1D,C,2013,,0,0

7ABC87A1,J,2014,,0,0

7ABC87A0,J,1996,19,13,10

025AC685,C,2000,,0,0

822FB9CD,C,2013,2,1,1

7ABC87A6,J,2001,12,29,12

7C4A33B6,J,2002,12,8,5

2FAADB5E,C,1997,,0,0

7C4A33B1,C,2007,,0,0

09DCCFE9,C,2003,,0,0

594FAB8E,C,2013,,0,0

594FAB8D,C,2009,,0,0

257B8EBE,J,1994,19,4,4

3C4F91FD,C,1954,,0,0

257B8EBA,C,1986,,0,0

7A225603,J,2013,2,4,3

59A208EE,J,2008,,0,0

7C4A33BE,J,2005,,0,0

594FAB88,C,2007,,0,0

7A7EFD47,J,1990,10,3,3

594FAB80,C,1995,,0,0

594FAB83,C,2001,,0,0

1C30FB31,C,2010,,0,0

8081B160,J,2010,6,78,6

7871BF10,C,2012,,0,0

76738ECE,J,1995,15,13,9

477B7BE6,C,2009,,0,0

7314D806,C,2012,,0,0

0EE20538,J,1987,,0,0

59D584B4,C,2015,,0,0

23505FC2,C,1919,,0,0

301925EC,C,1972,,0,0

7A43CB1F,J,1998,17,6,4

7A43CB1E,J,1989,,0,0

7A43CB1D,J,1993,20,17,10

46B343A5,C,1998,,0,0

7B87BD05,J,1981,,0,0

2472A8EE,C,1979,,0,0

03B0E031,C,1991,,0,0

150D8935,C,1980,,0,0

2549431C,C,2003,,0,0

841182BC,J,1992,,0,0

3BBA853C,C,1986,,0,0

5E546110,C,2014,,0,0

2613A3A7,C,1995,,0,0

2613A3A6,C,1993,,0,0

3A282BCF,C,2012,,0,0

7F884BA8,J,2015,0,3,1

804641C9,J,1998,,0,0

37AD440F,C,1965,,0,0

380AD3D2,C,2002,,0,0

7ED20943,J,2009,4,1,1

7F884BA3,C,2008,,0,0

59FB8488,C,2005,,0,0

804641C6,J,2004,7,1,1

7ED20945,C,2008,,0,0

804641C5,C,2005,8,1,1

2DF21819,C,2008,,0,0

7BD7554F,J,2008,5,4,3

05081B93,C,2010,,0,0

26297CEE,C,1882,,0,0

26297CEC,C,1912,,0,0

0757C213,C,1977,,0,0

0EB93D8C,C,2008,,0,0

79D1C98F,J,1994,18,5,5

76F84E17,J,1969,43,13,11

76F84E16,J,2008,6,4,3

76F84E13,J,2004,11,28,11

76F84E10,J,2003,1,1,1

79D1C980,J,1970,43,75,31

79D1C983,J,1950,,0,0

049B4CDE,C,2010,,0,0

0CD8EA3E,C,2010,,0,0

79D1C986,J,1933,,0,0

7BD75540,J,2003,12,317,13

7BD75547,J,2008,7,32,8

7BD75544,J,2007,,0,0

7BD75545,J,1990,24,5,5

05081B9C,C,1988,,0,0

5BF623BF,C,2014,,0,0

7BD75548,J,2010,,0,0

5DF6E00A,C,2013,,0,0

2DF2181D,J,1986,,0,0

01DB4781,J,1966,,0,0

785A909A,J,2011,,0,0

6B09033F,C,2015,,0,0

114FD9AA,C,2010,,0,0

83225E36,C,2008,,0,0

0581B139,C,2000,,0,0

0581B136,C,1974,,0,0

7F884BAD,J,1995,16,13,9

2670B8FF,C,1912,,0,0

5E54611F,C,1940,,0,0

5E54611C,C,2004,,0,0

7A789241,J,2008,6,3,2

25106DCA,C,1999,,0,0

7C5E4862,J,1972,38,8,6

0CE5BA3A,J,2015,,0,0

3BBDF01F,C,2013,,0,0

7A789247,J,1997,18,29,15

7A789249,C,2011,,0,0

0FBA9BDD,C,2014,,0,0

77B936DB,J,2012,,0,0

0FBA9BDF,C,1935,,0,0

7A5452D6,J,2011,4,6,3

7A5452D7,J,1931,,0,0

7A5452D4,C,2013,,0,0

77C5A9DD,C,2012,,0,0

2FC6F19F,J,1987,,0,0

556D7448,C,2011,,0,0

3DD4838B,J,2007,6,1,1

771FF596,J,1938,32,1,1

7A5452D8,C,2014,,0,0

8584074E,C,2009,4,1,1

1591AC89,C,1990,,0,0

16706080,C,2014,,0,0

7CB77E09,J,2015,0,2,1

11F029BE,C,2005,,0,0

2D979B67,C,2000,,0,0

7CB5D73A,C,2014,,0,0

472E58CB,C,2004,,0,0

7FC9414D,C,2001,,0,0

7742295E,J,2011,,0,0

7FE78095,J,2011,2,2,1

7CB5D733,J,1956,,0,0

5DA125F6,C,2009,,0,0

7CB5D735,C,2014,,0,0

5EB0CFDF,C,2014,,0,0

6F1D2407,C,2001,,0,0

7AF0792B,J,1997,18,35,15

315EE979,C,1965,,0,0

5CBF23FA,C,2013,,0,0

0C6C80A0,C,2014,,0,0

77C5A9D2,J,1990,22,21,11

7A5452DB,J,1971,,0,0

7C939BD5,J,2003,6,2,2

77C5A9D6,J,2009,,0,0

77C5A9D7,J,1988,,0,0

0C6C80A8,J,2009,5,3,3

85840746,C,2004,,0,0

771FF59F,J,2014,,0,0

771FF59E,J,2008,7,10,7

7FE338E6,J,2001,14,28,12

7A78924A,J,2010,5,1,1

7C5E486E,J,1981,,0,0

7A78924D,J,1995,,0,0

7279714F,C,2010,,0,0

7A78924F,J,1917,,0,0

25106DC9,C,2011,,0,0

227B307B,C,2010,,0,0

86065367,C,2009,,0,0

86065364,J,2015,,0,0

86065365,C,2010,,0,0

7E8BE5EB,J,2000,15,15,8

7E70A6FC,C,2009,,0,0

7DB54167,J,2002,13,25,10

6A5E4E18,C,2013,,0,0

756371C0,J,2014,,0,0

756371C2,J,1991,16,4,4

756371C3,J,1984,,0,0

220FD7C1,C,1969,,0,0

625537D8,C,1991,,0,0

665933A8,J,1999,14,2,2

3A799195,C,2010,,0,0

807E59EB,J,2015,,0,0

84C67E15,C,2004,,0,0

84C67E17,C,1940,,0,0

84C67E10,C,2015,,0,0

84C67E11,C,2014,,0,0

6E609299,C,2015,,0,0

85CCD7B9,J,2014,,0,0

82807DF6,C,2005,,0,0

6C0BB099,J,2013,1,3,1

85CCD7B3,C,1960,,0,0

85CCD7B6,C,2013,,0,0

85CCD7B7,C,2008,,0,0

05275880,C,2012,,0,0

79929117,J,1986,28,14,12

4763CA99,C,2005,,0,0

0527588B,J,1990,24,19,13

85CCD7BD,C,2005,,0,0

85CCD7BE,C,2010,,0,0

09F031B9,C,2004,,0,0

57470289,C,2002,,0,0

147C7FDA,J,1970,,0,0

36599B77,C,2008,,0,0

3A79919F,C,2013,,0,0

399AF930,C,2013,,0,0

75FE6078,J,2009,,0,0

84C67E1A,C,2015,,0,0

09F031B7,C,2009,,0,0

756371CB,J,1992,,0,0

756371CC,J,2006,9,28,10

1306C177,C,1960,,0,0

17DC96AD,C,1987,,0,0

75FE6074,J,1981,11,2,2

8606536D,C,1999,,0,0

8606536C,C,2012,,0,0

8606536A,C,1997,,0,0

7E70A6F7,C,2006,,0,0

597AB4BF,C,2010,,0,0

7E70A6F1,J,1991,,0,0

7FFBC33A,C,2011,2,1,1

7FFBC33B,J,1962,,0,0

73877923,C,2014,,0,0

75FDE9BA,J,2006,7,4,4

75FDE9BF,J,1982,30,8,4

755BA440,J,2009,3,1,1

78D6775C,J,1996,17,19,11

22D69A7F,C,2014,,0,0

78D6775E,J,2004,,0,0

7917998B,J,2012,,0,0

8205BDFE,C,2014,,0,0

785595DD,J,2008,4,2,2

7FDB4F8A,J,1991,23,14,9

5A6CDC96,C,2009,,0,0

4592A8D3,C,1990,,0,0

8170846A,J,2001,9,1,1

7FD4D93F,C,2008,6,1,1

181F09E6,C,2010,,0,0

0AE30324,C,1999,,0,0

181F09E9,C,2012,,0,0

58E9DB6C,J,1987,5,2,2

7C325B87,J,1984,27,46,19

785F2B5A,J,2012,1,1,1

790450AD,J,1984,,0,0

790450AE,J,2010,6,32,6

17E8AFC1,C,1999,,0,0

85D24761,C,1976,,0,0

85D24766,C,2007,,0,0

85D24764,C,1997,,0,0

85D24765,C,2012,,0,0

85D24769,C,2014,,0,0

5E3A27ED,C,2015,,0,0

82546355,C,2010,,0,0

85D2476A,C,1989,,0,0

85D2476F,C,2002,,0,0

790450A1,J,1919,,0,0

5E3A27E0,C,2005,,0,0

5E3A27E1,C,2015,,0,0

7C452E3B,J,2003,11,3,2

790450A8,J,2009,6,10,4

81708460,J,2002,13,18,10

17C18033,C,2009,,0,0

81708465,J,2002,10,4,4

58E9DB61,C,2013,,0,0

0D03C90A,C,1964,,0,0

58E9DB62,C,2006,,0,0

154F3B0E,C,2004,,0,0

79179988,J,2011,3,2,2

79179989,J,1991,1,1,1

78D67756,J,2005,4,1,1

78D67757,J,1995,,0,0

8205BDF9,C,1996,19,59,15

7FDB4F86,J,2003,,0,0

785595D3,J,1983,,0,0

78D67759,J,2014,1,8,2

785595D5,J,2011,4,3,3

785595D4,J,1998,17,10,6

24B4B549,C,1995,,0,0

7FFBC330,J,2001,15,52,13

846CD71A,C,2001,,0,0

7FFBC337,C,2014,,0,0

7FFBC339,J,2006,6,2,2

75FDE9B1,C,2003,,0,0

75FDE9B4,J,2011,2,1,1

75FDE9B5,J,1998,17,123,17

5EDA9ACE,C,2007,,0,0

697D43B9,C,2009,,0,0

0BC2B802,C,1900,,0,0

7B33EC8C,J,1987,4,1,1

82CE00AF,C,2014,,0,0

80A1CED2,J,1908,,0,0

7B33EC8D,C,2013,,0,0

0F8D6F7A,C,1989,,0,0

7C9B366C,J,1955,52,6,5

766A92EE,J,2006,5,2,1

7C9B366F,J,1973,,0,0

7796949F,J,2011,4,11,4

0E85A980,C,1968,,0,0

8584B8B4,C,2015,,0,0

7FECAB33,C,2015,,0,0

83C40367,C,2010,,0,0

79ECEA22,J,2009,,0,0

7FECAB30,J,2013,,0,0

6383820D,C,1996,,0,0

79F9898E,J,1982,26,4,4

12935BB9,J,1980,,0,0

76B818D9,J,1977,,0,0

2514B6BF,C,1959,,0,0

5BE5E496,C,2013,,0,0

59F9E1DD,C,2015,,0,0

76B818D3,J,1966,21,9,7

76B818D0,J,2002,,0,0

76B818D1,J,2003,12,56,13

76B818D6,J,1985,29,33,20

76B818D4,C,1995,,0,0

76B818D5,J,1908,64,3,3

72A67B5C,C,1998,4,1,1

863EFF08,C,2008,,0,0

7BD34F40,C,1953,54,56,27

01B147A6,C,1988,,0,0

5DAA9511,C,2002,,0,0

01B147A5,C,2011,,0,0

01B147A2,J,2007,,0,0

01B147A1,C,1963,,0,0

63838201,C,2013,,0,0

7FECAB3A,C,1995,1,1,1

2729FEC7,C,2011,,0,0

172D7852,C,2006,,0,0

79ECEA2F,J,2000,11,1,1

7C9B3662,J,2005,4,4,2

766A92E4,J,1982,,0,0

766A92E5,J,2005,10,11,5

766A92E3,J,2012,2,2,2

7C9B3664,C,2008,,0,0

10584C7E,J,1992,,0,0

1300FE43,C,2004,,0,0

77969495,J,2012,2,6,3

7C9B3669,J,1912,101,3,3

77969493,J,2010,5,3,2

8584B8BD,C,2002,,0,0

77969490,C,2015,,0,0

7B33EC89,J,2005,10,15,7

7B33EC81,C,2014,,0,0

7B33EC80,C,2011,,0,0

7B33EC83,J,2009,6,58,7

82CE00A6,J,2013,,0,0

7B33EC84,J,2006,9,11,6

07E3738A,C,2008,,0,0

243BC3D8,C,2004,,0,0

5D62503E,J,2005,,0,0

84878BD8,C,2013,,0,0

5D62503F,J,1967,,0,0

