P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
7642EFDA,J,1998,16,15,11

1864FC91,C,1971,40,2,2

7642EFDC,J,2002,13,57,14

7BD9D8AA,J,1994,18,7,5

1526B05F,C,1998,,0,0

7BD9D8AD,J,2000,16,6,6

76D50796,J,1964,7,1,1

23B18D88,C,1991,,0,0

2582BFBB,C,2010,,0,0

785ECA25,J,1984,25,13,8

785ECA24,J,1926,,0,0

631CB185,J,1962,2,1,1

785ECA21,J,1966,,0,0

588236CB,C,2006,,0,0

785ECA22,J,1956,58,23,15

3CFC121E,C,2012,,0,0

07A509F8,C,2007,,0,0

76D50795,J,2004,10,17,7

7510715A,J,1978,11,1,1

8273A036,C,2008,7,8,6

8273A037,C,2009,3,1,1

788BBF94,J,1976,38,14,8

79CB0253,J,1999,16,20,11

77DA833E,J,1986,15,6,5

775279B3,J,1998,,0,0

775279B4,C,2002,6,6,5

77DA833C,J,2007,,0,0

5E5A82D1,C,2013,,0,0

7A11ED52,J,1956,,0,0

5F5D6F01,C,2011,2,1,1

84D4C193,C,1984,,0,0

84D4C192,C,1968,,0,0

5E5A82D8,C,2008,5,5,3

7A11ED55,C,2010,,0,0

77DA8337,J,1995,,0,0

77DA8336,J,2003,8,1,1

775279BE,C,1971,,0,0

77DA8330,J,2014,1,4,1

77DA8332,J,2012,3,6,4

7A11ED5B,J,1974,,0,0

847E511A,J,2007,2,1,1

84D4C19D,C,1953,,0,0

84D4C19C,C,1937,,0,0

07EE639F,J,2003,12,3,3

118B1DDC,C,1955,,0,0

8273A03F,C,2002,13,15,7

8273A03E,J,2004,,0,0

7AB62277,J,2012,,0,0

785ECA2E,C,2008,,0,0

72DBDCE8,J,1993,22,17,13

785ECA2C,J,1999,16,34,16

66094C97,C,2005,,0,0

3C1E660F,C,1968,,0,0

7BD9D8A0,J,1988,26,30,18

7BD9D8A5,J,1990,16,13,8

7BD9D8A8,J,1998,7,10,4

78BB4F95,C,2003,,0,0

78BB4F96,J,2013,,0,0

78BB4F97,J,2001,14,51,15

78BB4F90,J,2000,,0,0

7945B989,J,2007,8,17,7

7945B987,J,2005,9,6,5

724C93F8,C,2003,,0,0

83958ECC,C,2003,,0,0

77027571,J,2014,,0,0

78BB4F99,J,1977,,0,0

77027573,J,2002,6,1,1

77027572,J,1989,26,12,9

5855CA12,C,1997,,0,0

75E23112,J,1926,,0,0

7905EC1D,J,2006,9,13,6

7905EC1B,J,1997,18,10,7

7905EC1C,J,1976,39,4,4

5C9F2FE0,C,2013,2,1,1

5E8C5C7C,C,1983,32,25,14

359F7810,C,2008,,0,0

0B51DE62,C,2015,,0,0

0B51DE61,C,2016,,0,0

3852347A,C,2007,,0,0

0CEBD7DC,C,2007,,0,0

24FE8394,C,2006,,0,0

354386D4,C,2002,,0,0

8262591C,C,2007,,0,0

8262591F,C,2009,,0,0

75D2074B,J,2006,7,7,4

78700F5D,J,2007,8,28,7

7AB0842C,J,1995,5,2,2

7B7AFD51,J,1998,18,80,17

704A4747,J,2011,3,17,3

75D20744,J,1998,,0,0

75D20746,J,2005,11,68,11

75D20740,J,2003,1,5,1

75D20743,C,2007,,0,0

85F1B0A6,C,2011,,0,0

7AB08420,J,2005,6,1,1

78700F57,J,1981,34,10,9

75D20748,J,2005,5,4,3

010C1A8C,C,1997,7,3,3

2433BFB1,C,1978,,0,0

08753C55,C,2013,,0,0

24FE839A,C,1974,,0,0

7EEF70DD,J,2011,4,8,3

7F4CE7CB,J,2009,,0,0

38523477,C,1999,,0,0

7905EC16,J,2008,7,84,8

7905EC17,C,2011,,0,0

7905EC14,J,2008,,0,0

5E8C5C77,C,2007,3,3,2

5C9F2FEC,C,2014,,0,0

7905EC10,J,1852,,0,0

09D108CB,C,2002,,0,0

5822F557,C,1999,,0,0

68EED2AD,C,2012,,0,0

7905EC19,J,2006,8,19,6

78BB4F9D,J,2012,3,8,3

79F74843,J,2007,7,5,4

78BB4F9A,J,2008,,0,0

7945B98F,J,2005,,0,0

671D2EE7,C,2010,5,1,1

7945B98D,J,2009,,0,0

3AE274F5,C,2000,,0,0

7945B98C,J,2005,10,17,8

7702757B,C,2008,1,1,1

23A5E626,C,2013,,0,0

22762CFE,C,2002,,0,0

22762CFF,C,1997,,0,0

248BCC62,C,1986,,0,0

0917E739,J,1992,,0,0

81EC71AC,C,1992,,0,0

7929A946,C,2010,,0,0

1A043E60,C,1999,,0,0

5E702EC3,C,2008,,0,0

39067833,C,1997,,0,0

163AC6AF,C,1993,,0,0

0E58F87E,C,1981,,0,0

745F33E3,C,2004,,0,0

745F33E2,C,2009,,0,0

77F8A9D4,J,2011,4,8,3

26E1D16A,C,1983,,0,0

77F8A9D3,J,2008,2,2,2

03D6FEE9,J,2002,,0,0

5ACAB7AB,C,2009,,0,0

78B71EDF,J,1988,,0,0

80E66C1B,C,2011,4,3,3

78B71EDE,J,1998,,0,0

3B5E6558,C,2011,,0,0

1C1A1FB2,C,2013,,0,0

1BB7EDFE,C,2014,,0,0

6968B66B,C,2015,,0,0

764A3AC2,J,2014,2,7,3

80E66C17,C,2008,,0,0

78B71ED0,C,2013,,0,0

5ACAB7A3,C,2005,,0,0

80E66C12,J,2010,5,14,5

78B71ED4,J,1981,,0,0

24742903,C,2015,,0,0

7363E826,C,2011,,0,0

78B71ED9,J,1983,,0,0

269223CE,C,1996,,0,0

73153313,C,1926,,0,0

80E66C19,J,2003,,0,0

03D6FEEF,C,1995,,0,0

84904528,J,1946,,0,0

75A6A9B8,J,2007,,0,0

5C32FD1B,C,2006,,0,0

6EEC3647,C,2008,,0,0

26E1D160,C,1990,,0,0

3281A528,C,2009,,0,0

775A00FF,J,2014,,0,0

7750139D,J,1988,23,2,2

1A043E6B,C,1891,,0,0

104ABBCC,C,1964,,0,0

12F32494,C,1934,,0,0

60795463,J,1975,,0,0

22762CF5,C,2010,,0,0

6ABA9888,C,1992,,0,0

75AF88B9,J,1928,,0,0

225F48F1,C,1979,,0,0

5C1DC41D,J,2008,,0,0

6ABA9880,J,2006,6,1,1

83ABD9CC,C,1981,,0,0

8298487F,J,2009,,0,0

0E1035BE,C,2004,,0,0

79E601B3,J,1991,,0,0

79E601B0,J,1971,,0,0

729D64B3,C,2011,,0,0

0F669777,C,1980,,0,0

5D6ED7D6,C,1917,,0,0

6946A7A4,C,1989,,0,0

5D6ED7D3,C,2015,,0,0

77B932E8,J,1999,7,2,2

25C29E0B,C,2005,,0,0

0424A5E9,C,1980,,0,0

77B932E6,J,2008,8,18,7

2F7B8281,C,1977,,0,0

83684967,J,1953,,0,0

77B932E3,J,1954,,0,0

77B932E2,J,1941,,0,0

58A99AFE,C,2015,,0,0

059935F4,C,1982,,0,0

7A70D9AE,J,1991,24,73,24

7A70D9AD,J,1975,1,1,1

059935F0,C,2012,,0,0

7DA5A39A,J,2015,,0,0

84EE0ADC,C,1981,34,2,2

028843F8,J,1972,,0,0

7509949D,J,2005,10,40,11

7509949F,J,2009,,0,0

7509949C,C,1999,,0,0

7509949B,J,1995,,0,0

81DBD7E3,J,1999,,0,0

7BF30089,J,1991,,0,0

81DBD7E0,C,2010,2,1,1

720413A3,C,1901,,0,0

764C3D15,J,2010,,0,0

75099493,J,2013,2,2,2

5D683DA4,J,2015,,0,0

5D683DA8,J,2000,,0,0

75099499,J,1994,20,20,13

7A70D9A7,J,1977,37,7,6

3838A08B,C,2014,,0,0

7D48D12E,J,2006,,0,0

7A70D9A3,J,2013,,0,0

84EE0AD3,J,1995,,0,0

7F847DF6,C,1990,,0,0

7A70D9A8,J,2006,2,3,2

76D6B9AB,J,1988,,0,0

5D6ED7DE,C,2012,3,1,1

8368496B,J,2015,,0,0

77B932EF,J,2013,,0,0

2F7B828A,J,2003,,0,0

391BDF85,C,1975,,0,0

8368496E,J,2014,,0,0

83ABD9C3,C,2006,,0,0

83ABD9C0,C,2006,,0,0

179C985C,C,2014,,0,0

05096727,C,2002,,0,0

7769D418,J,2011,3,7,4

14E554C9,C,1961,,0,0

70276550,C,1882,,0,0

70276551,C,2002,13,1,1

05096729,C,1985,,0,0

7552ECB6,J,2014,,0,0

14E554C1,C,2011,,0,0

79E601BE,J,2001,8,2,2

26483DC5,C,2013,,0,0

5B2084D8,C,2014,,0,0

37554E94,C,2014,,0,0

11B09249,J,1980,,0,0

221C13F0,C,1983,,0,0

25B6C1B0,C,1968,,0,0

79CB025A,J,1994,19,8,8

76FF62DE,J,1923,92,33,28

76FF62DD,J,2005,,0,0

7DD1B89D,C,1998,,0,0

7DD1B89A,J,2010,5,11,5

826F8B2E,C,2002,12,6,3

5CFC8422,C,2005,,0,0

834DAA8D,J,2010,,0,0

8343AE71,C,2011,,0,0

8343AE77,C,2000,,0,0

8462B258,C,2012,,0,0

8462B257,C,2008,,0,0

8462B255,C,1976,,0,0

224940F3,C,1971,,0,0

7A31A324,J,1992,,0,0

8462B25F,J,2016,,0,0

8462B25E,C,1993,,0,0

5EE0C1E6,C,2010,,0,0

5EE0C1E5,C,2014,,0,0

826F8B23,C,2006,,0,0

5C4B270B,J,2014,,0,0

5CFC842C,J,2000,,0,0

826F8B29,C,2006,,0,0

5A3C7F06,C,1999,,0,0

3C4DA9A0,C,1966,,0,0

76FF62D8,J,1979,31,1,1

76FF62D0,J,2004,6,3,1

78B64F0F,J,2010,,0,0

85B07444,C,2010,,0,0

5B2084DD,C,2002,,0,0

5B2084DB,C,2001,,0,0

19C87BCD,C,2000,,0,0

19AEB626,C,2007,,0,0

5EE3D924,C,2008,,0,0

19AEB624,C,1979,,0,0

7C0EAACF,C,2012,,0,0

71756B86,J,2009,,0,0

017C2AFD,C,2010,,0,0

82709EB6,C,2010,,0,0

5E371FC1,C,2007,1,1,1

7D71C378,J,2011,4,8,3

7E11A8FD,J,2014,1,5,1

3D054B94,C,2010,,0,0

03B32158,C,2009,6,7,6

5ADB684E,C,2014,,0,0

5ADB684B,C,1956,58,4,4

03B32151,C,2000,,0,0

2521B692,C,1986,,0,0

801E4FA5,J,1987,9,7,5

2521B697,C,1966,,0,0

801E4FA2,C,2009,3,2,2

77F87CB7,J,1989,26,146,26

77F87CB9,C,2008,,0,0

39DB3015,C,2004,,0,0

7B50C6EA,J,2010,,0,0

8000F6B9,C,1991,,0,0

7B7E3050,J,1960,53,35,22

7B7E3053,J,2008,7,20,7

7B7E3052,C,1990,12,2,2

7C83D394,J,2013,,0,0

5E46F467,C,2010,,0,0

7C83D391,J,2014,1,1,1

127DC73F,C,2004,,0,0

8000F6B4,J,2002,12,4,3

7B50C6E0,J,1944,70,31,25

81C5845C,C,2010,,0,0

7B50C6E2,C,2013,,0,0

85E9E022,C,1998,,0,0

37A4A949,C,2005,,0,0

7B50C6E7,J,1982,,0,0

7CBE37E0,J,2006,5,1,1

7C83D39F,J,2009,,0,0

5E46F46A,C,2001,,0,0

85E9E028,C,2007,5,1,1

5E46F46C,C,2011,,0,0

2521B69C,C,1994,,0,0

77F87CBC,J,1985,,0,0

77F87CBD,J,1996,16,12,8

625D9842,C,2009,,0,0

3C5B670E,C,1943,,0,0

00CB0A0B,C,1990,,0,0

804E68CF,J,2014,1,6,2

3AAD1AE5,C,2013,,0,0

5ADB6849,C,2014,,0,0

3E232ED3,C,2011,,0,0

0C8D4242,C,2012,,0,0

7D71C37F,J,2013,,0,0

7D71C37D,J,1919,93,2,2

5E5BD648,J,1956,21,8,6

7D71C37A,J,1998,17,12,10

5E371FCD,C,1986,,0,0

7E11A8F2,C,2010,5,1,1

2EA708AF,C,1998,,0,0

7E11A8F7,C,1999,15,18,12

67544825,C,2009,,0,0

5E5BD643,C,2010,,0,0

7CC15D3F,J,2013,2,6,3

7AA8A771,J,1982,25,9,9

7AA8A776,C,2014,,0,0

7CC15D3C,J,2003,,0,0

76EA607B,C,2012,,0,0

08C5B233,C,2012,,0,0

7AA8A779,J,2006,9,5,4

08C5B235,J,1967,,0,0

08C5B234,C,2000,,0,0

096F36EB,C,1988,8,1,1

7EF5EA38,J,1985,19,5,5

75CA38EA,J,1971,8,8,6

7EF5EA31,C,1952,,0,0

7EF5EA32,C,2005,4,1,1

7EF5EA36,C,1990,,0,0

25D092F4,C,2012,,0,0

0ADCB510,C,2010,3,1,1

13C8580A,C,2012,,0,0

0ADCB516,C,1957,,0,0

0ADCB514,J,1948,67,20,15

83808405,C,1997,0,2,1

82352925,C,2013,,0,0

798FA9E9,J,1970,3,1,1

138D7391,C,1988,,0,0

10D3B52D,C,2005,,0,0

6E724636,J,2003,12,7,7

70D8E87C,C,2015,0,2,1

83493EC2,C,1926,,0,0

816481AF,J,2007,8,2,2

83493EC5,C,2006,,0,0

816481AB,J,1958,54,8,7

0CED8527,J,1972,28,1,1

59A258CF,J,2012,,0,0

594F95FF,J,2014,,0,0

83493ECB,C,1990,,0,0

83493ECA,J,2015,,0,0

816481A1,C,1973,,0,0

082C3FE7,C,1996,,0,0

83493ECD,C,2003,,0,0

71B5E913,C,2010,,0,0

0ADCB51A,C,2003,,0,0

0173D918,J,2000,,0,0

8235292E,C,1960,,0,0

7ACAEFA8,J,2011,4,7,4

0122AA0B,C,2009,,0,0

75CA38E0,J,2007,2,1,1

75CA38E6,J,2013,3,61,4

798FA9E7,J,2011,4,4,4

1194407B,J,1963,,0,0

071DA736,C,1971,,0,0

7CC15D34,J,2013,,0,0

7AA8A77C,J,1971,,0,0

7AA8A77F,J,2008,8,22,7

5D8B195F,C,2015,,0,0

7CC15D32,J,2014,,0,0

0BB9E451,C,2010,,0,0

76EA6073,J,2001,,0,0

05A88096,C,1993,,0,0

76EA6076,C,1958,,0,0

7CC15D39,C,2013,2,2,1

096F36E3,C,2003,,0,0

05D657B2,J,1987,,0,0

8461476F,C,2015,,0,0

823F6121,C,2011,,0,0

5EB44D02,C,1985,,0,0

82650C8E,C,2010,,0,0

5EB44D04,C,2008,,0,0

82650C8C,C,2015,,0,0

5EB44D06,C,2011,,0,0

823F6127,C,2013,,0,0

823F6128,C,2007,,0,0

24D4DA86,C,2008,,0,0

83F55CDB,C,2007,,0,0

5AF25728,J,1995,,0,0

233F2A75,C,1969,,0,0

2FD4DA83,C,2015,,0,0

7B08381E,J,1984,,0,0

859AE12F,C,2009,,0,0

7B08381C,J,2009,5,9,5

7AE2DB72,J,2003,12,51,12

355B7B7D,C,2004,,0,0

850CBBAE,C,1974,,0,0

07D71EDA,J,1960,,0,0

597DEC5D,C,2012,,0,0

7DE7DC57,C,2013,1,1,1

849A235F,C,2015,,0,0

5BAE8DBE,C,1980,36,95,30

7C526141,J,2014,1,1,1

020750E6,J,1937,,0,0

59351C64,C,2006,3,7,4

0234BBB4,C,1999,,0,0

59351C66,C,2013,,0,0

0B009BD4,C,1992,2,1,1

0B009BDC,J,1992,22,44,20

71B5B589,J,2014,1,2,1

585D38BC,J,1996,,0,0

227A655D,C,1916,,0,0

18326152,C,2015,,0,0

71B5B586,C,1988,,0,0

78E8BD53,J,2012,,0,0

0E539A8E,C,2003,,0,0

849A2355,C,2006,,0,0

849A2351,C,1939,,0,0

7C52614B,J,2011,,0,0

03D598D8,C,2011,,0,0

7B083817,J,2006,,0,0

7B083811,J,2006,,0,0

7B083810,J,1997,12,5,5

67E3CC70,J,2015,,0,0

7B083812,J,1982,23,2,2

03D598D0,C,2005,,0,0

03D598D3,C,2011,1,1,1

03D598D2,J,1998,,0,0

03D598D5,C,2005,,0,0

7B083818,C,2006,,0,0

39CC7B90,C,1991,,0,0

82334E64,C,2011,,0,0

69AB1AF6,C,2010,,0,0

1240E722,C,1994,,0,0

6BF2C124,C,2015,,0,0

85228D3C,C,2015,,0,0

82650C82,C,2012,,0,0

84614763,J,2015,1,2,1

19882F14,C,2012,,0,0

83F55CD5,C,1955,,0,0

83F55CD6,C,1988,,0,0

7BCDDC28,J,2013,0,2,1

7FD084BE,C,1995,,0,0

78D53C9D,C,2010,,0,0

7BCDDC25,J,2012,3,1,1

5DA3FAED,C,1983,,0,0

73550F11,C,2013,,0,0

787F8C36,J,2009,,0,0

6DCC6C9B,C,2014,,0,0

787F8C31,J,1974,,0,0

0CFECDC5,J,1991,,0,0

02106D16,C,2002,,0,0

5E06E551,C,1878,,0,0

787F8C39,J,2006,9,47,9

7527EB22,J,2014,2,3,3

5EA9376C,C,1998,,0,0

825E7A8D,C,2007,,0,0

2CCBB399,C,2004,,0,0

7849A656,J,1990,22,14,11

7849A657,J,1993,,0,0

7849A654,J,2004,6,4,4

067BF4A7,C,1986,,0,0

7806C964,J,1985,,0,0

78382C87,J,1997,,0,0

5C1A066E,J,1998,,0,0

7806C968,J,2010,5,2,2

7849A659,J,2001,,0,0

7806C96A,J,1995,20,10,8

7849A65D,J,1985,,0,0

7849A65E,J,2009,6,15,6

78382C8E,C,2005,,0,0

78382C8D,J,1928,,0,0

7806C96F,J,2002,4,2,2

7FE07359,J,2007,8,9,6

24514BC7,C,1986,,0,0

812AA598,C,2007,0,1,1

02CC2BB8,C,2015,,0,0

78AC73CF,J,1987,,0,0

79810213,J,2005,9,17,9

82B62869,C,2013,,0,0

02CC2BB1,C,2009,,0,0

787F8C3D,J,1990,21,10,9

106F224E,C,2006,,0,0

787F8C3A,J,1998,17,13,10

7A9B6330,J,2005,9,7,6

110B8D3E,C,1975,,0,0

110B8D3D,C,2000,13,6,4

84B75813,C,2008,,0,0

821075CD,C,2009,,0,0

7E9A8EA7,J,2008,2,1,1

0EDA827F,C,1990,,0,0

0EDA827E,C,1991,,0,0

77EFA2ED,J,2009,7,40,8

78D53C90,J,1990,12,2,2

2D4AAF97,C,1922,,0,0

78D53C94,J,1993,20,14,10

78D53C96,J,1997,14,9,8

75199207,J,1993,9,2,2

23F426DF,C,1994,,0,0

75199205,J,2012,,0,0

75199204,J,1999,13,13,8

75199203,J,1987,6,5,4

23F426DA,C,2015,,0,0

75199200,J,2004,,0,0

8570D6B7,J,2014,,0,0

75199209,J,2004,11,15,10

74FC693A,C,2013,0,8,1

5A0C8F68,C,2007,,0,0

1393A287,C,1990,,0,0

060AE26A,C,2011,,0,0

5A0C8F64,C,2015,,0,0

57F28327,C,2010,,0,0

161A211B,C,1972,,0,0

30C4CC7E,C,2005,,0,0

7BC19C4F,J,1895,,0,0

678A46B8,J,1993,,0,0

025FBC60,C,1993,,0,0

3A7654C2,C,2011,,0,0

77CFFB98,J,1974,,0,0

26BE258F,C,1996,,0,0

5A50ED34,J,1989,,0,0

7B58C8D9,J,1982,31,3,2

26BE258B,C,2010,,0,0

6D13FB74,C,2010,,0,0

83A2CC35,C,1999,,0,0

585D03B4,C,2014,,0,0

83A2CC36,C,1979,,0,0

585D03B1,C,2010,,0,0

83A2CC30,C,2009,,0,0

585D03B3,C,2008,,0,0

26BE2583,C,2012,,0,0

8330B592,C,2010,,0,0

26BE2588,J,2001,,0,0

76E6AF12,J,2009,5,6,5

7E343B86,J,1888,,0,0

7DCC6FFF,J,2013,2,2,2

227BC925,C,2006,,0,0

