P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
75D712E4,J,1990,19,12,8

58721CA8,C,2011,,0,0

836A77C3,C,2013,1,1,1

76770B8F,J,2006,,0,0

23150D87,C,2001,,0,0

76770B8B,J,2013,0,1,1

836A77C4,C,2011,,0,0

0FEEB084,C,2010,,0,0

8029C2ED,J,1999,6,2,2

79B008B8,J,1995,19,41,16

146A0F5B,C,1970,,0,0

79B008B6,C,1999,,0,0

61E1BFCC,C,1999,,0,0

6BA20E81,C,2010,1,1,1

0FEEB089,C,1967,,0,0

84404E45,C,2014,,0,0

110C4A71,C,2013,,0,0

84404E43,C,2007,,0,0

089B7481,J,1994,,0,0

84404E49,C,1999,,0,0

7D2A3329,J,2002,,0,0

6AB5F34E,J,2009,,0,0

7D2A3322,J,2002,8,3,2

7538A19E,J,2011,1,1,1

10A8459A,J,2000,,0,0

7BB6E211,J,1981,,0,0

7BB6E210,J,1999,14,5,5

7BB6E212,J,2014,1,7,2

7BB6E217,J,1983,19,11,7

79D1EC4D,J,1978,13,3,3

15D7D673,C,2008,,0,0

785CF4D6,C,1976,,0,0

583AD46E,C,2012,,0,0

26C91A4E,C,2006,,0,0

785CF4D5,J,1982,,0,0

7AF5EAB7,C,1991,,0,0

0AEFD1C1,C,2011,,0,0

247C62A8,C,1992,,0,0

0AEFD1C4,J,2005,,0,0

7D6B8C4F,J,1997,18,452,19

3B61AB91,C,2004,,0,0

39C3D3F5,C,2014,,0,0

25EEA115,C,1939,,0,0

7AF5EABE,J,1991,24,12,10

7AF5EABC,C,2014,,0,0

63B35442,C,1993,,0,0

0AEFD1CF,C,2004,,0,0

6FE5D188,J,2011,,0,0

25EEA119,C,1998,,0,0

70D01DCF,C,2012,,0,0

13DE32F2,C,2004,,0,0

03D35943,J,2009,,0,0

18940078,C,2000,,0,0

61B34A7D,C,2011,,0,0

7BB6E21E,J,2013,,0,0

8259D93E,C,1995,2,1,1

5F8B3401,C,1983,,0,0

15D7D67C,C,2011,,0,0

69B0F160,C,2015,,0,0

78E38E73,J,1978,21,4,4

10A84595,C,1982,14,1,1

7538A190,J,2013,,0,0

0674B040,C,1977,,0,0

7FE38568,C,1988,26,13,12

24EACB6D,C,1980,,0,0

77F02ECC,J,2009,4,3,2

25C8631D,C,1976,,0,0

187A6A23,C,1970,,0,0

752668F2,J,2012,,0,0

16841AB6,C,1928,,0,0

3B3351A0,C,2010,,0,0

084E2C16,J,1972,,0,0

00575971,C,2014,,0,0

3C787391,C,2000,,0,0

0002FB37,C,1996,14,5,4

14DCE268,C,2009,,0,0

7BCF3BE3,C,1978,,0,0

16526A7D,C,2002,,0,0

14DCE260,C,1959,,0,0

14DCE267,C,2001,,0,0

0002FB39,C,2004,,0,0

14DCE264,C,2014,,0,0

1590089F,C,1953,,0,0

5C661E68,J,2004,,0,0

5D4DE5D3,J,2010,5,24,6

5CC33E1F,C,2005,2,1,1

5D4DE5D8,C,2002,,0,0

37934C84,C,2012,,0,0

15900890,C,2014,,0,0

0DA4ED94,J,2002,,0,0

6A29B10C,C,2015,,0,0

25081419,C,2008,,0,0

15900899,C,2001,,0,0

4695375E,C,2007,,0,0

48D3C0A9,C,2013,,0,0

0002FB3C,C,2010,,0,0

11481C3E,C,2015,,0,0

1A107EDE,C,2000,,0,0

03008C8B,C,2013,,0,0

16526A73,C,2000,,0,0

7F9B3618,J,2008,7,29,6

77F02EC7,C,2013,,0,0

77F02EC4,J,1927,,0,0

77F02EC3,C,2012,,0,0

77F02EC1,C,2013,,0,0

25C86316,C,1987,,0,0

25C86311,C,1998,,0,0

77F02EC8,J,2008,,0,0

25C86313,C,1993,,0,0

0A375A59,J,1998,,0,0

01059662,C,1983,,0,0

671D1D92,C,2015,,0,0

107463E1,C,2007,,0,0

8573DA5F,C,2013,,0,0

8573DA5A,C,1986,,0,0

0274B95E,C,2011,2,1,1

0274B95D,C,1997,,0,0

6F2F38C4,C,2014,,0,0

7FCD1A05,J,1975,,0,0

23F01461,C,1936,,0,0

827D564F,C,2000,,0,0

2746094E,C,2005,,0,0

0179A663,C,2009,,0,0

2746094A,C,2012,,0,0

35DF6EBC,C,2002,,0,0

06D0E035,C,1972,,0,0

163E6CE7,C,2008,,0,0

7A55583F,J,2003,11,16,9

059BDED9,C,1983,,0,0

7014AC79,J,1969,,0,0

7C86838E,J,1995,20,30,15

7A55583C,J,2013,,0,0

7674B8EF,J,2001,13,17,8

8627C768,C,2009,,0,0

7674B8EC,J,2001,13,11,8

7674B8EB,J,2009,6,6,5

586561B4,C,2010,,0,0

845AC9B0,C,1995,18,7,6

5B8FEA6D,J,1996,,0,0

2D528B65,C,2010,,0,0

845AC9B6,C,1994,,0,0

235AB3AF,C,2003,,0,0

6E64A5FA,C,2009,,0,0

081D067D,C,2012,1,2,1

7674B8E5,J,1991,,0,0

7674B8E4,J,1982,22,1,1

7674B8E1,J,1997,,0,0

7674B8E0,J,1991,18,9,6

845AC9BB,C,2003,,0,0

2568AA97,C,2004,,0,0

2515E966,C,1992,,0,0

7C868388,J,2010,4,6,3

06D0E03F,J,2004,8,5,4

649259F1,C,1930,84,4,4

5ECF0D5A,J,2007,8,1,1

62335FBA,C,1958,,0,0

7A555831,J,1978,26,15,11

7C868385,J,1986,24,6,5

7A555833,J,2009,6,4,4

05F652CD,C,2003,,0,0

23F0146D,C,2005,,0,0

6F2F38CA,C,1991,,0,0

758ABAE8,J,1989,26,25,15

7AC6FEBD,J,2012,,0,0

7AC6FEBE,J,1996,19,14,7

8318C2A2,J,2015,1,1,1

0A4E4BE5,C,1988,,0,0

0A4E4BE7,C,2007,,0,0

22AA0862,C,1956,47,4,4

8573DA54,C,2006,,0,0

8573DA50,J,2016,,0,0

24501897,C,1985,,0,0

0274B954,C,2004,11,201,12

2463A6D4,C,1883,,0,0

797556D1,J,1964,,0,0

75A33ADE,J,2004,10,21,9

75A33ADF,J,1972,,0,0

797556D2,J,1996,13,2,2

797556D5,C,2007,,0,0

75A33ADB,J,1923,78,1,1

0B3DA27D,J,1996,,0,0

7B2947FA,J,1996,,0,0

5F79C395,C,2010,,0,0

7B2947FC,C,2009,,0,0

7A8516FA,J,1958,,0,0

7F3CEC1F,C,1910,,0,0

5F79C392,C,2015,,0,0

04A0C263,C,1989,,0,0

598D03D5,C,2004,,0,0

231172E6,C,2010,,0,0

7FC8737F,J,2004,12,57,13

231172E8,C,1968,,0,0

7CD79756,J,2003,5,2,2

09D4A722,C,1974,,0,0

7CD79755,C,2003,10,1,1

09D4A726,C,2000,,0,0

7CD79750,J,2005,,0,0

7CD79751,J,1979,35,28,17

8042CB4E,J,2010,5,49,6

09D4A729,C,2013,,0,0

8042CB4C,C,1983,24,2,2

06B21366,C,1931,,0,0

2E521DD2,J,1988,,0,0

8042CB49,C,2006,,0,0

592D6673,C,2009,,0,0

7CD7975A,J,1994,20,10,8

8042CB47,C,2012,,0,0

7F4AA433,C,2009,,0,0

8042CB40,J,2008,6,8,5

63BC8DF0,J,1991,,0,0

0BDCF3C8,C,2009,,0,0

17A37378,C,1975,,0,0

7FC87374,J,1999,14,8,7

7B5EA515,J,2000,14,6,5

0BDCF3C2,C,2013,,0,0

058345D7,C,1966,,0,0

7F3CEC12,J,2013,,0,0

15104EF2,J,1988,,0,0

7F3CEC10,C,2013,2,3,1

7A8516F1,J,2005,0,1,1

65B7BD04,C,2013,,0,0

1316C4E2,C,2014,,0,0

7B2947F9,J,1994,20,43,12

7A8516F8,J,2014,,0,0

7A8516F9,J,1970,,0,0

5ABDDC25,C,2014,,0,0

5ABDDC24,J,2011,4,1,1

5ABDDC26,C,1994,,0,0

0B3DA278,C,2011,1,1,1

797556DC,J,2007,9,98,10

75A33AD7,J,2015,,0,0

6FF13ACB,C,2008,,0,0

797556DD,J,1993,,0,0

75A33AD2,J,2011,4,2,2

75A33AD3,J,2000,,0,0

0D049B41,C,2007,,0,0

81CB8FAF,C,1998,15,10,6

5EF4DBDB,C,2011,,0,0

5EF4DBDC,J,2008,8,62,9

21BB9B2F,C,1988,,0,0

835D9FD9,C,1979,,0,0

7BC6D7F2,J,1996,,0,0

7CC19D7D,J,1989,,0,0

835D9FD3,C,1975,,0,0

835D9FD5,C,1997,,0,0

7DCC08BF,C,2015,,0,0

7BD9DE54,J,1996,8,2,2

85A90B39,C,2014,,0,0

59A401DB,C,2000,,0,0

7BD9DE57,J,1949,,0,0

7BD9DE52,J,2007,9,73,10

85A90B30,C,2000,,0,0

85A90B31,C,1978,,0,0

767A446A,C,2013,2,2,2

7BD9DE59,J,2012,,0,0

85A90B37,C,2012,,0,0

048E1E2A,C,2008,,0,0

048E1E2C,C,1978,,0,0

24DCA590,C,1834,,0,0

7BB165CC,J,2003,12,30,11

0131D051,J,1992,1,1,1

24DCA599,C,2012,,0,0

24DCA59E,C,2013,,0,0

74BDA72C,C,2014,,0,0

22EB267C,C,1914,,0,0

727EED79,C,2014,,0,0

7A15D4E3,C,2014,,0,0

8298A12E,C,2015,,0,0

7BD9DE5E,J,2015,,0,0

7BD9DE5F,J,2006,3,3,2

59A401D3,C,2014,,0,0

64976728,C,2015,,0,0

7C89BD8B,J,2014,,0,0

0B857A29,C,2009,,0,0

767A4460,J,1982,32,18,12

767A4463,C,2005,,0,0

8259D932,C,2014,,0,0

39FA44B3,C,1994,,0,0

835D9FDB,C,1930,,0,0

7F53DFE4,J,2000,15,5,5

71E66365,C,1995,,0,0

81B8A071,C,2015,,0,0

1986B4EB,C,1991,,0,0

21BB9B22,C,1991,,0,0

81CB8FA4,J,1983,31,11,10

5EF4DBD2,J,2009,,0,0

031B0DE8,C,1967,,0,0

21BB9B27,C,2005,,0,0

7B5881D1,J,1957,,0,0

8562730F,J,2008,,0,0

7BC6D7F6,J,2009,5,9,4

43E4001F,J,2015,,0,0

1BDFCDF3,C,2012,,0,0

0200AA48,C,1998,,0,0

5C53F4ED,C,2004,3,4,2

393CEC4D,C,2014,,0,0

7B5881D2,J,2010,,0,0

23EA028B,C,2009,,0,0

7F28D95B,J,2014,2,1,1

7638E4B9,C,2011,,0,0

7F15D568,C,2009,,0,0

785CF4DB,J,1964,,0,0

7638E4B2,C,2013,2,1,1

7753BA37,J,1960,48,5,4

7638E4B0,J,2008,,0,0

7F15D563,C,2006,6,9,6

7638E4B4,J,1991,,0,0

17C347CE,C,2011,,0,0

17C347CF,C,1989,,0,0

77A7C6FE,C,2015,,0,0

0166C4F5,J,2010,,0,0

77B35367,J,2009,4,5,3

82F5ACF7,C,2011,,0,0

7A5C51FE,J,1962,46,2,2

77766045,J,1997,,0,0

77A7C6F0,J,1987,27,14,10

44C661C9,J,2015,,0,0

815D9493,C,1998,15,9,5

7F28D957,C,2006,9,25,9

7F28D954,J,2000,7,2,2

55186135,C,2010,3,1,1

19E07F81,C,2012,,0,0

7D0A5517,C,2010,,0,0

7638E4BD,J,2008,6,13,6

7A5C51FB,C,1996,,0,0

5C53F4E5,C,2003,7,9,5

14EC0662,C,1999,,0,0

393CEC45,J,2015,,0,0

0A5C15A8,C,1988,,0,0

7D97E15D,C,2006,9,77,10

07FC7102,J,1992,7,1,1

3E237B05,C,1972,,0,0

7EB61379,C,1975,,0,0

7D7D969F,J,1974,,0,0

7EB61371,J,2001,14,27,12

183A68C1,C,2011,,0,0

7EB61372,J,2004,2,5,2

773C57FE,J,2011,,0,0

773C57FC,J,2007,8,162,9

7D7D969E,J,2013,1,1,1

5D042C4D,J,1957,56,7,6

808B85FF,J,2014,1,3,2

6055BBED,J,1994,21,21,11

7D07C3AE,J,1988,20,8,5

22667F8B,C,1997,,0,0

368AC7E5,C,2010,,0,0

77D1BF11,C,2006,5,6,4

77D1BF14,J,1965,49,70,18

77D1BF17,C,2000,8,1,1

22F8D3CA,C,2009,,0,0

7C4017FD,J,2012,4,14,5

493F3239,C,2004,,0,0

0E93CF27,C,2015,,0,0

7BC9142B,J,1986,29,5,5

792ABDD2,C,2012,3,2,2

7DA01505,C,2011,,0,0

2463A6DC,C,1965,,0,0

5C18F0FF,C,1992,,0,0

7C4017F3,J,2010,5,17,5

0ABA9872,C,1993,11,5,5

25E45CDE,C,1962,,0,0

72D14739,J,2010,4,2,2

82B6BFFB,C,2009,4,3,3

7B6C5F86,J,2013,,0,0

77766040,J,1997,7,3,3

84ECCFD3,C,2015,,0,0

773C57F2,J,2000,16,16,10

79CBEEB9,J,1977,,0,0

773C57F0,J,1984,,0,0

757399F3,C,2012,,0,0

808B85F2,C,1980,,0,0

808B85F5,J,1933,,0,0

84BE272F,C,2006,,0,0

773C57F8,J,1990,,0,0

5D042C45,C,2009,,0,0

12B5C135,C,2007,,0,0

34194B1B,C,2002,,0,0

8328A3C4,C,2008,,0,0

8328A3C5,C,2011,,0,0

2551D0D6,C,2006,,0,0

7EB6137A,J,2009,,0,0

7EB6137B,C,2009,,0,0

7BED2AEF,J,2013,,0,0

7E450565,J,2007,9,52,9

592D2BFF,C,2003,,0,0

7A4CA3A6,J,1999,17,49,15

7E450560,J,2014,1,6,2

7BED2AEC,C,2012,,0,0

7A4CA3A7,J,1984,,0,0

10B85471,C,2012,,0,0

7A5CFE63,J,1983,28,2,2

7E13C30B,J,2009,6,6,5

5E7B1E08,C,1999,,0,0

368D19E4,C,2011,,0,0

76FF7ED2,J,2003,5,1,1

0F64D51D,C,1979,,0,0

599D7804,C,2015,,0,0

0F64D51C,C,1998,,0,0

0A5509FF,C,1999,8,2,2

0B8E19FC,C,2007,,0,0

5B249D9F,J,1961,7,1,1

24E8B6AA,C,2013,,0,0

0B8E19FF,C,2012,,0,0

7808952F,J,2006,,0,0

7808952A,J,1990,,0,0

21F17A8E,C,1954,,0,0

82765B7F,C,2008,6,1,1

271FCFFD,C,1978,,0,0

788F0B5C,J,2010,,0,0

78089525,J,1994,,0,0

78089521,J,2012,,0,0

21F17A89,C,1993,,0,0

074DE4E2,C,2008,6,1,1

