P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
7C0D5013,J,2014,,0,0

7A0ECD55,J,1972,22,6,6

7C0D5011,J,2015,0,1,1

064B4565,C,1998,,0,0

7A0ECD58,J,1994,,0,0

2167A342,C,1991,,0,0

064B4562,C,2014,,0,0

04CD5163,J,1993,21,25,14

75FDDBAD,C,2001,7,1,1

777D6CAD,J,1991,,0,0

82C4F5A1,C,2000,,0,0

82C4F5A6,C,1925,,0,0

36BD0F13,C,2004,,0,0

561213D0,C,2008,,0,0

5E7A7907,C,2013,,0,0

22051A59,C,1960,,0,0

3BD670FB,C,1979,,0,0

16724F16,C,1977,,0,0

3BD670FA,C,2002,,0,0

01FFEDA0,C,2009,,0,0

16724F19,C,1970,,0,0

486089D4,C,2013,,0,0

32138050,C,2008,,0,0

82AAE567,J,2015,,0,0

7A9DA975,J,2013,2,3,2

23A71825,C,2008,,0,0

62A8A130,C,2011,,0,0

75C379F2,J,1994,21,2,2

816ECA74,J,1941,25,1,1

825F2D1D,C,2012,,0,0

62A8A136,C,2014,,0,0

75C379F7,J,2007,8,24,8

7C723D2F,J,1991,23,50,21

5ACCA8F1,J,1999,4,1,1

67FDAFCA,J,1992,,0,0

75D0F1DA,J,1979,35,13,12

168A67B8,C,2009,,0,0

018D6CEA,C,2005,,0,0

5F3E94FD,C,2011,1,1,1

7F9908AE,J,2010,5,8,5

5E04F337,C,2011,,0,0

820A56D4,C,2013,,0,0

2DDB9817,C,2013,,0,0

6235952A,J,1996,,0,0

0BACD7D3,C,2001,,0,0

5ACCA8FE,C,2011,,0,0

5D790002,C,2000,,0,0

5ACCA8FF,C,2010,,0,0

81422337,C,2009,,0,0

5D790006,C,2007,8,12,6

81422335,C,2015,,0,0

81422334,J,2002,13,32,13

8187E386,J,1939,23,13,10

81422338,J,2014,,0,0

75D0F1D7,J,1986,3,1,1

018D6CE1,C,2008,,0,0

2D3CAD20,C,2013,,0,0

0FED7793,C,1989,,0,0

7D55AF7B,J,2014,,0,0

138018D7,C,2014,,0,0

816ECA7D,J,2010,4,10,3

074402EC,C,1997,16,5,5

163237E3,C,1980,,0,0

16724F1A,C,2000,12,3,3

65B0CE8A,C,2012,,0,0

3D599083,C,2009,,0,0

84D734A0,C,2013,,0,0

63DD845D,C,2001,,0,0

84D734A2,C,2011,,0,0

84D734A7,C,2015,,0,0

84D734A6,C,2008,,0,0

863176A2,C,2004,,0,0

438150A3,C,1996,,0,0

585FA35E,C,2007,,0,0

85C6617A,C,1968,,0,0

85C6617C,C,2015,,0,0

097042D4,C,2014,1,1,1

25E13E6B,C,2004,,0,0

097042D0,C,2005,,0,0

7BB12103,J,2009,4,3,2

80B99140,J,2009,,0,0

8251D7F7,C,1992,,0,0

8251D7F1,C,1997,,0,0

7BB12105,C,2014,1,1,1

7F9908A3,C,2006,7,6,4

76F5ED7B,J,1999,14,28,13

76F5ED7F,J,2012,3,31,4

15A01FA4,C,1992,,0,0

24519888,C,2012,,0,0

5FAD6A39,C,2001,,0,0

7F9908A1,C,1998,10,4,4

0C56A22A,J,2003,12,1,1

233BC922,C,2000,,0,0

3385096E,J,2015,,0,0

26F3BBF3,C,1969,,0,0

3385096A,C,2006,,0,0

054AA7A6,C,2009,,0,0

0FA7D5D1,C,2015,,0,0

75CDB941,J,1979,33,5,4

26F3BBFB,C,2013,,0,0

84CE961E,C,1998,,0,0

22F8E168,C,1999,,0,0

766CE677,J,2002,,0,0

76F5ED73,J,2012,3,3,2

76F5ED70,J,1951,,0,0

773C6110,J,1978,,0,0

7955B40B,J,1986,29,102,28

773C6112,C,2013,,0,0

773C6113,J,2006,2,2,1

76F5ED78,C,2012,,0,0

0C56A226,J,1977,14,3,3

773C6118,C,2014,,0,0

0C914255,C,2009,,0,0

0C914257,C,2014,,0,0

06E60252,C,1978,,0,0

839D2703,C,2008,,0,0

2C6AE78A,C,2013,,0,0

2665FE3D,C,2007,6,1,1

7BB1210A,J,1976,,0,0

80B9914E,J,2011,4,8,2

7BB1210F,J,2009,,0,0

8251D7FC,C,2012,,0,0

10EFA46F,J,2005,,0,0

7C9682F0,J,2003,11,10,6

85C66174,C,1958,,0,0

585FA353,C,2005,10,2,2

85C66170,C,2013,,0,0

63DD8458,J,1957,52,4,4

7913ED49,J,2001,13,11,6

7E655804,C,1993,20,8,6

7B107C98,J,2013,,0,0

2FCCC9CB,C,2014,,0,0

84D114C0,C,1940,,0,0

7E655809,J,2009,,0,0

392F3308,C,1975,,0,0

7B107C96,J,1999,11,5,4

7913ED47,J,2012,2,2,2

7B107C93,J,2009,7,41,7

7913ED44,J,2007,6,2,2

79438753,J,2001,12,27,11

26D2F6D7,C,1991,,0,0

30361302,C,2011,,0,0

5A85144F,C,2013,,0,0

7D77C52A,C,2008,,0,0

18F05746,C,1982,,0,0

075C530B,C,1989,,0,0

59697828,C,1995,,0,0

832F9ABF,C,2004,,0,0

59697826,C,2012,,0,0

75C2C892,J,2002,,0,0

80BAD7E0,J,1994,21,174,21

7FDF0A4D,C,2010,,0,0

082C6A17,C,2012,,0,0

7FDF0A4A,J,2011,4,28,5

7FDF0A4B,C,2000,15,12,10

21F23CEF,C,2009,,0,0

5B1D2727,C,1998,,0,0

8441DAFA,C,2014,,0,0

7FDF0A40,J,1993,22,2,2

5B1D2720,C,2012,,0,0

8248075E,C,1997,,0,0

5B1D2722,J,1994,,0,0

03237461,C,1961,,0,0

76FAEF99,J,1991,20,10,8

77ED2370,J,2009,,0,0

755EFEBC,J,1991,19,1,1

80BAD7EA,J,2008,8,81,9

5969782E,C,2003,,0,0

80BAD7ED,C,2009,,0,0

5D3EA1E6,J,2012,2,1,1

8393D45B,C,2007,,0,0

61293137,C,1990,20,1,1

6A0D933C,C,1991,,0,0

7158D859,C,1994,,0,0

3E040D62,C,2008,,0,0

79038850,C,2009,,0,0

392F330A,C,2014,,0,0

7E65580E,J,2010,5,24,6

7913ED4C,J,1993,3,2,1

7913ED4B,J,2007,6,2,2

04B77731,C,2003,,0,0

7B107C9A,J,1967,,0,0

46D49B73,C,2012,,0,0

7B107C9C,J,1973,,0,0

3C6CC062,C,2003,,0,0

271F961C,C,1979,,0,0

75D50BEF,J,2000,9,1,1

7F566AB0,J,2008,5,3,2

394743B6,C,2013,,0,0

75D50BEA,J,1980,3,6,3

7F566AB4,J,1911,52,1,1

0ABE8D00,C,2010,,0,0

80BB49E6,C,2015,,0,0

7B2BBF74,J,2008,,0,0

60588D1B,C,2005,,0,0

8441DAF2,C,2009,,0,0

16C0C170,C,2005,,0,0

261B576D,C,1951,,0,0

2FC4350A,J,2006,,0,0

15F487EC,C,2008,,0,0

7B79473B,J,1981,34,108,22

235091C9,C,1971,,0,0

78579A19,J,2010,4,3,3

13B4EBF5,C,1995,,0,0

78579A16,J,2013,0,2,1

235091C2,C,1983,,0,0

78579A11,J,2014,,0,0

78579A12,J,1998,17,54,17

75C2C895,J,1978,34,6,4

3D929CD5,C,2014,,0,0

85237F36,C,2005,,0,0

78579A1D,J,2007,,0,0

26879F83,J,2011,3,2,2

78579A1F,J,2005,2,1,1

748B6374,J,2008,5,1,1

4399914C,C,2015,,0,0

78579A1C,J,1952,,0,0

81A79925,C,2013,,0,0

7B794739,J,1991,24,71,22

81A79929,C,2013,,0,0

2FC43504,C,2006,,0,0

04793B60,C,1940,,0,0

80BB49EA,J,1994,21,65,19

80BB49EF,C,2011,,0,0

0ABE8D0D,C,2016,,0,0

77556275,J,1982,2,1,1

7F0D46F5,J,2009,6,16,7

3A045E39,C,2012,,0,0

75D50BE8,J,2007,7,1,1

399A1A5C,C,2010,,0,0

76E47676,J,1972,,0,0

75D50BE6,J,2007,,0,0

75D50BE1,J,1980,34,33,15

75D50BE2,J,1991,,0,0

23542F2D,C,1995,,0,0

39545A4C,C,2004,,0,0

42F29E3F,C,2002,,0,0

2D55F421,C,2008,,0,0

01F37EAA,C,2010,,0,0

780B7218,J,2013,3,3,3

7CC3E744,J,2006,9,13,8

77FDCA5B,C,1975,,0,0

77FDCA5A,J,2001,13,1,1

780B7214,J,1997,,0,0

7CC3E740,J,1986,20,8,7

77FDCA5F,C,2012,,0,0

77FDCA5D,C,1994,,0,0

5B05E069,C,1996,,0,0

75785EC4,J,1964,,0,0

07F02F24,C,2007,,0,0

75785EC2,J,1897,,0,0

75785EC3,C,1992,22,1,1

75785EC0,C,2012,,0,0

12E3CF36,J,2007,5,1,1

79E2111A,J,2010,,0,0

2CB1C0C5,C,2013,,0,0

094B6348,J,1998,6,3,2

3D5063BB,C,1990,,0,0

76872DB5,J,1989,26,1,1

094B6347,C,2001,10,9,6

61CD0EAC,C,2014,,0,0

85C5EA72,C,2014,,0,0

7662EF9C,J,1994,21,5,5

78C07E07,J,1994,3,3,2

7662EF9D,J,2014,1,3,2

075826BA,C,1989,,0,0

36EF5386,C,1992,,0,0

74B3541A,J,1997,,0,0

598EA846,C,1995,,0,0

5A899189,J,2013,,0,0

11ED713E,C,2000,,0,0

7662EF90,J,1993,,0,0

68651449,J,1987,10,1,1

13AE9E55,J,1922,,0,0

6F29A327,C,2008,,0,0

7662EF96,J,1991,18,3,3

36EF538F,C,2014,,0,0

32D11875,C,1989,,0,0

78C07E03,J,2001,5,2,2

11ED7134,C,2001,,0,0

598EA84B,C,2007,,0,0

58A11316,J,1987,,0,0

3D5063B1,C,1995,,0,0

742F80F6,J,2008,8,1,1

590720A7,C,2012,,0,0

0A74CBE7,C,2009,,0,0

61CD0EA3,C,2007,,0,0

75785ECD,J,1989,23,7,6

6F31E90C,C,1975,,0,0

78C07E08,J,1994,9,2,2

5A9EFF11,C,2010,,0,0

25A9B39F,C,1919,,0,0

5A9EFF14,C,2009,2,1,1

01F37EA7,C,2011,,0,0

019378F3,C,2003,,0,0

23542F26,C,2006,,0,0

77FDCA58,J,2014,,0,0

5AB52369,C,2011,,0,0

7CC3E74D,C,2011,4,2,1

77FDCA52,C,2003,,0,0

780B721E,J,1922,,0,0

30D7BCE3,J,2014,,0,0

780B721B,J,2004,,0,0

3CE7E300,C,2011,,0,0

3D4659A1,C,2003,,0,0

59D69C71,C,1996,,0,0

7E2CFAFC,C,2006,,0,0

02E623D5,C,2010,,0,0

18BF544A,C,1984,,0,0

63B7624F,J,1920,,0,0

244A9A80,C,2008,,0,0

8351F0B9,C,2006,,0,0

7F8B2947,J,2010,1,1,1

7F8B2942,C,1991,,0,0

164383A0,C,1989,,0,0

7F8B2941,J,2001,14,227,15

83758BA9,C,1994,,0,0

8351F0B7,C,2015,,0,0

5C916BCB,C,2005,,0,0

7D128382,C,2008,,0,0

01D2CE7C,J,1991,,0,0

24AAAA5C,C,1980,,0,0

7D6AD8B6,J,2014,,0,0

7D6AD8B0,J,2014,1,2,2

7D6AD8B1,J,2011,,0,0

0BDFEA78,C,2013,0,1,1

0BDFEA77,J,2002,12,6,4

772CC8A9,J,1982,,0,0

5C4CD9AE,C,2012,,0,0

5C4CD9A9,C,2005,,0,0

15C67055,C,2011,,0,0

33E08410,C,2009,,0,0

08E42AD7,C,2009,,0,0

7D6AD8BA,C,2013,,0,0

0FF65E67,C,1966,39,5,5

5C4CD9A5,C,1926,,0,0

5F9B7CCE,C,2015,,0,0

7CA68426,J,2006,6,7,5

79BAE2B0,J,1975,38,6,6

80FED64C,J,2006,9,25,9

80FED64D,C,1984,,0,0

01D2CE79,C,2013,,0,0

809F46D1,J,1996,20,21,16

43139785,C,2010,,0,0

7B7C7D12,J,2002,13,22,8

591E799C,J,2009,,0,0

79BAE2B3,J,1993,21,15,11

83758BAF,C,2013,,0,0

164383AA,C,1987,,0,0

8351F0BA,J,1994,7,1,1

75775319,J,1913,,0,0

8351F0BC,C,1999,,0,0

26F411A4,C,1941,,0,0

7FCC92D1,C,2005,,0,0

8351F0BD,C,2006,2,1,1

75775318,J,2003,,0,0

7E2CFAF0,C,2012,,0,0

02E623DC,C,1974,,0,0

7E2CFAF3,J,2009,,0,0

13CAED76,C,1950,,0,0

7E2CFAF6,C,2009,,0,0

380EEB16,C,2012,,0,0

7E2CFAF9,J,2013,,0,0

7F540976,C,2009,6,6,4

7F540977,C,2009,7,46,8

854FA83C,C,2007,,0,0

75C9EA41,J,1983,32,28,16

72207F25,C,2001,,0,0

75C9EA45,J,2002,3,1,1

80D91B77,J,2015,,0,0

75C9EA49,J,2005,,0,0

7530D62C,J,1988,27,22,18

7B265BB0,J,1979,,0,0

6EB849D9,C,2014,,0,0

05A0725A,J,1928,,0,0

611FBAEF,C,1936,,0,0

1555EE6E,C,2006,,0,0

72044D37,C,1965,,0,0

07B4DB2F,C,2013,1,1,1

84659242,C,1977,,0,0

3B307078,C,2012,,0,0

7530D62D,J,2009,,0,0

7C19672C,J,1988,,0,0

58423FF0,C,2012,,0,0

75B7D8FC,J,1973,,0,0

75B7D8FA,J,2001,14,19,11

75B7D8FF,J,1917,83,17,15

7803F462,J,2014,0,1,1

7803F460,J,2012,3,1,1

7803F467,C,1984,,0,0

0668FF0F,C,2012,,0,0

7803F465,J,2015,1,3,2

7CC921D4,J,2006,,0,0

7803F469,J,2012,3,2,2

75C42902,J,2011,1,1,1

75C42903,J,1969,,0,0

75C42901,J,1982,30,12,10

0A3DDCB0,C,1991,15,3,3

0A3DDCB2,C,2011,,0,0

7803F46E,J,2011,,0,0

75F35187,J,1972,17,3,3

340259F2,C,2008,,0,0

75B7D8F9,J,2008,7,3,3

75B7D8F8,J,2001,14,45,14

7E1B476A,J,2011,3,3,2

75B7D8F0,J,1962,6,2,2

2593C41E,C,1899,,0,0

8465924F,C,1945,,0,0

8465924B,C,2013,,0,0

07B4DB23,C,2010,,0,0

8465924A,C,2015,,0,0

75C9EA4C,J,2009,5,6,6

7AAF4A2A,J,2013,,0,0

03C088D6,C,2014,,0,0

6072B2F1,C,2009,,0,0

80D91B7E,J,1999,8,1,1

194F46D4,C,2001,,0,0

80D91B7A,J,2009,6,12,6

79D3D7AF,J,2003,10,16,10

6058B823,C,1965,,0,0

6058B825,J,1989,,0,0

5F7A35C0,C,1989,,0,0

019680AA,C,2006,,0,0

5F7A35C4,C,2011,3,2,2

019680AF,C,2008,,0,0

019680AD,C,1991,,0,0

79D9B7AF,C,2009,,0,0

788C25BD,J,2014,2,4,2

79D9B7AC,J,1970,,0,0

756ECA3C,J,2008,7,94,8

788C25BA,J,2013,1,3,1

761E31A9,C,2012,,0,0

7605DDF6,J,1964,48,1,1

7605DDF2,C,2006,,0,0

8381ABFF,C,1986,,0,0

04F1A566,J,2002,13,9,8

808D637C,J,1991,23,12,9

7630E092,J,1978,36,4,3

7EF6B989,J,2008,,0,0

7630E091,J,1993,3,1,1

10C8918D,C,2010,,0,0

16835EE1,C,2004,,0,0

14358F3A,C,1907,,0,0

5C76F4D2,J,1981,,0,0

7EF6B986,J,1973,,0,0

80AF1C9C,J,2009,7,42,8

0EAB53F7,C,2012,,0,0

0AD2E151,J,1998,,0,0

16835EEA,C,2004,,0,0

0B79C20B,C,2013,,0,0

7EF6B98B,C,2010,,0,0

80AF1C9A,J,2008,7,12,7

7A3B633E,J,1998,13,7,5

84A29D4E,C,1983,,0,0

788C25B7,J,1998,13,6,5

756ECA37,J,2003,11,32,9

756ECA34,J,1996,19,12,11

79D9B7A4,J,1994,11,7,5

79D9B7A2,J,2009,6,10,5

79D9B7A0,J,1994,,0,0

7E1391E2,J,2002,,0,0

7605DDFE,J,2008,7,14,6

2E5024F7,C,1970,,0,0

7B7C7D1E,J,1973,34,2,2

7605DDFB,J,2002,13,15,9

756ECA39,J,2008,5,5,3

395B89CE,C,2006,,0,0

7C8D1B89,J,2013,2,1,1

6849B3CB,C,2010,,0,0

7A374B98,C,1990,,0,0

7A374B96,C,2010,,0,0

7A374B95,C,2001,9,1,1

7A374B91,J,2012,3,6,3

7A374B90,J,1992,4,1,1

25CE13CF,C,2013,,0,0

34007B9F,C,2010,,0,0

7BB039C1,J,1996,5,5,4

25CE13CA,C,1993,,0,0

3ADE5543,C,2015,,0,0

7A5671EC,C,2006,,0,0

79C3DE41,J,2011,,0,0

2638B530,C,2014,,0,0

79C3DE47,C,1951,,0,0

7BB039C9,J,2006,9,23,8

7A5671EE,J,2007,8,13,6

3CF2B369,C,1991,,0,0

77D4F9BF,J,2000,15,12,8

7E3925A8,C,1970,,0,0

149080B2,J,2000,,0,0

7A01532C,J,1938,,0,0

7A01532B,J,1997,6,1,1

76E637AB,J,2015,,0,0

6BD869FA,J,2004,12,11,9

12CD5095,C,2015,,0,0

82ED8391,J,2003,,0,0

82ED8393,C,2015,,0,0

6212A734,J,2004,,0,0

75A65CFF,J,2010,5,50,5

75A65CFE,C,2013,,0,0

7DE85860,C,2011,,0,0

2615173B,C,1919,,0,0

6968822F,C,2007,,0,0

48410450,J,2012,,0,0

5A652A7A,J,1970,24,2,2

5E946AF7,C,2000,,0,0

26151733,C,2009,,0,0

039A1821,C,2007,,0,0

039A1827,C,2008,,0,0

0A030A65,C,2010,,0,0

6E69D2AE,C,2002,9,1,1

5A652A77,C,2006,,0,0

0A030A60,C,2006,,0,0

0A030A63,C,2003,,0,0

75A65CF8,J,1985,6,4,3

76E637A5,J,1975,,0,0

24AFF558,C,1982,,0,0

7D8E89EC,J,1994,19,8,5

75A65CF1,J,2015,0,2,1

7DE8586D,J,2008,7,9,7

75A65CF4,J,1967,,0,0

04A58183,J,1892,,0,0

77D4F9B2,J,1918,96,1,1

1BA21F94,C,2014,,0,0

7B3832DB,J,1979,,0,0

77D4F9B5,J,2011,3,8,4

6DF8DF01,C,2010,,0,0

7910FDF1,J,2010,5,21,6

2197C0B1,C,2011,,0,0

43800847,C,1974,,0,0

7A5671E2,J,1974,,0,0

79C3DE4B,J,2006,9,101,9

04A9E546,J,1991,,0,0

2638B53F,C,1998,,0,0

7A5671E4,J,2013,,0,0

7A5671E5,J,2011,4,8,4

7DBEFD44,C,1997,,0,0

73EAD7B9,J,2015,,0,0

7B5601E3,J,1983,24,11,9

7B5601E5,J,1958,,0,0

452110AD,C,2011,,0,0

7B5601E7,J,1995,1,1,1

7F32055B,J,1997,18,9,6

7F32055C,J,2012,3,7,3

04F77E0C,C,1999,15,2,2

44839A64,C,2005,,0,0

722BDE6B,C,2006,,0,0

85D0152B,C,2015,,0,0

251F250A,C,1999,,0,0

26CA04BE,C,2009,,0,0

1BCF479A,C,2010,,0,0

074CE656,C,2003,,0,0

