P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
0525FAF3,C,2005,,0,0

7EC1D1DD,C,2007,,0,0

7892B212,J,2011,2,5,2

39B33337,C,2008,,0,0

359557A7,C,2010,,0,0

758FA3BA,J,2015,,0,0

8320B5ED,C,1999,,0,0

8320B5EF,C,2004,,0,0

76E62902,C,1911,,0,0

59FC0DED,C,1970,,0,0

078ED7C1,C,2014,1,2,2

222E36DA,C,2009,,0,0

751EE956,J,2011,3,2,2

242400D4,C,2010,,0,0

154087B3,C,1959,,0,0

0F5546E7,C,2013,,0,0

5AD1CDD5,C,2009,,0,0

5AD1CDD2,C,2008,,0,0

789162E2,C,2010,,0,0

469F354B,C,2006,,0,0

5CB35486,J,2009,,0,0

7E74728E,C,1986,,0,0

6FA30DEB,C,1914,84,3,3

34416AEE,C,2015,,0,0

0B9613D7,C,2009,,0,0

7FF1F121,C,1978,,0,0

245E89AA,C,2002,,0,0

752A8168,C,1956,,0,0

752A8169,J,2015,,0,0

0B9613D1,C,2004,,0,0

78DE9186,J,2012,3,2,2

233B6B99,C,1869,140,1,1

76EB3566,J,2009,6,1,1

26BF2A62,C,2012,,0,0

78DE9182,J,2013,,0,0

78DE9183,J,1997,17,8,6

78DE9180,J,2005,10,47,10

78DE9181,J,2012,2,4,3

5E18F1A1,C,2009,6,2,2

76EB3568,J,2006,8,11,7

78DE9189,J,1973,39,8,8

0BE20077,C,2002,12,1,1

77CDCCB9,J,1995,19,13,8

728F395C,C,1995,,0,0

58DFED83,C,1999,,0,0

26C154DE,C,1993,,0,0

2F4C0C40,C,2014,,0,0

7D12BB41,J,2009,,0,0

24D4967F,C,1998,,0,0

0BC6C5EC,C,1988,5,1,1

0BC6C5EA,C,1991,,0,0

5BE48123,C,2015,,0,0

26C154D6,C,2004,,0,0

26C154D5,C,2011,,0,0

76EB356D,J,2000,15,12,10

76EB356E,J,2011,,0,0

78DE918D,J,2012,3,44,4

79139981,J,2003,12,25,11

78DE918C,C,2002,,0,0

6EAEA2B3,C,1996,,0,0

75D5B8CA,J,1994,,0,0

82374550,C,2013,,0,0

752A816D,C,2015,,0,0

5E08B7B9,C,2010,,0,0

752A816F,C,2012,,0,0

758A8D68,J,1985,27,9,8

4789BB68,C,2002,,0,0

752A816A,J,1961,52,2,2

752A816B,J,1974,,0,0

42F740D3,C,2013,,0,0

266E607E,C,2003,,0,0

42F740D1,C,2007,,0,0

06D0B809,C,1984,6,5,3

814EBB0F,C,2013,,0,0

3C5281A8,C,2011,,0,0

26F5C71D,C,1986,27,32,16

21C0EDD6,C,2011,,0,0

589839B3,C,1970,,0,0

0E942E25,C,2004,,0,0

589839B5,C,2013,,0,0

239E519F,C,2014,,0,0

76432779,J,1968,9,4,4

806FDCA2,C,2015,,0,0

806FDCA4,J,2004,12,8,6

806FDCA7,C,2002,9,6,4

76432771,J,2010,4,4,2

701EF01F,J,2003,11,3,3

76432774,J,1946,,0,0

03D26B0D,C,2004,,0,0

26B4257B,C,1997,,0,0

77027F98,J,2012,,0,0

77027F99,J,2002,11,20,10

6002AAEC,C,2015,,0,0

6002AAEE,C,1998,,0,0

2306A7AC,C,1965,,0,0

82248E63,C,2001,,0,0

7797BEB7,J,2010,5,2,2

7BDB8F1C,C,2014,,0,0

82248E67,C,1980,,0,0

7AC1E93B,J,1972,,0,0

77027F97,J,2014,,0,0

825FF6D2,C,2015,,0,0

7D58847E,C,1988,10,2,2

777D841D,J,1980,9,2,2

6D17351E,C,2013,,0,0

5F9ED1BE,C,2002,,0,0

7D588477,C,1982,,0,0

7D588476,J,2012,4,9,4

5A055EC3,C,2012,,0,0

7D588471,J,1998,15,20,10

777D8417,C,2012,0,1,1

777D8419,J,2003,12,77,11

00A169D2,C,2011,,0,0

5F9ED1B5,J,1985,25,7,5

7D588478,C,1983,,0,0

79538699,J,2008,7,9,7

7A649929,J,2013,,0,0

7AC1E939,J,2014,,0,0

7AC1E937,J,2011,,0,0

7AC1E936,J,2000,14,7,6

56806FCC,C,2001,,0,0

2434E5D9,C,1976,39,1,1

5BD5E92F,C,2004,,0,0

77027F9F,J,2014,1,2,2

82248E6D,C,2013,,0,0

7BD49C53,J,2013,,0,0

806FDCAE,C,1993,,0,0

3A1D62DC,C,1950,,0,0

26B42571,C,2014,,0,0

22F8934F,C,1809,,0,0

0F5E2FED,C,1992,,0,0

6BD0DF7B,C,2008,,0,0

75B41F6C,J,2013,,0,0

2217D264,C,1987,,0,0

5A6E217A,C,2011,,0,0

0C053FE3,C,2008,,0,0

044EEF64,C,2011,,0,0

8144433F,J,2009,7,48,8

0F435362,C,2003,1,1,1

59E25B4F,C,1980,,0,0

15F8F528,C,2003,,0,0

59E25B4B,C,1987,6,1,1

3737CA74,J,1965,,0,0

7D7CE67A,C,1996,,0,0

0E84C372,C,2013,,0,0

7FE2C7E0,C,2000,,0,0

7FE2C7E7,J,2013,,0,0

5E198DD5,C,1976,,0,0

78C417D0,J,2013,1,2,1

78C417D1,J,1977,38,66,29

7FB99EB2,J,2008,2,1,1

78C417D3,J,1882,,0,0

5F813539,C,2015,,0,0

0CB6424B,C,1999,,0,0

02D7E461,C,1999,,0,0

0F2C275E,C,1989,,0,0

05F87515,J,1981,,0,0

04A4FF3D,C,1994,,0,0

08D7A462,C,2004,,0,0

7E747283,J,2008,7,21,7

7DF27DC5,J,1993,,0,0

7DF27DC6,C,2009,,0,0

399F4078,C,1934,,0,0

7DF27DC0,J,2003,11,6,6

7FEA67AA,C,1991,,0,0

79F90F19,J,2014,,0,0

79F90F16,C,2003,,0,0

79F90F15,J,1955,12,1,1

7DF27DC8,J,1971,,0,0

79F90F10,J,2005,2,3,2

79F90F11,J,2013,,0,0

04BB8D3A,C,1989,,0,0

7BF6D3C2,J,2009,,0,0

59A181C1,C,1990,,0,0

78C2C60B,J,2013,1,1,1

74A826B7,C,1994,,0,0

79F90F1C,C,2014,,0,0

11A8B3F0,J,1980,,0,0

3847DD55,J,2015,,0,0

7773BAC5,J,2003,11,10,6

7D93C08E,J,2009,,0,0

08D7A46F,C,2007,,0,0

171615D6,C,1982,,0,0

0CB64248,C,2004,,0,0

7FE2C7ED,J,1991,,0,0

823480F4,C,2007,,0,0

78C417DB,C,2001,15,9,7

78C417DC,J,1980,,0,0

0CB64240,C,2002,10,8,5

79436218,C,1979,,0,0

79436219,C,1991,,0,0

7D7CE678,C,2014,,0,0

05B3FA58,C,1974,,0,0

79436216,J,1980,,0,0

587FA90F,C,2004,,0,0

80DAA0F0,J,2009,6,3,2

85E9BD4D,C,2015,,0,0

85E9BD4F,C,2008,,0,0

80DAA0F7,J,2006,9,22,9

2D4A1B82,C,2009,,0,0

07653CBE,C,1991,,0,0

5F6CE290,C,2007,,0,0

6E723B3A,J,2003,11,7,4

2654D613,C,1954,,0,0

797B918F,J,2011,,0,0

66428FB6,J,2011,,0,0

5B4D1DE6,C,2015,,0,0

00640CA3,C,2008,,0,0

00640CA0,J,1989,24,20,13

5E7A8834,C,1999,15,4,3

7F10B3DE,C,2015,,0,0

8477EA7D,C,2010,,0,0

7A17E42F,J,1921,,0,0

0499DC4E,C,1983,,0,0

03AED372,C,1998,,0,0

3B387F5A,C,1949,,0,0

0499DC4A,C,2004,10,2,2

823BB9F1,C,2014,,0,0

73B9C390,C,1987,,0,0

7F597759,J,2002,13,17,10

7EB4391E,J,1927,,0,0

73B9C395,C,1990,21,1,1

80CBBC8D,J,1931,,0,0

16EDDAA5,C,1998,,0,0

7F597752,C,2008,,0,0

64399BA8,C,1998,,0,0

25156F3C,C,1999,,0,0

032E24BA,C,2002,,0,0

80CBBC80,J,2012,2,1,1

032E24BE,C,2002,,0,0

7946BBEB,J,2002,14,31,12

80CBBC85,J,2004,10,45,11

25156F36,C,2002,,0,0

7F59775D,J,2013,,0,0

7EF5B737,J,2011,4,9,5

00640CAC,C,1962,,0,0

8477EA72,C,2012,,0,0

7A17E425,J,1984,32,18,13

7EF5B731,J,1983,32,12,10

7F10B3D6,C,2007,,0,0

7F10B3D9,J,1997,,0,0

5BFE2774,C,2014,,0,0

7D93C083,J,1998,18,2,2

5D87A175,C,2012,,0,0

797B9181,J,1961,11,2,2

779A9F74,J,2008,,0,0

797B9182,J,1990,,0,0

2654D61A,C,1961,,0,0

5B4D1DEE,C,2003,6,6,6

7B349784,J,1987,,0,0

3A095F69,C,1986,,0,0

089FDE66,C,2003,,0,0

85E9BD44,C,2014,,0,0

80DAA0FD,C,1994,15,17,8

089FDE63,C,1994,,0,0

80DAA0FF,C,2010,,0,0

780DF43A,C,2008,,0,0

0C66E3F4,C,2009,,0,0

0C66E3F6,C,2007,,0,0

47F8B5D6,C,2015,,0,0

7BD34F4E,J,2013,3,6,3

47944EB7,J,1931,,0,0

2D023ADA,C,2015,,0,0

7D263C70,C,2012,,0,0

7D263C71,C,2013,2,12,3

85931CC4,J,2013,,0,0

85931CC7,C,1990,,0,0

85931CC0,C,2010,,0,0

70B88697,C,1960,,0,0

5FE4B711,C,2012,,0,0

3D9050A5,C,2014,,0,0

7B95B6D5,J,2005,8,6,5

16208AA5,C,1999,,0,0

064B7A63,J,1999,16,13,9

5BF623BE,C,1986,10,2,2

59134451,C,2008,,0,0

1A4C05E6,C,2014,,0,0

18528CB8,C,2002,,0,0

265B7489,C,1962,20,2,2

22F89340,C,1999,,0,0

097B53CD,C,2006,,0,0

3B2766E2,C,2013,,0,0

83EDF8F7,C,2009,,0,0

0FAE5851,J,1956,,0,0

1395AD78,C,1993,,0,0

03149E5F,J,2001,,0,0

573AC533,C,2015,,0,0

16208AAB,C,1996,,0,0

16208AAE,C,2007,,0,0

5BF623B7,C,2008,,0,0

56B63668,C,1975,,0,0

5913445D,C,1988,,0,0

5913445F,C,2007,,0,0

85931CCE,C,1992,,0,0

85931CCF,C,2015,,0,0

7DADCC11,J,2009,,0,0

3D9050AB,C,2012,,0,0

3868BFBD,C,2012,,0,0

380AD3DD,C,2010,,0,0

7BD34F46,J,1986,24,6,4

83C40366,C,2009,,0,0

21F8FD80,J,1983,,0,0

723BCCAA,C,2011,,0,0

7BD34F43,J,2005,6,6,5

83C40361,C,1987,,0,0

81840998,C,2013,,0,0

1C887040,C,2008,,0,0

7D263C7B,J,2015,,0,0

23E034A9,C,1969,32,2,2

23E034A6,C,1979,,0,0

23E034A0,C,1974,,0,0

23E034A2,C,1901,,0,0

0A6339FA,C,2012,,0,0

0DC86B53,C,1976,,0,0

7E901257,J,2000,,0,0

461FD8D1,C,2013,,0,0

787FF660,J,1957,,0,0

7B19DB11,J,1995,18,7,5

7B19DB12,J,1987,,0,0

75A6CD98,J,2006,,0,0

7B19DB14,J,2004,11,35,11

13B9D5CE,C,2009,,0,0

5E53399A,C,2011,,0,0

787FF669,J,2013,,0,0

7D20F2C8,J,2009,6,5,4

8223B642,C,2010,4,2,1

24328CD8,C,2001,,0,0

178BF066,C,1997,,0,0

7553E491,J,1998,3,2,2

757A2E3A,J,1997,18,47,16

24C7CD67,C,1996,,0,0

5CEB9FD9,C,2015,,0,0

757A2E3D,J,2004,11,10,6

01D07CB8,C,2012,,0,0

8596CFE6,C,1995,,0,0

8596CFE7,C,2011,,0,0

8596CFE0,C,2000,,0,0

7DD4091F,C,2009,,0,0

8596CFE2,C,2013,,0,0

5CEB9FD3,C,2008,,0,0

24C7CD6C,J,2015,0,2,1

757A2E31,J,1960,,0,0

811922F7,J,1955,,0,0

757A2E34,J,2011,,0,0

757A2E35,J,1995,1,2,2

757A2E38,C,2006,3,5,4

757A2E39,C,2015,,0,0

6F3676A1,J,1992,22,67,21

8596CFEC,C,2014,,0,0

7B19DB1A,J,2012,3,3,2

8275AD07,C,2005,,0,0

7B19DB1C,J,1977,,0,0

787FF66E,J,2009,7,38,7

8275AD02,C,1984,27,1,1

5E533991,C,2002,,0,0

2367C7E5,C,1982,,0,0

7B486677,J,1999,16,24,11

7E90125C,C,1988,,0,0

03C8CBCB,J,1995,,0,0

73F55886,J,2015,,0,0

85911799,C,2010,,0,0

73F55885,C,2015,,0,0

80E88793,C,2002,,0,0

85911797,C,2014,,0,0

85911791,C,1959,,0,0

26995585,C,2013,,0,0

23E034AE,C,2014,,0,0

59F4A560,J,2003,10,6,5

3DB4EC55,C,1997,,0,0

1343402C,C,2005,,0,0

76B59E11,J,2007,5,2,2

76B59E13,J,1980,35,8,6

8009368A,J,1893,,0,0

2460077D,C,1990,23,1,1

241700FE,C,2009,6,17,5

70327F61,C,1917,,0,0

2727D604,C,1986,,0,0

778DEE48,C,1984,,0,0

5E30AACA,J,2010,,0,0

83C6808A,C,1957,,0,0

1461EFEB,C,1985,,0,0

778DEE46,C,2003,,0,0

0E89CF44,C,2004,,0,0

0E89CF42,J,2000,14,10,7

2727D608,C,1999,,0,0

586709D9,C,2010,,0,0

854C73BE,J,2015,,0,0

80C607F6,C,2014,,0,0

84FC5BBC,C,2013,,0,0

78C4BFC9,J,1964,,0,0

84FC5BBF,C,2016,,0,0

84FC5BBD,C,1996,,0,0

75F69700,J,1982,26,6,5

76F8D6A6,J,1977,23,3,3

47C9D11F,C,1991,,0,0

76F8D6A0,J,1898,,0,0

858593E2,C,2012,,0,0

75F69707,J,2006,,0,0

75F69708,J,2008,,0,0

7BAC5236,J,1982,18,2,2

7BAC5235,C,2012,3,2,2

060D209D,C,1999,,0,0

0E53948B,C,2012,,0,0

858593E9,C,2010,,0,0

75F6970A,J,1999,16,30,15

858593EE,C,1980,,0,0

103DC628,J,1978,35,12,10

858593EC,C,2014,,0,0

76F8D6AC,J,2012,3,4,3

7BAC523D,C,1976,,0,0

7BAC523B,J,1978,,0,0

4599167E,C,2010,,0,0

060D2090,C,2009,,0,0

177653FD,C,1981,,0,0

177653FA,C,2005,,0,0

177653FC,C,1977,,0,0

6A551140,C,2009,,0,0

84FC5BB7,C,1986,4,1,1

84FC5BB5,C,2003,,0,0

342B208E,C,1996,,0,0

4506144F,C,2012,,0,0

778DEE4A,J,1978,12,11,9

0E89CF4A,C,2008,,0,0

766602DB,J,2014,0,1,1

6E35B547,J,2015,,0,0

2C902E29,C,2014,,0,0

7A343B4C,J,1953,60,3,3

80093688,J,2007,3,2,2

80093689,C,2010,,0,0

795CD18C,J,1976,39,44,24

76738926,J,1985,28,2,2

79C8317A,C,2010,,0,0

2526F1D0,C,1986,,0,0

79C8317E,J,1972,41,5,4

79C8317F,J,1989,,0,0

76738921,J,1998,,0,0

81EF1B41,C,2012,,0,0

18DACE2A,C,1992,,0,0

7A2E87E8,J,2008,5,2,2

21C074F9,C,1967,,0,0

81EF1B48,C,2015,,0,0

5D7D82EA,C,2014,,0,0

7A2E87E4,C,2011,,0,0

7A2E87E2,J,1980,18,1,1

816F0AB8,J,1915,,0,0

816F0AB9,J,1996,5,8,4

64652982,C,2003,,0,0

5FD3E623,C,2013,,0,0

5A4053CD,J,2011,,0,0

5A4053CA,C,2013,,0,0

8399E936,J,1851,,0,0

5FD3E628,C,2012,,0,0

132345E8,C,2011,,0,0

8399E933,C,2007,,0,0

0E926F2B,C,1980,,0,0

627E7CF0,C,2013,,0,0

7D0E537D,C,1993,16,3,3

81A40FF0,C,2012,,0,0

7F03FB24,C,2005,,0,0

6A1E7B19,C,2013,,0,0

7F03FB23,J,1961,,0,0

7D0E5374,J,2012,,0,0

81A40FFE,C,2010,,0,0

81A40FFA,J,2010,,0,0

5A4053C6,C,2008,,0,0

824FAA0A,C,2015,,0,0

5FD3E62D,C,2010,4,4,2

5F502508,C,2007,4,4,3

5858A2D0,C,2015,,0,0

5D7D82E9,C,2009,3,1,1

21C074FB,C,1992,,0,0

6F8C8A69,C,2014,,0,0

816F0ABA,J,1997,18,11,9

7468E604,C,2004,,0,0

7468E602,C,2005,,0,0

340A354B,C,2009,,0,0

5D7D82E4,J,2013,,0,0

795CD185,J,2015,,0,0

79C83179,J,2009,5,6,4

795CD187,J,1969,,0,0

795CD181,C,2014,,0,0

795CD182,J,1995,,0,0

21FD9664,C,1963,,0,0

7BF6D3CF,J,2011,,0,0

21FD9662,C,1987,,0,0

79C83175,C,2016,,0,0

2696EB8A,C,1990,,0,0

7BDB08F6,J,1993,14,1,1

7D894F72,C,2015,,0,0

84A1A9EB,C,2010,,0,0

7D894F75,C,1989,,0,0

23078AA2,C,1957,,0,0

78AD12B2,J,2011,2,3,2

7A66CCC2,J,2013,,0,0

7915C028,J,2000,13,5,5

23078AA6,C,1997,,0,0

7915C021,J,2010,6,3,3

04C7FDFC,J,2000,13,3,3

6401E1A0,C,1974,,0,0

7915C022,J,2002,11,17,7

7E45C6BD,C,2013,,0,0

7E45C6BF,J,2011,,0,0

433A9A96,C,1998,,0,0

58E10FBE,C,2013,,0,0

75087BE1,J,2014,,0,0

792CF6A4,J,2006,9,44,9

75087BE3,J,2013,,0,0

75087BE6,C,2012,,0,0

75087BE7,C,1952,,0,0

6D44433B,C,2003,2,2,2

334F5207,C,1999,,0,0

792CF6AB,J,1990,7,1,1

792CF6AC,J,1991,,0,0

75087BEF,J,2013,,0,0

7E45C6B4,J,2000,3,2,2

7E45C6B5,J,2000,15,4,4

13BF2F51,C,2011,,0,0

3D193517,C,2002,,0,0

25B07063,C,1988,24,13,9

45AF3215,C,1906,,0,0

5A4D8A94,C,2014,,0,0

7915C02D,J,2011,,0,0

0AD267FA,C,2007,,0,0

04C7FDF1,C,1982,,0,0

0DAAEC13,C,2015,,0,0

79AEA1BB,J,2006,8,1,1

23183F20,C,1971,,0,0

23183F26,C,1959,,0,0

75BAF90A,J,2014,,0,0

84A1A9E4,C,2013,,0,0

84A1A9E3,C,2014,,0,0

75BAF90B,J,2012,,0,0

84A1A9E0,C,1986,,0,0

5D16C565,C,1970,,0,0

7BC042FD,J,2002,,0,0

7BC042FE,J,2014,,0,0

7BC042FB,J,2015,0,1,1

7BC042FC,J,2007,7,13,8

74123E01,C,1988,,0,0

273E4E06,C,1924,,0,0

25743379,C,2006,,0,0

7818E52B,J,1967,46,7,7

7818E52A,C,2012,,0,0

78A4E410,J,2009,,0,0

7818E52D,J,1982,23,3,3

2E40540E,J,2001,,0,0

07FF451A,C,2009,,0,0

7958F202,J,1974,,0,0

17C1774B,C,1988,,0,0

8279302C,C,2013,,0,0

777A5CBD,C,1989,23,5,4

777A5CBE,J,1991,23,1,1

38D30022,C,2011,,0,0

0C644373,C,2000,,0,0

7853634B,J,2008,7,8,5

7853634C,J,2009,,0,0

04ECB0C6,C,1985,29,10,9

24FD565F,C,2008,,0,0

2D3338B5,C,1992,,0,0

18728959,C,2007,,0,0

0C504F2D,C,1973,,0,0

79F9C0B9,J,2000,,0,0

733C12CE,C,2011,,0,0

79F9C0B2,J,2012,,0,0

79F9C0B3,J,2011,,0,0

0EF7AF3A,C,1971,,0,0

5B324A00,C,2007,,0,0

0C504F24,J,1977,,0,0

0C504F26,C,1978,,0,0

12F1023D,C,1975,,0,0

79F9C0BF,J,1969,40,7,5

84008A31,J,1996,18,7,6

82793024,C,2013,,0,0

78536348,J,2004,11,79,12

82793023,C,2012,3,3,1

82793022,C,2013,,0,0

46CC62F6,C,2008,,0,0

82793029,C,2015,,0,0

78536343,J,1983,11,11,6

12FDE474,C,2008,,0,0

7818E521,J,2007,7,2,2

7818E526,C,2002,,0,0

07FF4513,C,2005,,0,0

7BC042F5,J,1987,,0,0

0999442A,C,2013,,0,0

58341398,J,2008,,0,0

2574337C,C,1979,,0,0

7E68CA86,J,2010,2,1,1

5FD3602C,C,2013,,0,0

75446E75,J,1993,21,37,16

5FD3602F,J,1998,,0,0

7E68CA83,C,1998,,0,0

7E68CA81,J,2009,5,6,3

1724566A,C,1968,,0,0

5E59BC75,C,1981,27,1,1

75446E78,J,2012,,0,0

771D2A3F,J,1974,29,1,1

271050A4,C,2007,,0,0

039F27F5,C,2010,,0,0

17CAB03B,C,2008,,0,0

39BA4DCA,C,1999,,0,0

1048173C,J,1962,,0,0

21A131A3,C,2010,,0,0

5C60DCB0,J,2005,,0,0

5CBF582E,C,2014,,0,0

0351646F,C,1991,,0,0

5D867C0F,C,2010,,0,0

6ABB2AAF,C,2008,,0,0

5D867C02,J,1988,,0,0

5D867C01,C,1991,,0,0

047895F4,J,2007,,0,0

