P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
46E7154C,C,2013,,0,0

5B1E7964,C,2012,,0,0

5B1E7966,C,2011,,0,0

7B16D33D,J,2012,3,1,1

2454E432,C,2015,,0,0

052E8C98,C,2003,,0,0

7B16D33C,C,2010,5,1,1

052E8C97,C,1992,,0,0

7FCE490D,C,1997,8,6,4

7A8D4A9E,J,2010,,0,0

1796746F,C,2001,,0,0

7B16D335,J,2011,3,2,2

7B16D337,J,2012,,0,0

7B16D330,C,1959,,0,0

107CC962,C,2014,,0,0

3BF3D4A9,C,1993,,0,0

7FCE4905,C,2013,,0,0

5B4D71D1,C,2016,,0,0

18BA0F31,C,2003,,0,0

17967464,C,2013,,0,0

0A85A6BF,C,2008,,0,0

7EE7B590,C,2008,,0,0

7EE7B591,C,2015,,0,0

7EE7B592,C,2014,0,1,1

0A85A6BE,J,1968,,0,0

30B94F4B,C,2015,,0,0

5B6689CD,C,2006,,0,0

10CF611C,C,2013,,0,0

0641F46B,C,1973,,0,0

0BB8E7A9,C,2012,,0,0

5B6689CB,C,2014,,0,0

32FDA483,C,1996,,0,0

108CB869,C,1993,,0,0

5DA79D29,C,2016,,0,0

5DA79D26,J,2002,,0,0

248A8961,C,1932,,0,0

8089775F,J,2005,,0,0

5DA79D25,C,1991,,0,0

08BE8F0C,C,1994,18,1,1

012BFC71,C,2012,,0,0

84826E8C,C,2010,,0,0

1854C8B0,C,2001,,0,0

84826E8E,C,2009,,0,0

750CAEA4,J,2013,2,1,1

6316AD25,C,2009,,0,0

39956531,C,2006,,0,0

3AB9C202,C,1969,,0,0

7287539D,J,2006,,0,0

5DB85186,C,2005,,0,0

7F9AF7AB,C,2000,,0,0

7F9AF7AF,C,1989,14,7,5

7F9AF7AE,J,2003,6,1,1

592E8FE7,J,2014,,0,0

7A2A8DA5,J,1995,,0,0

39F73C41,C,2007,1,1,1

7C88EB7E,J,1969,24,1,1

7C88EB7B,J,2010,,0,0

7C88EB7C,J,1969,4,1,1

7A2A8DA3,J,2006,9,20,9

12F04B5A,C,1988,,0,0

0E45B292,C,2010,,0,0

231CB00A,C,2011,,0,0

5427211F,C,2015,,0,0

238D4611,C,2012,,0,0

3ABA86A4,C,2014,,0,0

076C3DB2,C,1986,23,3,3

37A3942F,C,2014,,0,0

238D4616,C,2010,,0,0

016B6A30,C,1979,,0,0

7C868387,J,2013,2,4,3

167F8592,C,2011,,0,0

167F8593,C,2004,,0,0

7A9A09A9,J,2009,,0,0

76D3AD5A,J,1887,121,2,2

7EF38E6E,J,2009,5,5,4

7EF38E6B,J,2002,,0,0

7A555832,J,2010,6,10,4

00717C6F,C,2005,,0,0

14508C5F,C,2000,,0,0

15CA077D,C,2001,,0,0

15CA077F,C,2008,,0,0

3B6C4F07,C,2003,,0,0

3B6C4F03,C,2011,,0,0

7A9A09AD,J,2010,,0,0

5FD76542,C,2011,,0,0

5FD76545,C,2008,,0,0

3359C9B5,C,2008,,0,0

7A9A09AB,J,2014,,0,0

7A9A09AC,J,2013,2,3,3

72EB3BE1,J,2009,6,11,4

7BBB6119,J,1984,22,3,3

07B49E31,C,2009,,0,0

1128587E,C,2005,,0,0

262B8F83,C,2006,,0,0

7EEFCE1F,C,2009,,0,0

7EEFCE1D,J,2012,3,7,3

029FB03E,C,2010,,0,0

7F9AF7A5,J,2010,6,62,7

7C88EB79,J,2013,,0,0

5D379ECF,C,1991,,0,0

39F73C4A,C,1976,,0,0

7A2A8DAB,J,1990,25,27,17

7BBB611C,J,2010,0,1,1

7ECB2782,C,2015,,0,0

8307BBB0,C,2014,,0,0

106FAF69,J,2012,,0,0

7863BADE,J,1996,,0,0

0D3393A4,C,2011,,0,0

0D3393A1,C,2008,,0,0

22B4D9AF,C,2011,,0,0

08621053,C,2010,6,35,7

61342FF1,C,1944,,0,0

84BAD2B9,C,2011,3,1,1

75377C1D,C,2001,,0,0

7A36CF1F,J,1941,,0,0

7A36CF1E,J,1986,,0,0

7A36CF1D,C,2013,,0,0

838FC55B,C,2012,,0,0

838FC55A,C,2008,,0,0

5C442369,C,1997,,0,0

758EBA15,J,2006,8,2,2

8123E14A,J,2003,13,40,14

08D01D8D,C,2008,,0,0

7C1C723A,J,1985,,0,0

7C1C723B,J,1987,25,8,6

7C1C723E,J,1980,35,123,27

7C1C723F,J,1957,10,1,1

1BCB3954,C,2011,,0,0

2442DE36,C,1958,,0,0

1136C300,C,2005,9,2,2

8146028E,J,2004,,0,0

833D41EE,J,1996,,0,0

58591A5E,J,2015,,0,0

0A92880A,C,2010,,0,0

833D41E8,J,2015,,0,0

7C1C7231,J,2010,1,1,1

77F0734A,J,2006,,0,0

7C1C7235,J,2010,4,4,3

833D41E0,C,2013,,0,0

81460283,C,1992,13,1,1

7D9F0685,J,1966,,0,0

81460285,J,1983,24,1,1

81D3EA8A,C,2009,,0,0

6041B877,C,1998,,0,0

838FC552,C,1994,,0,0

03797639,J,1999,,0,0

5C198065,C,2014,,0,0

01F1ED9F,J,1855,,0,0

8123E143,C,1985,,0,0

77430804,J,2008,,0,0

838FC559,C,2000,,0,0

8123E147,C,1996,18,4,4

8123E145,J,2005,10,60,11

22B4D9A2,C,1952,,0,0

7A36CF18,J,1929,,0,0

22B4D9A5,C,1971,,0,0

2689B207,C,2009,,0,0

308DF1C0,C,2002,,0,0

22B4D9A9,C,1991,,0,0

7A36CF11,C,2014,,0,0

61342FFE,C,1986,,0,0

38AD9605,C,2013,,0,0

75377C10,J,1990,8,2,1

7863BAD9,J,2004,11,14,8

7863BAD8,C,2012,,0,0

7F193B3B,C,1995,,0,0

7863BAD2,J,1995,19,1,1

671D1D9E,C,1999,,0,0

7863BAD4,J,1983,,0,0

0A1BEFB5,C,2004,,0,0

0A1BEFB4,J,1999,17,54,13

49B348CD,J,2015,,0,0

35001DE5,C,2009,,0,0

7F837976,J,2007,8,46,8

37DBD982,C,2005,,0,0

77A16D73,C,1987,,0,0

0505FC5C,C,1949,,0,0

77A16D71,J,2010,6,78,6

77A16D77,J,2011,,0,0

77A16D79,J,2002,12,5,4

05D69ED6,C,1991,,0,0

132E2C06,C,2012,,0,0

24A050AD,C,1989,,0,0

05D69ED2,C,2007,,0,0

5C3ACEB7,C,2010,,0,0

8597D515,C,1996,,0,0

3DD92B50,C,1972,,0,0

5C3ACEB2,C,2015,,0,0

3DD92B56,C,2010,,0,0

8597D510,C,1975,,0,0

807807B0,C,2005,,0,0

807807B1,J,2004,11,6,5

5C3ACEB9,C,2015,,0,0

0082E522,C,2013,,0,0

3CFC8505,C,2012,,0,0

2EB45718,C,1991,,0,0

3CFC8500,C,2011,,0,0

5CD6CE0D,C,2014,,0,0

12D26265,C,1971,,0,0

35F54A54,C,2013,,0,0

5CD6CE00,C,2001,,0,0

8597D51F,C,1994,,0,0

5C3ACEBD,C,2005,8,1,1

5C3ACEBE,C,2011,3,1,1

8597D51B,C,2008,,0,0

8411C91D,C,2011,,0,0

03AB5559,C,1956,,0,0

807807BC,J,2005,0,2,1

80500E88,J,1970,14,3,3

49ED0737,C,2014,,0,0

77A16D7F,J,2009,6,6,3

1316C4EF,C,2012,2,2,2

83C7957F,C,1996,16,2,2

80500E81,C,2003,5,2,2

164C0BFF,C,1958,,0,0

0ADEFD1B,C,1998,,0,0

444910C9,C,2011,,0,0

5A918355,C,2005,,0,0

5BB0C19D,C,1997,17,1,1

04EC129E,C,2012,,0,0

009A847A,C,1991,,0,0

798AFE5E,J,2010,0,4,1

798AFE5D,J,1995,17,11,8

8231DBCC,C,2008,,0,0

7F3CEC1D,C,2013,,0,0

798AFE5B,J,2012,,0,0

849B99FE,C,1946,,0,0

3B847D83,C,2006,,0,0

7A469A5E,J,2014,1,5,2

7A469A5D,J,2014,1,3,2

1CFD66CC,C,2007,,0,0

7A469A5B,J,1961,54,32,23

849B99FC,C,2011,,0,0

0D24756E,C,1971,41,3,3

754FBF91,J,2012,3,3,2

0B12EF6A,C,1968,2,1,1

38A1669B,C,2011,,0,0

7A8D4A95,J,2007,0,1,1

754FBF99,J,1988,13,1,1

82FD8F6F,C,1962,,0,0

75FE2D7A,J,2006,,0,0

778CC619,J,1982,,0,0

7B449B39,J,1899,,0,0

36418578,C,2010,,0,0

85C825C3,C,2015,,0,0

0A1A3AD7,C,2008,,0,0

7B449B32,J,1994,21,13,10

7B449B37,C,2010,,0,0

7DABA62E,J,2009,,0,0

8411C915,C,1993,,0,0

6C8E85AE,C,2009,,0,0

78766A13,J,1989,26,5,4

7E834954,J,2005,9,10,6

7F120394,J,2008,,0,0

85C5E9D3,C,1969,,0,0

85C5E9D0,C,2015,,0,0

6AC5DEC8,C,2010,,0,0

02CC39CE,C,2013,,0,0

78082308,J,1974,6,6,4

02CC39CF,J,1997,,0,0

85C5E9DB,C,2014,,0,0

7F12039A,J,1990,20,12,10

0796A8FC,C,2013,,0,0

7DABA629,J,1964,,0,0

7B449B3C,J,2009,,0,0

7B449B3B,J,2010,3,3,2

0A1A3ADD,C,1973,,0,0

7DABA627,C,1995,20,8,6

7B449B3F,J,2012,3,6,3

7B449B3E,J,1984,29,1,1

754FBF9E,J,2003,1,1,1

754FBF9F,J,1987,5,1,1

0503DDB5,J,1973,,0,0

38A16693,C,2011,,0,0

595A363F,C,1848,,0,0

82FD8F66,C,2013,,0,0

83A8CA49,C,2014,,0,0

80A68E00,C,2011,,0,0

80A68E02,C,2011,,0,0

8231DBC2,C,2004,9,2,2

80A68E04,J,2008,6,4,2

80A68E05,J,2010,6,57,7

8231DBC6,C,2015,,0,0

6FDBC6BC,C,2015,,0,0

8231DBC8,C,1983,,0,0

6FDBC6BA,C,1998,,0,0

849B99F1,C,2009,,0,0

798AFE58,J,2014,1,8,2

849B99F3,C,1978,,0,0

7C9FE21F,J,2006,7,4,4

08B96E28,C,1993,,0,0

181F4FD4,C,1968,,0,0

75CC746A,J,1992,,0,0

2501DDCE,C,2011,,0,0

2501DDCD,C,1991,,0,0

79010FAB,J,2004,9,23,9

75CC746F,J,2000,11,5,5

7B04AF6D,J,1997,10,4,3

7B04AF6B,C,2014,,0,0

3A13EBAF,C,2005,,0,0

78D84873,J,2002,,0,0

78D84876,J,1970,30,1,1

78D84877,J,2008,,0,0

76813D47,J,2013,,0,0

6E1C2A1E,C,1998,,0,0

76813D43,J,2012,,0,0

5EE19D8B,C,1986,,0,0

76813D41,J,1999,15,16,11

76813D40,J,2013,2,11,3

8626A4D2,C,2005,,0,0

594190E6,J,2014,,0,0

77C85C7F,C,2011,4,1,1

15B30594,C,2007,,0,0

77C85C7E,C,1974,,0,0

0DA6B8F6,C,2014,,0,0

0A15C0AB,J,1956,55,23,17

45725728,C,2004,,0,0

84A73268,C,1988,,0,0

85F37929,C,1981,,0,0

0FCDBEA4,J,2008,,0,0

15B3059A,C,1950,,0,0

78E0D94F,J,2012,3,10,4

39107202,C,2010,,0,0

77C85C71,J,2014,,0,0

15B3059E,C,1993,,0,0

77C85C77,J,1993,,0,0

06D0D964,C,2013,,0,0

184FB39D,C,2013,,0,0

6E1C2A15,J,2013,,0,0

76813D4B,J,2010,5,1,1

76813D4A,J,2013,,0,0

3C42B928,C,2002,,0,0

8626A4DA,C,2011,,0,0

8626A4DF,C,2005,,0,0

7B04AF66,C,2015,,0,0

7B04AF60,C,2012,,0,0

7B04AF61,J,1943,,0,0

7B04AF62,J,1998,,0,0

7B04AF63,J,2012,3,31,4

78D8487A,J,1973,,0,0

78D8487B,J,1991,,0,0

3A434AFC,C,2014,,0,0

265E3A24,C,1979,,0,0

2D9A6C2B,C,2014,,0,0

78D8487F,J,2002,11,30,12

16CB22F7,C,1968,,0,0

7CD79758,J,2001,,0,0

80302D77,J,1991,20,6,6

75CC7461,J,2006,,0,0

08E2E4CE,C,2009,,0,0

2501DDC4,C,2015,,0,0

02DBE84C,J,1976,,0,0

75CC7464,J,2012,3,4,3

75CC7466,J,2013,2,3,2

78D44AFC,J,1976,34,4,4

78D44AFA,C,2011,,0,0

7E031F56,J,1987,,0,0

85DB18FD,J,2006,,0,0

76F27F4D,J,2010,,0,0

851F63EB,C,2012,,0,0

76F27F4A,J,1993,21,2,2

76F27F4B,J,2005,6,3,3

76F27F4C,J,2007,8,10,7

7226C7D5,C,2007,,0,0

859B9A27,C,1994,,0,0

7E24CEAC,C,1968,,0,0

7EFDE72C,J,1988,,0,0

7CD7975B,J,1978,37,164,38

838BFA04,C,2010,,0,0

838BFA05,C,2009,,0,0

75FBE7C5,J,2008,6,3,3

7BD1CB6A,J,1985,,0,0

75FBE7C6,J,2006,,0,0

7A02CA9E,J,2009,2,2,2

0890466F,C,2010,,0,0

2552D0B6,C,1990,,0,0

08D462E4,C,2013,,0,0

7A02CA9A,J,1952,10,1,1

0F2F3F66,J,1998,17,7,6

7A02CA9C,C,1989,,0,0

08D462E0,C,2003,12,4,3

3D49DB82,C,2000,,0,0

833FF210,C,1973,,0,0

833FF214,C,2005,,0,0

27262B6C,C,2008,,0,0

7C0363B4,J,2012,2,9,3

7C0363B5,J,2012,3,10,3

7C0363B3,C,2012,,0,0

7C0363B0,J,2014,,0,0

300CC9A6,C,2010,,0,0

1A163931,C,1999,,0,0

827DED3A,C,2008,,0,0

7CCC777D,J,2012,,0,0

85D8DFB9,C,1968,,0,0

7B21FF62,J,1948,,0,0

27262B61,C,1966,,0,0

7C0363BE,J,2014,,0,0

827DED38,C,2012,2,1,1

27262B65,C,2001,,0,0

85D8DFB1,C,1985,,0,0

827DED36,C,2013,,0,0

85D8DFB4,C,2015,,0,0

7CCC7775,J,2006,10,22,7

827DED32,C,2008,,0,0

7A02CA95,J,1999,15,3,2

2552D0BE,C,2015,,0,0

7A6EC4C4,J,2004,11,12,9

7A02CA98,J,1995,,0,0

833FF21D,C,1978,,0,0

155059FA,C,2006,,0,0

155059FC,C,2007,,0,0

7EFDE727,C,2004,11,28,10

7EFDE720,C,1930,,0,0

79E6E0DD,J,1995,14,7,6

1494B9D5,C,1995,,0,0

7DD8386A,C,2013,,0,0

5A00F394,C,2005,7,1,1

143EDC27,C,1995,15,1,1

75FBE7CC,J,2005,,0,0

5D578E01,C,1993,,0,0

0B14FD58,C,1995,,0,0

75FBE7CD,J,1978,,0,0

5A00F393,C,2010,,0,0

78D44AF2,J,1991,24,32,17

85DB18F0,C,2012,,0,0

78D44AF1,J,2012,3,3,2

5E4E7D60,C,2013,,0,0

85DB18F7,C,2003,,0,0

78D44AF5,J,1985,30,119,27

76F27F45,J,1993,21,8,6

76F27F46,J,2013,1,1,1

85DB18F9,C,2013,,0,0

76F27F40,J,1980,35,14,9

76F27F42,C,2013,,0,0

76F27F43,J,2013,0,1,1

1272ECB0,C,1985,,0,0

1272ECB6,C,2009,,0,0

13758C1B,C,1946,,0,0

7BE882AF,J,2010,5,20,5

7BE882AA,J,1985,26,2,2

7A08CE36,J,2008,6,13,5

7BE882AC,C,2005,8,7,7

7BE882AB,C,2015,,0,0

82471FB4,C,2013,,0,0

82471FB2,C,2005,8,1,1

1DB910EE,C,2008,,0,0

82471FB1,C,2013,,0,0

73A30F44,C,2013,,0,0

8497A7CF,C,2005,,0,0

7BA10BF5,J,1999,9,5,4

78418CD9,J,1908,,0,0

7F01E6AC,C,1995,,0,0

24DCBB8D,C,2012,,0,0

38247509,C,2003,,0,0

5CC7A8A4,J,2006,,0,0

7B0331AF,J,2000,,0,0

07BEC5FF,C,1991,,0,0

76A608CB,J,2003,12,30,11

76A608CA,J,1951,,0,0

67839A3D,J,2013,,0,0

7A8516F2,J,2001,13,16,9

76A608C9,J,1983,,0,0

60B6ED55,C,2004,,0,0

8578A8FC,C,2013,,0,0

76A608C3,J,1990,5,5,3

76A608C1,J,1990,20,2,2

76A608C0,J,1984,,0,0

76A608C4,J,2006,,0,0

01CBF9BB,C,2008,,0,0

7F01E6A6,C,2006,,0,0

7BA10BFB,C,2010,4,2,1

3D516BA6,C,2012,,0,0

7F3CEC16,J,2014,,0,0

24DCBB83,C,1969,,0,0

7A8516F7,J,2014,1,3,1

39AB78F2,C,2012,,0,0

057038CE,C,2007,,0,0

7CC4CDFE,J,2010,5,11,5

3D5CA032,C,2012,,0,0

3D5CA030,J,2003,,0,0

85F0B028,C,2002,,0,0

68FA50F7,C,2002,,0,0

7BE882A5,J,1971,,0,0

85F0B021,J,2000,,0,0

85F0B027,C,1977,,0,0

85F0B026,C,2012,,0,0

7BE882A3,J,1994,19,3,3

85F0B024,C,2000,,0,0

7E28CAAE,C,1964,43,9,8

3BEF8136,C,2010,,0,0

029AEF52,C,1955,,0,0

7CC4CDFB,C,1995,13,1,1

7E28CAAB,J,2003,12,47,12

04A0C26F,C,2002,,0,0

392D88F2,C,2002,,0,0

5E538588,C,2014,,0,0

6C1629B5,C,2006,,0,0

24382CCB,C,1948,,0,0

775CD490,J,2006,9,33,10

5D1CD753,C,2015,,0,0

7606772D,J,1963,,0,0

3DD6BB0B,C,1981,,0,0

84C0F443,C,2012,,0,0

84C0F442,C,2011,,0,0

84C0F441,C,1998,,0,0

2DCB43F4,C,2006,,0,0

7B2F6A12,J,2010,4,5,3

7B2F6A10,J,2002,13,16,11

7CAFAB06,J,1999,9,2,2

7CAFAB07,C,2015,,0,0

84FC86BC,C,2015,,0,0

7CAFAB03,J,2010,4,5,3

7B2F6A19,J,2009,5,5,4

84FC86BF,C,2014,1,1,1

79E9A4DE,C,2014,,0,0

7C5DC571,J,1965,50,50,26

7C5DC572,J,2001,13,5,5

79E9A4DA,J,1939,74,2,2

79E9A4DC,J,2014,,0,0

7C5DC579,J,2003,10,10,6

8370C90D,J,1998,,0,0

08184586,C,2014,,0,0

79E9A4D5,J,2008,,0,0

79E9A4D4,C,2015,,0,0

7C5DC57B,J,1995,19,16,11

7C5DC57C,J,1987,,0,0

7C5DC57D,J,1979,35,18,11

7C5DC57E,J,1995,19,1,1

2199E1A2,C,1930,,0,0

79E9A4D2,C,2012,,0,0

8370C904,C,2005,,0,0

77F9A18E,J,2009,,0,0

84C0F44C,C,2011,,0,0

7CAFAB0E,J,2006,,0,0

172117C6,C,1968,,0,0

31F808B1,C,1999,,0,0

85A11975,C,2011,,0,0

76067728,C,1997,,0,0

0B3DA277,C,1979,,0,0

76067726,J,2009,7,23,8

76067723,J,2012,,0,0

76067722,J,1990,,0,0

029AEF5F,C,2010,,0,0

70615B13,C,2011,,0,0

0BBCE299,C,1995,,0,0

029AEF5C,C,2002,,0,0

7A6EC4CC,J,1998,,0,0

7C5F4A6D,J,2008,5,1,1

093AFCCE,C,2014,,0,0

7C5F4A6F,J,1993,22,8,7

03EE2282,C,2010,,0,0

445BDC86,J,2015,,0,0

59E52418,C,2014,,0,0

06A0E4DD,C,2002,,0,0

7C5F4A6C,J,1975,,0,0

59E52415,C,1990,,0,0

806AF64C,C,2001,,0,0

588B499A,C,1965,,0,0

5D578E0A,J,2012,,0,0

3A2D64EE,C,2007,,0,0

07E0DCB4,C,2006,,0,0

7ABC5527,J,1992,23,69,20

7FB00E29,J,2010,5,12,4

75098E88,J,2015,,0,0

7ABC5520,J,2007,,0,0

15B25E96,C,2005,,0,0

802AF48E,J,2008,,0,0

75098E85,C,1985,,0,0

75098E86,J,2006,,0,0

7FB00E21,C,2011,,0,0

802AF48A,C,2009,,0,0

3E0C9760,C,1983,,0,0

802AF48B,J,1981,,0,0

80433815,J,1962,,0,0

25EFAB48,C,1998,,0,0

60FE94A6,C,2008,3,4,2

7D395E06,C,2002,,0,0

0B27B5C4,C,2012,,0,0

83D1C36E,C,1961,,0,0

0B27B5C1,C,1985,,0,0

0C0A5DCA,C,1993,,0,0

7CB05FBB,J,2007,7,7,5

80433816,J,1988,26,70,22

788E796B,J,1981,32,8,7

788E796C,J,2013,2,25,3

7CB05FBE,J,2005,9,23,8

5E6E5329,J,2015,,0,0

46B01B8D,C,2009,,0,0

7BE7F95F,J,2010,,0,0

7788E25D,J,2011,4,2,1

798CCCAD,J,2014,,0,0

7CB05FB2,J,2010,,0,0

788E7964,J,2014,,0,0

788E7965,C,2013,2,6,3

5F253C0E,C,2007,,0,0

7CB05FB5,C,2006,,0,0

7CB05FB9,J,2011,,0,0

46819AD5,C,1991,,0,0

7B9CB231,J,2003,,0,0

35B5EC59,J,2015,,0,0

25EFAB4C,C,1979,,0,0

5F949431,C,1976,,0,0

2FF77B7A,C,2015,,0,0

7ABC552F,C,2013,1,1,1

2FF77B7E,C,2007,,0,0

5F949438,C,2005,,0,0

802AF484,C,2010,,0,0

802AF487,C,1994,,0,0

1769EE09,C,2007,,0,0

802AF480,C,2011,,0,0

75098E8B,J,2009,6,2,2

134EF208,C,2013,,0,0

7C5F4A64,J,2013,0,1,1

7C5F4A62,C,1991,,0,0

59E5241D,C,2008,,0,0

7C5F4A68,J,2012,2,4,3

8044D482,J,2013,,0,0

8044D483,J,2007,8,40,8

576A879C,C,2015,,0,0

8044D485,J,2002,11,1,1

713CFD20,C,2007,,0,0

8044D487,J,2011,,0,0

0563A0E5,C,2012,,0,0

7BCCC09E,J,1967,,0,0

58AC6CAD,C,1998,,0,0

786D850C,J,1991,23,3,2

58DA42AE,C,2008,,0,0

39FA44BC,C,2014,,0,0

786D850D,J,1990,23,29,7

786D850E,J,2013,2,1,1

8043381C,J,2007,8,136,9

7E42D502,J,2009,1,1,1

5975D3E0,C,2009,,0,0

5EFCF589,J,2010,,0,0

829D543C,J,2015,,0,0

7649A642,J,1997,,0,0

26512C77,C,2007,,0,0

7649A645,J,2007,9,11,7

062648E6,C,2004,,0,0

6CCCC601,C,2012,,0,0

8588623F,C,1981,,0,0

6CCCC606,C,2014,,0,0

7BD9DE55,J,2012,2,1,1

7649A64B,J,2003,11,8,6

7649A64A,J,2000,15,99,15

7649A64E,C,1990,,0,0

795EA975,J,1964,,0,0

185DDEF4,J,2001,,0,0

556A89D0,C,2015,,0,0

79010FA9,J,2012,2,6,3

7BCCC093,C,1930,,0,0

7BCCC092,C,2005,,0,0

7BCCC091,J,2012,,0,0

2CB1D6C6,C,1979,,0,0

58DA42A9,C,2008,,0,0

00BFF7FB,C,2009,,0,0

7BCCC098,J,1994,15,18,12

786D8506,J,2009,,0,0

7E5FBC03,J,2003,9,13,7

796274FD,J,1981,30,3,3

7E5FBC07,J,1998,,0,0

14F9C6BA,C,1997,,0,0

6E2900F5,J,2016,,0,0

3D43715D,C,2007,,0,0

77F9A182,C,1978,,0,0

5935777E,C,2004,,0,0

313D7F2D,C,1997,,0,0

313D7F2F,C,1999,6,1,1

3A07503D,C,1970,,0,0

5A6B2DA6,C,2002,,0,0

74E11EC7,C,2005,,0,0

5FC45EDD,C,2010,,0,0

79181502,J,1961,1,1,1

806AF643,J,2003,12,16,10

77DE1EFE,J,2009,,0,0

023414F8,C,1989,5,1,1

5850B729,J,2007,6,2,2

259C56BE,C,1969,,0,0

259C56BF,C,2005,,0,0

77B056A1,J,2013,2,7,2

44C4B94E,C,2012,,0,0

0BD59849,C,1997,,0,0

259C56BB,C,1998,,0,0

0BD59844,C,2005,,0,0

78609C4D,J,2011,3,1,1

5DD88584,C,1987,,0,0

7CC4CDF5,J,2015,,0,0

78609C47,C,2006,,0,0

2F079AC0,C,2010,,0,0

78609C44,J,2005,,0,0

7A060D10,J,2006,,0,0

5E99CF27,J,2014,,0,0

3D41C9D4,C,2003,,0,0

7AA3B235,J,1997,,0,0

5E8C9E04,C,2013,,0,0

5DD88589,J,2005,10,65,11

7CC4CDF2,J,2014,1,1,1

7C4DE9FE,C,1981,,0,0

7E9774F1,C,2014,,0,0

7E9774F0,J,2015,,0,0

5FC45ED7,C,2007,,0,0

59022E9E,C,2012,,0,0

5D310BA2,C,1994,21,98,21

2E5AD4F9,J,2015,,0,0

7F76A5C4,C,2008,8,4,4

7D608123,C,2006,,0,0

79181507,J,2010,,0,0

733FEC39,C,2010,,0,0

004A0779,J,2000,,0,0

7F4B61A0,J,1960,53,18,17

80556D67,J,2000,15,52,15

7F4B61A9,C,2011,,0,0

7C610325,J,1985,,0,0

2328C236,C,1984,,0,0

83B3C7D5,C,2002,,0,0

3C4CA8F2,C,2001,,0,0

217F5C72,C,1908,,0,0

803A5E6D,J,2009,1,1,1

81AB20AF,C,2010,5,12,6

0E215EA0,C,2005,,0,0

