P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
7EEAA6F2,J,1995,16,75,16

7EEAA6F5,C,2006,9,8,5

7EEAA6F6,C,2009,,0,0

76DB26BC,J,2012,3,15,2

7CAD344F,J,2005,9,4,4

76DB26BF,C,2006,3,2,2

7C323C8E,J,2004,10,4,3

2603E668,C,2003,,0,0

171F12EC,C,2008,,0,0

171F12EB,C,2012,,0,0

81F87625,J,2015,,0,0

79B008B1,J,2013,2,11,2

76703367,C,2013,1,2,1

1429966B,C,2006,,0,0

76703361,J,2010,,0,0

7E74D31B,J,2010,,0,0

07F9CD6A,J,1999,,0,0

3348FBD0,C,2006,,0,0

2223B30D,C,1991,14,1,1

2223B30E,C,2000,,0,0

8196FAF2,J,2007,,0,0

7AAFA612,J,2003,,0,0

5E5ADAAC,C,2007,,0,0

77637AEA,J,1986,10,1,1

262408A8,C,2006,9,19,9

78C07E06,J,1998,,0,0

791F1A7E,J,1935,,0,0

791F1A7C,J,2006,,0,0

78C07E02,C,2014,,0,0

3804A0B3,C,1988,,0,0

3804A0B8,J,1982,,0,0

6861323A,C,2014,,0,0

78C07E0D,C,2003,11,1,1

791F1A77,J,1974,2,1,1

36A3533D,C,2013,,0,0

791F1A72,J,2005,,0,0

5BCA7D18,C,2012,,0,0

5BE424D4,C,2001,13,8,5

7ACDBDD8,J,1981,,0,0

5BE424D0,C,1957,,0,0

216D5AAF,C,2008,,0,0

68613231,C,2002,,0,0

12EC00CA,C,1999,,0,0

2223B305,C,2000,12,4,4

5E5ADAA0,C,1986,24,6,6

595FCE66,C,1986,,0,0

5E5ADAA6,C,2007,,0,0

5E5ADAA7,C,1994,,0,0

7670336F,J,2000,10,1,1

75660DCA,J,2004,,0,0

6A0D9331,C,2013,,0,0

80DE58A8,J,2011,4,1817,5

7850D0AA,J,2012,3,9,3

119BEE4A,C,1967,,0,0

81F8762E,C,2010,,0,0

763ECE9A,J,2007,8,51,9

7C0DA4BA,J,1999,9,2,2

75EB3B42,J,1989,24,2,2

75EB3B40,C,1993,,0,0

773B7AB8,J,1982,,0,0

75EB3B46,J,1983,,0,0

5CDA3E7E,C,2006,,0,0

24C5AFDA,C,1998,,0,0

77BA8EC5,J,1997,2,1,1

7BE797B3,J,2002,,0,0

75660DCF,J,2014,,0,0

773B7AB7,C,2014,,0,0

0258A026,C,2014,,0,0

04CE4984,C,2002,,0,0

4379C694,C,2015,,0,0

75FB57BB,J,1977,,0,0

7717938D,J,1971,23,4,4

7CD9FF9C,J,1959,,0,0

7CD9FF9D,J,1896,,0,0

7CD9FF9E,J,2014,,0,0

7CD9FF9F,J,2013,2,5,3

7B1AA1FD,J,1969,39,8,8

75B2DDA2,J,2011,4,12,4

7B1AA1FB,J,2001,,0,0

7D315CBB,J,2011,4,2,2

7D315CBA,J,2009,6,9,5

6407B77D,C,2008,,0,0

75B2DDA9,J,1981,31,4,4

7D315CBD,J,2015,,0,0

819FFA10,J,2015,,0,0

58A0BFA7,C,2002,,0,0

6222F732,J,1995,,0,0

06D26B54,C,2012,,0,0

06D26B52,C,2014,,0,0

0275622F,C,2011,2,2,1

753CAAB2,J,2004,,0,0

7C0E1744,J,1983,,0,0

753CAAB1,J,1954,,0,0

753CAAB6,J,1990,13,1,1

819FFA1A,C,2015,,0,0

6B29B951,J,2011,,0,0

06D26B5D,C,1990,21,3,3

5EF26CE1,J,1977,,0,0

5EF26CE3,C,2013,2,2,2

753CAABA,C,2010,,0,0

5E64B781,C,1981,,0,0

7B1AA1F4,J,2003,12,85,12

7B1AA1F7,C,2014,,0,0

75B2DDAD,J,2003,,0,0

75B2DDAC,J,2011,,0,0

75B2DDAB,J,2014,1,4,2

71179700,C,2003,,0,0

7CEA210A,C,2006,,0,0

6407B772,C,1987,,0,0

7D315CB6,C,2007,,0,0

35F16898,C,1982,31,3,2

7CEA210D,J,1998,17,51,18

7CD9FF99,J,2008,0,1,1

76CB2116,J,1995,,0,0

77179389,C,2009,,0,0

77179386,J,2009,,0,0

77179387,J,2005,,0,0

77179384,J,2005,9,13,8

3813FDA7,C,2007,,0,0

1259A85C,C,1985,4,1,1

3C6129F5,C,1999,,0,0

77179381,J,1951,,0,0

7A015327,J,2004,11,88,12

7A015326,J,1906,,0,0

7A015325,C,1954,,0,0

75EB3B4A,J,1988,26,1,1

7A015323,J,1989,26,19,13

24C5AFD2,C,1971,,0,0

75EB3B4E,C,2005,,0,0

773B7ABC,J,2010,5,12,4

0258A02C,C,2007,,0,0

773B7ABF,J,1990,,0,0

7BE797BF,C,1992,,0,0

7625A595,J,1987,,0,0

798E1436,C,2013,0,1,1

7625A597,J,2003,,0,0

5B6D4699,C,2012,,0,0

7625A591,J,2014,1,1,1

7625A590,J,1986,,0,0

64F59BED,C,2014,1,1,1

5E58C192,C,2012,3,4,3

7CE3542F,J,2007,7,15,7

798E1438,J,1992,23,44,18

84F3BD7B,C,1982,,0,0

15B073F6,C,1997,,0,0

83AF2C88,C,2015,,0,0

84F3BD7D,J,1998,,0,0

237D38FA,C,2013,,0,0

83AF2C80,C,2004,,0,0

83AF2C84,C,1894,,0,0

322CF131,C,2011,,0,0

08D0C033,J,1984,27,12,8

12176949,J,2000,15,14,8

79DEBB53,C,1975,,0,0

79DEBB50,J,1994,21,42,16

79DEBB51,J,2015,,0,0

79DEBB58,C,2013,,0,0

04049494,C,1992,12,2,2

7B6EA65C,C,1989,11,1,1

23FDD7B8,C,1966,,0,0

7B3291FC,J,2014,,0,0

7B3291FE,J,2012,2,1,1

83BF3479,C,1979,,0,0

7B6EA65E,J,2005,9,24,10

7632895F,C,2010,,0,0

83BF3474,C,1989,,0,0

5EC8D9DB,C,2002,,0,0

83BF3471,C,2001,,0,0

7BC26472,J,1981,,0,0

1152FE81,C,2003,,0,0

32B04B75,C,2009,5,1,1

7B3291F5,J,1997,2,2,1

7B6EA654,J,1971,,0,0

7B3291F7,J,1991,12,6,5

76328956,J,2012,3,1,1

76328957,C,1950,,0,0

0C8EAA83,C,2014,,0,0

83BF347B,C,2011,,0,0

76328951,J,2004,10,16,7

79DEBB5D,J,1992,,0,0

79DEBB5B,J,2015,,0,0

4739A17E,C,2011,,0,0

77D2299A,J,1975,,0,0

1769F564,C,2008,,0,0

1217694A,C,2011,,0,0

2549FEB6,C,1969,,0,0

2549FEB5,C,1904,,0,0

2549FEB4,C,1997,,0,0

84F3BD71,C,2004,,0,0

84F3BD77,C,1994,,0,0

5D7EC77F,C,2008,,0,0

81818F4C,C,2009,1,6,1

03689B39,C,2011,,0,0

83AF2C8B,C,1934,,0,0

84F3BD78,J,1990,17,3,3

752F92DB,C,1977,15,2,2

057F3616,C,1993,,0,0

7C0DA4B9,C,2006,,0,0

680F0032,J,1992,10,2,1

798E143E,J,1989,,0,0

0A85980D,C,2013,,0,0

2638FB67,C,2001,,0,0

7625A59B,J,2011,,0,0

7CE35423,J,1994,21,57,19

24A0D86F,C,1992,,0,0

7CE35421,J,1987,28,95,26

5B6D469E,C,1998,,0,0

1120022A,C,2005,,0,0

827E9588,C,2012,,0,0

16446EDC,C,2007,,0,0

2CB7752F,C,2000,,0,0

827E9585,C,2014,,0,0

827E9586,C,2012,,0,0

773D197A,J,1926,3,1,1

7B259424,J,2015,,0,0

7B259427,J,1996,19,37,15

76D7522A,J,2010,,0,0

763ECE91,J,1991,1,1,1

22668BA2,C,1931,,0,0

7CBB55FD,J,2013,2,25,3

7CBB55FE,J,1987,2,1,1

7EA710BA,C,1996,6,1,1

776539ED,J,2009,,0,0

0EEEF64A,C,2014,,0,0

7D556872,C,2014,,0,0

5D3C03C2,C,2010,,0,0

80D9409E,J,2012,3,16,4

1455B458,C,1974,,0,0

5D3C03C5,C,2009,,0,0

83514BA9,J,2006,4,1,1

242FB8F6,C,2013,2,2,2

82609CFC,C,2001,,0,0

25AF7760,C,1999,,0,0

82609CFD,C,2014,,0,0

763ECE95,J,2003,12,86,12

3BC6DF15,C,1995,,0,0

327396FC,C,2012,,0,0

7C399968,J,1959,53,2,2

7C399969,J,1998,17,14,7

7A501181,J,1982,24,2,2

7A501180,J,1950,,0,0

7C399964,J,1998,,0,0

0F51150E,C,2008,,0,0

7A501185,J,2012,,0,0

7C399963,J,1977,29,5,4

030D6670,J,2000,14,10,6

030D6671,C,2000,2,1,1

030D667F,C,2013,,0,0

7C39996C,J,2005,,0,0

78FE66B4,J,2015,,0,0

675B00E4,C,2003,,0,0

39487A46,C,2011,,0,0

21D69C2C,C,2012,,0,0

82609CF3,C,2014,,0,0

729C37DB,C,2009,,0,0

242FB8FC,C,2007,,0,0

82609CF5,C,1993,17,5,4

76D75225,J,2011,,0,0

76D75222,J,2009,,0,0

7B25942C,J,2006,9,43,10

7CBB55F6,J,1984,25,9,7

682F07BE,C,1998,,0,0

7CBB55F5,J,2009,4,7,5

7CBB55F3,J,2000,15,51,13

76D75229,J,2014,1,3,1

7EA710B2,J,2013,2,19,3

618876B2,C,2009,,0,0

7235770E,C,2008,,0,0

1793CAF3,C,2008,,0,0

11200226,C,2012,1,1,1

7235770F,C,2013,,0,0

773D1974,J,2015,0,1,1

27292FD7,C,2012,,0,0

773D1976,J,1997,18,74,16

773D1977,C,2014,,0,0

2CB77523,C,2013,,0,0

7D5E8AB9,C,2008,,0,0

76569692,C,2014,,0,0

76569694,J,1957,,0,0

59EF92CB,C,2014,,0,0

7E8A03D6,J,2008,,0,0

7E8A03D7,C,2011,3,3,3

7E8A03D2,J,2013,3,5,3

7D5E8AB5,C,1982,,0,0

7D5E8AB6,C,1999,,0,0

2DF6655B,C,2004,,0,0

7CD5A254,J,2008,7,10,5

541199A0,C,2015,,0,0

7CD5A250,J,1990,25,16,11

67F410BD,C,2006,,0,0

096D6004,C,1987,,0,0

5B62926D,C,2011,,0,0

7CD5A259,J,1951,4,2,2

5B62926A,C,2004,10,57,11

0A23A00B,C,2013,,0,0

7AA273BE,J,2011,3,4,3

13DD7B5E,C,2000,3,1,1

0A23A00E,C,2011,,0,0

84F70CD8,C,2014,,0,0

7AB9CEAC,C,1993,,0,0

7AB9CEAD,J,1992,17,1,1

031F03F6,C,2010,,0,0

3C7A5A80,C,2014,,0,0

7C60F115,J,2008,6,8,5

842893AB,C,2000,11,2,2

78DF23C6,J,1999,,0,0

7C60F112,J,2013,,0,0

78DF23C4,J,2007,,0,0

75904694,J,2012,,0,0

83FCEBDF,C,2015,,0,0

83FCEBDD,C,2006,,0,0

7C60F11E,J,1991,19,2,2

5EF68589,C,2013,,0,0

5B4FDA39,C,2002,,0,0

78DF23CD,J,1979,27,9,4

83FCEBD3,J,2013,,0,0

83FCEBD2,C,1994,,0,0

7590469D,J,1962,,0,0

7590469B,J,1990,22,9,7

7AA273B1,J,1901,41,11,8

7AA273B0,J,2014,1,3,1

7F403A60,J,1963,52,5,5

7F403A62,C,2013,,0,0

031F03FC,C,1992,,0,0

7AA273B8,J,1974,,0,0

7AB9CEA2,J,1982,9,1,1

7F403A69,J,2011,3,1,1

7CD5A25E,C,2014,,0,0

7CD5A25F,J,2006,6,2,2

7E6B3701,J,1972,,0,0

3588474F,C,2005,,0,0

5B629260,C,2013,,0,0

31916031,C,2010,,0,0

31916033,C,2011,,0,0

59EF92C1,C,2014,,0,0

61C2385C,C,1993,14,1,1

24DD00A3,C,1981,,0,0

551D9512,J,1926,,0,0

83D24ED3,C,2012,,0,0

09AE4BC1,C,1992,,0,0

782710C8,C,2012,3,3,3

7C8D1E75,J,1993,21,23,11

2585636A,C,2009,,0,0

85FB4EB7,J,1989,,0,0

85FB4EB4,J,1999,,0,0

782710C5,J,2007,8,3,2

85FB4EB2,C,2008,,0,0

0C4349D0,J,1888,,0,0

782710C0,J,1977,,0,0

02B173A1,C,1997,16,5,5

801EF5FD,J,2001,14,26,11

801EF5FC,J,1975,17,7,5

7FE07A4C,J,2006,7,16,6

237DA583,C,1932,,0,0

83D24ED7,C,2013,,0,0

04A778E2,C,1988,,0,0

6BCC2698,J,2015,,0,0

813A673D,J,2008,5,5,4

78BBD07A,J,1950,56,9,8

3C5BEC04,C,2004,,0,0

5E319C48,J,2003,11,4,4

84EE8F8B,J,2007,7,4,3

5E319C42,C,1990,,0,0

2D58E0F4,C,2010,,0,0

78F8E533,J,2007,,0,0

0090E070,J,2013,2,1,1

821F5821,C,2012,,0,0

78105994,J,2001,,0,0

5D6C2C21,C,2009,,0,0

78105998,C,2010,,0,0

225717E3,C,2005,,0,0

7810599C,J,1990,22,11,9

7810599F,J,1933,,0,0

0E7E02A3,J,2003,,0,0

0700B915,C,1964,,0,0

21C3E833,C,1993,,0,0

21C3E831,C,1996,,0,0

84EE8F88,C,2016,,0,0

7B124267,J,1961,53,13,11

787A7554,J,2015,,0,0

84EE8F87,C,2004,,0,0

801EF5F4,C,2015,,0,0

1592C27E,C,2002,,0,0

7FE07A42,C,2000,,0,0

620AF885,C,2006,,0,0

04A778EA,C,1982,2,1,1

83F0E270,C,2002,,0,0

09AE4BCF,C,2012,,0,0

08BA5853,C,2006,,0,0

08BA5850,C,1984,,0,0

782710CF,J,2014,,0,0

15D614C2,C,2003,,0,0

2FFDC2B8,C,1940,,0,0

85FB4EBB,C,1995,,0,0

0C34E2C3,J,1981,,0,0

85FB4EBA,C,2000,,0,0

75CF69A0,J,2007,8,9,6

121288D5,J,2011,,0,0

75CF69A5,J,2014,,0,0

825D9526,J,2015,,0,0

825D9520,C,2013,,0,0

01CE8893,C,2008,,0,0

01CE8891,C,1901,,0,0

824FBBCD,C,2005,,0,0

806ACFF2,C,2004,,0,0

806ACFF0,C,2010,,0,0

8427C6A6,C,1989,,0,0

0FEF88CB,C,1980,,0,0

806ACFF4,J,2012,3,4,3

5ACE26D7,J,1985,27,21,11

7D167637,J,2000,14,17,10

5D8342AC,C,2007,,0,0

7B9A49BB,J,2012,,0,0

7B9A49BA,J,2014,,0,0

7AC0947D,J,2011,,0,0

79D88D2D,J,1992,23,18,9

79889EDC,J,1984,27,9,6

77F6797B,C,2003,,0,0

008CF7B2,C,1996,,0,0

262D6D61,C,2011,,0,0

19347FD0,J,1988,,0,0

0BF5D505,C,2005,,0,0

70E727C6,C,2013,,0,0

6E301643,C,2008,,0,0

77F67976,J,2003,,0,0

77F67974,C,2004,,0,0

77F67973,J,1991,19,1,1

262D6D6C,C,2013,,0,0

77F67971,J,1997,15,9,7

77F67970,J,2006,6,1,1

19347FDD,C,2011,,0,0

169243FF,C,2014,,0,0

7B9A49B7,J,1998,,0,0

7B9A49B4,J,1999,16,27,14

5D8342A2,C,2007,,0,0

7D16763C,C,2005,,0,0

79889ED8,J,2008,,0,0

7B9A49B1,C,2014,,0,0

18E3670F,C,2012,,0,0

5D8342A8,J,2011,,0,0

79889ED4,J,2009,,0,0

744A05CC,C,2012,3,1,1

79889ED2,J,2015,,0,0

702707D5,C,2011,,0,0

5FC056BD,C,2010,1,1,1

3D3D0FD6,C,2010,,0,0

729D0633,J,2013,,0,0

806ACFFF,J,2008,3,3,3

0CC597B5,C,2015,,0,0

787A7559,J,2008,4,6,4

121288DC,C,2001,,0,0

24128357,C,2003,,0,0

7A4DB3C6,J,2009,6,12,5

1691CF59,C,1974,41,9,7

2CBAFAB0,C,1973,2,1,1

1691CF55,C,1979,,0,0

825D952A,C,2013,,0,0

74F81E79,C,1974,,0,0

798278F3,J,2014,,0,0

776CFB26,J,1964,46,7,6

776CFB21,C,2012,,0,0

8503AA1F,C,2011,,0,0

180B285B,C,2000,,0,0

8503AA1D,C,2014,,0,0

798278F8,J,1989,26,18,11

08A53C96,C,2010,,0,0

7EEBDA28,J,2013,,0,0

08A53C94,C,2011,,0,0

7923A767,C,2012,,0,0

75C5712E,J,1991,,0,0

75C5712B,J,2008,,0,0

7923A761,J,2014,1,2,2

75C5712A,J,1965,27,57,21

5C9FBB2A,C,2011,,0,0

5BC751AD,C,2009,,0,0

7F34DE7F,J,2011,3,1,1

7923A768,J,2015,,0,0

5A29A2F6,J,2007,,0,0

80EF4A6E,C,1920,,0,0

80EF4A6C,C,1992,,0,0

6D234BF9,C,2005,,0,0

7640420C,C,2014,,0,0

02C934D5,J,2013,1,1,1

7F85736A,C,2015,,0,0

245FF27A,C,1966,,0,0

84414AAF,C,1971,,0,0

5ECF4964,C,2007,,0,0

5B2A5CAB,J,2008,,0,0

5B2A5CAD,C,2013,,0,0

5ECF4960,J,1974,41,41,21

5B2A5CA8,C,2013,,0,0

26CDA376,C,1983,,0,0

77E4C2EC,J,2008,7,123,8

77E4C2EB,J,1978,34,14,11

84414AA3,C,2007,,0,0

84414AA1,C,1980,,0,0

19A412A6,C,2014,,0,0

7C263D24,J,2013,2,2,2

02C934DF,C,1999,,0,0

80EF4A68,J,1993,22,11,9

75C57126,J,1981,28,7,7

1884C109,C,1961,,0,0

7923A76D,C,2014,,0,0

7923A76C,J,2003,5,3,2

7923A76B,J,1993,5,1,1

745E4AE7,C,2015,,0,0

0A1E570D,C,1989,,0,0

7F34DE72,C,2009,,0,0

5C9FBB22,C,1990,,0,0

6E047BB0,C,2011,,0,0

5C9FBB24,C,2002,,0,0

8503AA13,C,1981,,0,0

39C3E595,C,2001,,0,0

8503AA10,C,2010,,0,0

776CFB2A,J,1999,7,2,2

798278FD,J,2011,,0,0

776CFB2C,J,2013,1,2,1

8503AA14,C,2001,,0,0

07BDFF97,C,1996,,0,0

272D7FC6,C,1919,,0,0

129BB5BD,C,2000,,0,0

78312CEA,J,1916,,0,0

129BB5BA,J,1985,,0,0

78312CED,C,2014,,0,0

843FBEF7,C,2015,,0,0

5ACDC40E,C,1984,,0,0

7A3D743B,J,1976,4,1,1

80D5D06F,J,2005,6,2,2

83021422,C,2001,,0,0

76404205,J,1990,26,26,16

83021429,C,2005,,0,0

843FBEF8,J,2015,,0,0

61481B05,J,1980,35,30,20

7BC3D210,J,2009,,0,0

8548D47B,J,1999,14,9,6

7BC3D213,J,2013,2,1,1

8388F512,J,1984,,0,0

72D28148,C,1995,,0,0

5F81FC70,C,2015,,0,0

26C5C0D6,C,1971,,0,0

084166B5,C,2006,,0,0

3109766D,C,2014,,0,0

22BB3AFE,C,2009,,0,0

5F41C3B7,J,2010,,0,0

7A3CDC0C,J,2010,3,5,3

21C57CDE,C,2014,,0,0

5A313059,C,2013,,0,0

59E51DF3,C,2008,,0,0

26BF6412,C,1917,,0,0

31097666,C,2009,,0,0

59E51DF9,J,2014,,0,0

77E4C2E9,J,1996,,0,0

7A3CDC05,J,1991,24,5,4

21C57CD7,C,1954,,0,0

0AF62B23,C,1989,,0,0

0AF62B21,C,1981,,0,0

7BC3D21A,C,2014,,0,0

26C5C0DB,C,1958,,0,0

83A02490,J,2013,,0,0

80D5D063,J,2002,13,15,10

84876453,C,2015,,0,0

84876450,C,1978,,0,0

8302142C,C,1978,,0,0

7F32EB12,J,1989,,0,0

80D5D069,J,1949,,0,0

03064060,C,1999,13,1,1

12415BBC,C,2011,,0,0

78312CE9,J,1936,1,1,1

227A005B,C,1994,,0,0

268B7096,C,2005,10,15,9

272D7FCF,C,2003,,0,0

78312CE3,J,2000,,0,0

78312CE7,J,1986,26,1,1

749D75F6,C,2011,,0,0

78312CE5,J,2008,6,2,2

77BCFBFE,J,2013,,0,0

26C07DD5,C,2015,,0,0

84D62F6F,J,2009,,0,0

7F3F8B55,J,1996,20,150,21

83B29BF3,C,2014,,0,0

5EB258D8,J,2013,2,4,2

0837FB4E,C,2003,,0,0

2722D694,C,1904,,0,0

74ACAD18,C,2009,,0,0

23E3B510,C,2006,,0,0

111ABA18,C,1990,,0,0

3126696C,C,1953,,0,0

7ACCDF98,J,1962,52,11,7

111ABA11,C,1991,,0,0

7ACCDF95,J,2012,,0,0

7ACCDF91,J,2005,9,2,2

053150DC,C,1980,,0,0

761F5BED,J,2009,6,3,3

761F5BEE,J,1949,,0,0

761F5BEF,C,2009,,0,0

23D7CF85,J,2005,,0,0

22486850,C,1996,,0,0

23D7CF87,C,2004,,0,0

7B46E56B,J,2008,6,8,3

23D7CF80,C,1906,,0,0

761F5BE2,J,1943,35,1,1

053150D6,C,1923,,0,0

790FD7EA,J,1995,19,9,9

761F5BE7,J,2005,9,18,8

761F5BE8,J,1965,,0,0

5D4DE5D2,C,2009,,0,0

2248685D,C,1967,,0,0

166044E2,C,1983,,0,0

6B3C020D,J,2001,,0,0

4C0A2AA8,C,2009,,0,0

7ACCDF9F,J,1983,,0,0

80A7D382,J,2005,5,4,2

7ACCDF9D,C,2005,,0,0

1D10397E,C,2014,,0,0

805956F5,C,1994,20,1,1

805956F6,J,1991,16,9,4

7AB7F5EA,J,1994,19,2,2

7F3F8B5A,J,2013,,0,0

84D62F60,C,2014,,0,0

130EEC3B,C,1941,,0,0

5D48974F,C,2011,,0,0

2722D69D,C,1998,,0,0

59C1AB10,C,2011,,0,0

1A145393,C,2013,,0,0

58B64D3A,C,2013,,0,0

82446F77,C,2013,2,1,1

82446F75,C,2014,,0,0

0985E0BB,C,2009,,0,0

09931F46,J,2001,11,7,4

7A703707,J,1979,25,4,4

7A703706,J,2004,,0,0

79AD49C9,J,2010,6,8,5

79B9449C,J,1994,,0,0

79B9449D,J,2006,8,3,3

7A703701,J,2008,8,30,8

7A703700,J,1973,,0,0

7AAF2DBE,J,1990,22,7,7

79AD49C1,J,2004,10,7,7

79AD49C7,C,2011,3,3,2

7AAF2DBC,C,2012,3,1,1

79AD49C4,J,2008,6,2,2

72A61BB5,C,2009,,0,0

84496DF0,C,2010,,0,0

241072A2,C,1999,,0,0

04EE065B,C,2006,,0,0

5D79C4C8,J,1961,36,3,3

2502422D,C,1987,20,1,1

82639D07,C,2014,,0,0

44411C1E,C,1992,,0,0

7C55481B,J,2004,10,5,3

1C9B8EEF,C,2009,,0,0

1214970B,C,1976,,0,0

3ADD4E2B,C,1900,,0,0

82639D02,J,2011,,0,0

7835A674,J,2014,1,2,1

84496DFF,C,1980,,0,0

83D52D5C,C,2013,,0,0

7AE6E79A,C,2014,,0,0

7835A673,C,2015,,0,0

7835A672,C,1999,10,4,4

54687D1E,J,2009,6,2,2

3384A85E,C,2006,,0,0

7835A679,C,2012,0,1,1

092EFC60,C,2010,3,2,1

7A70370D,J,1982,,0,0

240AFAC9,C,1997,,0,0

2710F319,C,1988,,0,0

5963397D,C,2010,,0,0

0E726C2F,C,2007,,0,0

79B94498,J,1858,,0,0

7AAF2DB4,J,1984,,0,0

2CF8E37D,C,2014,,0,0

240AFAC6,C,1986,,0,0

7AAF2DB1,C,2013,2,5,2

42FFE46E,C,2012,,0,0

84A67B00,C,2015,,0,0

58B64D37,C,2013,,0,0

58B64D35,C,2011,,0,0

1A14539B,C,2005,10,4,4

58B64D30,C,2010,,0,0

82446F7C,C,2014,,0,0

82446F7B,C,2005,10,2,2

45E9633B,C,2012,,0,0

585374E1,C,2014,,0,0

585374E3,J,2009,3,1,1

269BE452,C,1994,,0,0

585374E9,C,2015,,0,0

021CEB58,C,2013,,0,0

0E28D978,C,1966,,0,0

78B6D62E,J,2011,,0,0

254207F5,C,2006,,0,0

00A9D973,C,2007,,0,0

3C4DCCAE,C,1999,,0,0

7A487275,J,1986,,0,0

2FC61CE4,C,1999,,0,0

14DCE26A,C,2000,2,1,1

7A487270,J,1992,,0,0

8638FFD7,C,2004,,0,0

76C75FE9,J,2013,0,1,1

76C75FE8,J,1998,,0,0

762BF09F,C,2008,,0,0

75F6D52B,J,2007,8,1,1

762BF09D,J,1990,,0,0

762BF09E,C,2003,,0,0

76C75FE2,J,1996,18,8,8

76C75FE0,J,2004,11,15,10

26D018B1,C,2012,,0,0

76C75FE6,J,1975,,0,0

7E384DCF,C,2007,,0,0

7A21F585,J,1966,,0,0

860B1D0B,C,2013,,0,0

2F32EF5C,C,1995,,0,0

2D7AB3FB,C,2011,,0,0

2646EC28,C,1967,,0,0

1571D970,C,1957,,0,0

757CFFF6,J,2009,6,6,4

