P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE

84254398,C,2012,,0,0

5C83F8FF,C,2011,,0,0

840C351A,C,1955,,0,0

7C2F6DBD,C,2011,,0,0

7C2F6DBE,C,1905,,0,0

7C2F6DBC,C,2011,2,1,1

03A4AE82,C,1990,,0,0

183F0530,C,1930,,0,0

03A4AE80,C,2008,,0,0

8029864A,J,2015,,0,0

7550FD12,C,2004,,0,0

102CBABF,C,2011,,0,0

102CBABD,C,2005,,0,0

7550FD16,J,2011,4,22,5

7D761F4B,C,1997,,0,0

7550FD15,J,2011,,0,0

60F9C23F,C,2004,11,8,6

7A77BFAD,J,2012,,0,0

5970C7AF,C,2013,,0,0

758DEBEB,C,2010,,0,0

758DEBEC,J,2001,,0,0

758DEBEA,J,2003,11,30,10

059333B7,C,2010,,0,0

5E1F9D70,J,1969,42,9,9

7A59CE0F,J,2005,10,63,10

7A00E09C,J,2015,0,1,1

17783C3A,C,2007,,0,0

754C35E1,J,1985,,0,0

598E5F50,C,1975,,0,0

2286A69D,C,2003,,0,0

7CDCABF0,J,1977,,0,0

6CC5C21F,C,2015,,0,0

754C35E8,J,1987,21,6,5

7C19AA7B,J,1994,2,1,1

7C19AA7A,C,2014,,0,0

7DA71166,C,1997,6,2,2

3C71B4A6,C,2014,,0,0

7C19AA7E,J,1908,,0,0

22D03382,C,1937,,0,0

7862DA9F,C,2013,,0,0

2394CF54,C,1972,39,2,2

1A09BE1D,C,1978,,0,0

1A09BE1A,C,2006,,0,0

6387AEC4,C,1985,,0,0

47616BB6,C,2015,,0,0

7862DA96,J,1995,8,3,3

2394CF5C,C,1991,15,5,4

7862DA90,J,1959,,0,0

2EE2F77C,C,2012,,0,0

22F1B5CC,C,2015,,0,0

61DF0401,J,1994,,0,0

472AF07A,C,2008,,0,0

61DF0403,C,2005,,0,0

1A09BE18,C,2005,,0,0

0D058405,C,2015,,0,0

754C35EA,J,1980,,0,0

2286A693,C,2009,,0,0

5F554DAB,J,2013,,0,0

2286A696,C,2010,,0,0

39734AD8,C,2011,,0,0

7C19AA72,J,2002,10,2,2

42F038F9,C,2013,,0,0

84BD60BE,C,2012,,0,0

7C19AA77,J,1932,4,1,1

7C19AA75,J,2014,,0,0

3C71B4AD,C,1993,,0,0

8243AF97,C,2012,2,1,1

84814E4B,C,1995,,0,0

8243AF94,C,1997,,0,0

8243AF93,C,2007,,0,0

7A59CE04,J,1994,,0,0

8243AF90,C,2012,,0,0

459EDAF9,C,2005,,0,0

79F5D1C6,J,1938,,0,0

8442FF30,C,1999,,0,0

09C0BF93,C,2011,,0,0

00C2BD68,C,2010,,0,0

5ADF4A49,C,2013,,0,0

18480F9B,C,1993,,0,0

7841B2B3,J,2003,12,7,6

3C4232C2,C,2005,,0,0

7A77BFA8,J,1952,,0,0

2593DF1C,C,2015,,0,0

068E51A5,C,2011,,0,0

8053F7E2,J,2004,,0,0

33AF21A1,C,2000,,0,0

762E85E9,J,2010,5,5,4

79480179,J,1997,19,90,20

8053F7E4,C,1971,,0,0

7A42AAC5,J,1988,,0,0

76A28CCD,C,1932,16,1,1

22B2B77F,C,2001,,0,0

7A42AAC6,J,2013,1,5,2

7A42AAC1,J,2006,,0,0

7698AF5C,J,1955,,0,0

7A42AAC3,J,1972,44,2,2

79480173,C,2013,,0,0

0CE14764,C,1977,,0,0

77253900,J,1981,,0,0

77253902,C,2013,,0,0

77253904,J,2009,3,2,1

7A3E973B,J,1992,,0,0

77253909,J,2014,,0,0

257C3E10,C,1992,,0,0

5B331520,C,1856,,0,0

5A81E908,C,2010,,0,0

04A860F3,C,2002,,0,0

72FCF252,C,2008,,0,0

15B38086,C,1996,,0,0

26E6462A,C,1970,,0,0

841F35E9,C,2002,,0,0

7CCE4E1F,J,1984,,0,0

17F85B24,C,1996,,0,0

2651468F,C,2004,,0,0

00B1D2AA,C,1988,,0,0

26514688,C,1967,,0,0

26514689,C,2011,,0,0

26E64627,C,2005,,0,0

045B4BD4,C,1965,,0,0

17F85B2D,C,1988,,0,0

841F35EE,J,1999,,0,0

0F83B239,C,2012,,0,0

8366A945,C,2012,,0,0

76667AF6,J,1997,,0,0

7C76B06D,C,2006,9,11,7

17144D20,C,2007,,0,0

01AFF2BA,C,1996,19,5,5

0B8B0218,J,2000,14,11,8

7A3E9735,J,2014,,0,0

7725390B,J,2002,13,31,12

7725390E,C,1990,9,3,3

70F1D466,C,2012,,0,0

5B33152B,C,1984,,0,0

5B33152A,C,2014,,0,0

6CA00D01,C,2015,,0,0

8053F7EC,J,2000,10,2,2

22B2B779,C,2009,,0,0

8053F7EE,C,2013,,0,0

7948017D,J,2009,2,1,1

7698AF55,J,1997,,0,0

7698AF53,J,2003,,0,0

7698AF50,J,1992,2,1,1

7698AF51,J,1971,,0,0

78662876,J,2011,5,2,2

7A71EDBC,J,2008,8,95,9

751DA99A,J,1979,34,1,1

7A71EDBE,J,2004,,0,0

7A71EDBD,J,2013,,0,0

78662871,J,2006,8,4,4

07D9FCAA,C,2003,,0,0

3D25B8F4,C,2001,,0,0

7DF61BDD,J,2013,2,10,3

04963564,C,2011,,0,0

5BEE89C7,C,1996,19,6,4

77CABA94,J,1995,,0,0

7E60AD3F,J,2001,14,16,12

18257441,C,2013,,0,0

35FFB0AB,C,2011,,0,0

1A6321B8,C,2009,,0,0

7B927954,J,2012,3,3,3

7B927956,J,1986,28,56,23

7B927951,J,2014,,0,0

70DF6837,C,2012,,0,0

78F16889,J,2014,,0,0

7AE2BF2D,J,2007,3,1,1

7DE41DB3,J,2003,10,10,6

3DD4158A,C,2011,,0,0

7DE41DB1,J,2014,1,2,1

78F16881,C,2010,,0,0

3795A1FF,C,2004,,0,0

23197056,C,1960,,0,0

0B3C20DB,C,2004,,0,0

14FFA6BD,C,2006,,0,0

7DE41DBE,C,2008,4,2,2

7AE2BF24,J,1974,,0,0

7AE2BF20,J,2015,1,3,2

55497A9D,C,2011,,0,0

0B3C20D5,J,2008,,0,0

037FA53C,C,1998,7,4,3

09A5F3E0,C,2008,,0,0

78F1688F,J,2002,12,4,4

09A5F3E2,C,2003,,0,0

0308B720,C,2009,,0,0

5412B144,J,1958,,0,0

74755BF4,C,2014,,0,0

78022F46,C,2012,,0,0

6208D8C5,C,1999,,0,0

7B92795D,J,2007,,0,0

24BA1DBC,C,2000,,0,0

12F14BDC,C,2014,,0,0

5BA309C1,C,2006,,0,0

76A28CC8,C,2003,,0,0

5BA309C3,J,1997,18,80,18

5BA309C4,C,2006,,0,0

8036EEB9,J,1974,12,2,2

8036EEB8,J,1947,63,6,4

8036EEB7,J,2010,5,1,1

7E60AD31,J,1981,32,24,16

8036EEB5,J,2012,,0,0

070B1C20,C,1997,,0,0

7E60AD35,J,2006,9,15,7

8036EEB1,J,2012,2,3,3

8036EEB0,C,2008,6,1,1

2C906CA2,C,2005,,0,0

7A71EDB2,J,1991,21,45,18

2365F464,C,1992,,0,0

7866287A,J,2002,12,4,4

7DF61BD0,J,1987,13,1,1

7B1938F4,J,1999,15,13,9

0496356D,C,2001,,0,0

35537606,C,2009,,0,0

313D1534,C,1988,,0,0

2F981D66,C,1999,,0,0

7ACA1DA4,J,2005,10,10,7

59976E49,C,2007,,0,0

59976E48,C,2000,,0,0

6F800C0B,C,2011,,0,0

24824113,C,1969,,0,0

2395E6D4,C,2009,,0,0

24824118,C,1985,,0,0

76499DAA,J,2010,,0,0

76499DAF,J,1962,,0,0

7248FC0C,C,2014,,0,0

5E2BA8D2,C,1999,,0,0

5D14E98A,C,2011,,0,0

753F21C9,C,2002,,0,0

753F21C8,J,2002,,0,0

753F21C5,J,2011,,0,0

0A9D4D3F,C,2014,,0,0

7A51F5FA,J,1923,,0,0

753F21C6,J,2013,2,2,2

753F21C0,J,2012,3,2,2

7A51F5FE,J,1968,,0,0

850F4080,C,2005,,0,0

72B019F7,C,2007,,0,0

8063072A,C,2014,,0,0

83F404EB,C,2003,,0,0

21EBB994,C,1951,,0,0

7F354C32,J,2011,4,3,2

4B9C2D9A,C,2015,,0,0

01F0F587,C,1926,,0,0

01F0F580,C,1997,,0,0

83F4479C,J,2015,,0,0

5C829A4B,C,2014,,0,0

83F404E6,J,2009,,0,0

83F404E7,C,2001,,0,0

13ADFDF1,J,2001,,0,0

80630723,J,2005,11,24,10

5C66D6B0,C,2006,,0,0

3B4D163E,C,1994,,0,0

21EBB99E,C,1998,,0,0

7A51F5F8,J,2012,,0,0

5D14E986,C,1843,,0,0

0A9D4D38,J,1976,1,2,1

7C8EB8EB,J,1973,,0,0

7C8EB8EC,J,1965,,0,0

850F408E,C,1996,,0,0

7A51F5F0,J,2011,3,3,2

753F21CA,J,2015,,0,0

8618B126,C,1993,,0,0

7A51F5F5,J,2007,8,70,8

34F04C85,C,2004,,0,0

76499DA8,J,1843,,0,0

4706D409,C,1985,,0,0

5C06AC68,C,2012,,0,0

76499DA6,J,2014,0,2,1

76499DA7,J,2007,5,1,1

59976E4E,C,2009,,0,0

7A4C9F07,J,1966,,0,0

7A4C9F05,J,1992,21,3,3

7A4C9F03,J,2002,12,6,5

7E9F6D58,J,2000,14,8,6

5FC7FED7,J,1958,48,9,9

7D890DD1,C,2012,2,2,1

7D890DD4,C,2012,,0,0

7E9F6D56,C,2009,5,3,2

81F92868,C,2010,,0,0

83F44796,C,2003,,0,0

80A8B2BA,J,1992,23,7,6

6EEECCD0,C,1996,,0,0

244369B5,C,2002,,0,0

7A63A145,J,2011,,0,0

0B8773F3,C,1998,,0,0

0BA7E024,C,1992,20,14,11

58A4F61B,C,1959,,0,0

7CE493A3,J,1957,,0,0

7CE493A0,J,2010,3,1,1

7A7036BE,J,2010,5,40,6

7CE493A5,J,1996,,0,0

8031C504,J,1999,15,4,3

77A5199E,J,2007,4,3,2

8031C500,C,2004,4,4,3

7B81B925,J,1977,1,1,1

0E424634,C,2009,,0,0

8031C50F,J,2009,6,9,5

83D09BD9,C,1953,,0,0

8031C50A,J,2004,11,38,11

7B81B92E,J,2004,10,2,2

7B81B92D,J,1982,13,1,1

259FF04E,C,2009,,0,0

8335FCCA,C,1997,,0,0

0E42463F,C,1986,,0,0

1870BF44,C,2007,,0,0

0B2B7D1D,C,2010,,0,0

7B139CAB,J,1966,22,2,2

77A5199B,J,1986,29,17,12

7CE493AE,J,2008,7,12,6

80A8B2B8,C,2000,,0,0

1816A29E,C,2005,,0,0

80A8B2B0,J,2012,2,3,2

8262AF53,C,2003,,0,0

26F1FA44,C,1937,,0,0

04A1954A,C,1992,,0,0

3AA2BE41,C,1987,,0,0

3AA2BE47,C,2014,,0,0

83AD0052,C,2008,,0,0

232C4D8D,C,1996,,0,0

7892E763,J,1996,,0,0

0095F123,J,2004,,0,0

7892E764,C,2008,,0,0

802C64AA,C,2003,,0,0

7AFDB9A3,J,2001,12,21,7

0298C9E1,C,1996,,0,0

80E6C0CA,J,2011,,0,0

756D3064,J,2000,8,1,1

7A58BE43,C,2014,,0,0

7A58BE45,J,1998,17,26,12

5C89B715,C,2014,,0,0

06F2C4FA,C,2002,,0,0

7B1938FB,J,1979,,0,0

07654B44,C,2013,,0,0

591F222F,C,2009,,0,0

7ACA1DAF,J,2015,,0,0

18115A5E,C,2011,,0,0

0AAF5B8A,C,2012,,0,0

59C335CF,C,2006,,0,0

7D8361B6,J,2011,,0,0

7D8361B4,J,2010,6,23,6

591F2225,C,2013,1,4,2

0EE22166,C,1973,,0,0

591F2221,C,2007,,0,0

591F2223,C,2008,,0,0

24ED0FFB,C,1930,,0,0

59C335C4,C,2015,,0,0

7D8361BA,J,1996,18,4,4

7D8361BE,C,1988,3,1,1

59C335C2,C,2012,,0,0

80E6C0C1,J,2011,3,1,1

5833C19D,C,1900,,0,0

37C55950,C,1961,,0,0

80E6C0C5,J,2012,2,2,1

80E6C0C4,J,1984,31,152,30

80E6C0C6,C,2015,,0,0

5566F007,C,1977,,0,0

07654B4B,J,1988,26,4,4

0619641C,J,1966,23,2,2

1586B7C0,C,2010,,0,0

1586B7C2,C,1992,,0,0

802C64A0,C,2009,,0,0

802C64A1,J,2005,6,1,1

802C64A8,J,1989,18,4,4

7F2B6493,J,2010,4,9,4

159CE3BC,C,1998,,0,0

34AB1477,C,1973,,0,0

04A19542,C,2014,,0,0

5F85EA8D,C,2011,,0,0

10A48C8C,C,2002,13,16,8

55D4707D,J,1995,19,4,4

7892E76E,J,1996,19,21,12

7A863696,J,2012,3,2,2

65076576,C,1981,,0,0

5BEE89CD,C,2007,,0,0

7A863692,J,1989,19,1,1

7A863693,J,2011,2,3,2

7A863691,J,1983,,0,0

85D22C9E,C,2009,,0,0

5BEE89CC,C,1998,,0,0

269B5B3C,C,1988,,0,0

85D22C9F,C,2013,,0,0

018F2904,C,2006,,0,0

7FEBCEA0,J,2010,5,32,6

5CC09A88,C,2011,,0,0

75D1A491,J,1998,,0,0

75D1A490,J,1995,,0,0

7D86D776,J,2012,3,2,2

8561C108,J,2015,,0,0

75D1A496,J,1988,24,2,2

7618B5CD,J,2010,,0,0

7618B5CE,J,2011,,0,0

70EF8849,C,1987,4,2,2

845CFAD9,C,2000,,0,0

5E75F3E1,C,2011,,0,0

8012CF2F,J,2007,,0,0

5E75F3E3,C,2013,,0,0

7A47A5F5,J,2001,14,19,9

03AC3CCC,C,2013,,0,0

3CA0EBE2,C,2007,,0,0

71EBE545,C,2006,,0,0

7A47A5F3,J,2008,,0,0

3CA0EBE9,C,1958,,0,0

79ECD87B,J,1983,13,5,4

24D28AAF,C,1988,,0,0

79ECD87D,J,2013,,0,0

79ECD879,J,1993,18,12,6

06D3E6B3,C,2010,5,1,1

06D3E6B6,C,2004,0,1,1

3B40307F,C,2014,,0,0

61C32BDF,C,2011,,0,0

764A1841,J,1990,12,2,2

79ECD877,J,1998,3,1,1

24D28AA5,C,2008,,0,0

7618B5C4,J,2006,9,18,9

7618B5C5,J,1968,,0,0

7618B5C2,J,2005,9,9,5

24161887,C,1976,,0,0

5B45E7D4,C,2013,,0,0

845CFADE,C,2015,,0,0

03AC3CC7,C,2009,,0,0

21897DD3,C,2006,,0,0

5E75F3EE,J,1988,14,3,3

845CFADA,J,2015,,0,0

03AC3CC3,C,1987,,0,0

022C4F3D,C,1998,,0,0

022C4F3F,C,2010,,0,0

7FEBCEAE,J,2013,1,8,2

18445CA9,C,1870,,0,0

18445CA4,C,2012,,0,0

75D1A49B,J,1994,19,14,10

3A59AC29,C,2004,,0,0

760AE5BB,J,2013,0,1,1

7A86369D,J,2012,4,2,2

760AE5BF,J,1954,,0,0

7A47A5F9,C,2009,,0,0

3928D075,C,2006,,0,0

7515407B,J,1975,33,5,5

85D22C94,J,2011,,0,0

0B16B3A0,C,1963,,0,0

85D22C93,C,1974,,0,0

11BFB95A,C,2010,,0,0

7E51F68C,C,1984,28,2,1

11E75C2C,C,2015,,0,0

227A8756,C,1992,,0,0

7E51F68E,J,1994,20,69,21

079CFB66,C,2009,,0,0

079CFB60,C,2000,14,27,13

7333D850,J,2001,,0,0

76362A87,J,1998,,0,0

78AAEA3D,J,1976,7,1,1

47599695,C,1997,,0,0

76362A83,J,1979,,0,0

39513577,C,1989,,0,0

7EC6324F,J,2002,13,19,7

75A883FB,J,1890,95,7,6

7C286CC2,J,2006,7,2,2

3DF55BFD,C,2011,,0,0

75A883FD,J,2011,3,1,1

5AA43B8A,C,1907,,0,0

7C286CC8,J,1999,9,5,4

82F0CDB6,C,2002,,0,0

218EF150,C,2006,,0,0

218EF156,C,1801,,0,0

82F0CDB2,C,1995,,0,0

584E4A9F,C,2015,,0,0

14511D2E,C,2009,,0,0

74FA89D1,J,1976,,0,0

7BA1C819,J,1978,34,1,1

7BA1C818,J,2010,3,4,2

22C4D386,C,2014,,0,0

7BA1C816,J,2009,,0,0

7BA1C815,J,1981,,0,0

74FA89D8,C,2008,7,16,7

77755F2D,C,2011,,0,0

77755F29,J,1978,,0,0

77755F28,J,2002,12,6,5

85FCAB48,C,2008,,0,0

85FCAB45,C,1939,,0,0

85FCAB44,C,1982,,0,0

764625D0,C,1975,8,3,2

77755F25,J,2001,12,6,5

23886DA9,C,1983,,0,0

77755F27,J,2012,3,4,2

85FCAB42,C,2011,,0,0

584E4A98,C,2011,,0,0

75A883F3,J,2012,,0,0

18EA318F,C,2009,,0,0

760D0A62,J,2003,10,15,8

584E4A90,C,2013,,0,0

107CCAEF,C,2011,,0,0

584E4A92,J,2005,8,1,1

8303AA1A,C,2002,,0,0

760D0A69,J,1984,,0,0

8303AA1C,C,2013,,0,0

5B0AC501,C,2009,,0,0

76362A8D,J,2007,7,3,2

76362A8C,J,2005,9,8,4

15F78E2F,C,1999,,0,0

791B3773,J,1984,,0,0

5F30D498,C,1999,,0,0

23097A05,C,2008,,0,0

5D437AFB,J,1940,,0,0

027FAFAC,C,2013,,0,0

7C98D91D,C,2012,,0,0

7E51F685,C,2007,,0,0

00818DCB,J,2006,,0,0

6EB1AB1C,C,2014,,0,0

16D66D3F,C,1988,,0,0

046C2FDF,C,1989,,0,0

046C2FDA,J,1997,,0,0

750B8A2F,J,1987,3,1,1

7D1E6F6F,C,2003,11,34,12

8403098B,C,2009,,0,0

8403098C,C,2008,,0,0

8403098A,C,2008,,0,0

3BAC3C92,C,1979,,0,0

00FEAD74,C,2011,,0,0

72D376F7,C,2007,5,1,1

778A98B8,J,1997,,0,0

5622348A,C,2013,,0,0

23A9975B,C,2003,,0,0

3042A8EB,C,2014,,0,0

7F3FB70D,J,2007,8,17,8

699C5FEF,J,2014,,0,0

77AE624E,J,1965,,0,0

7860A6F8,J,1916,95,5,5

7CB2BD24,J,2011,4,14,3

7860A6F6,J,1990,,0,0

0DF3191A,J,1922,,0,0

7860A6F0,J,1998,17,3,3

305A5733,C,2008,,0,0

025309D0,C,2010,,0,0

7ABAAEC8,J,2006,9,16,7

7ABAAEC9,J,2009,6,8,3

7ABAAEC6,J,1970,,0,0

7ABAAEC7,C,2014,,0,0

7ABAAEC1,J,1928,,0,0

7ABAAEC2,J,1953,55,1,1

5C46D32D,C,2003,,0,0

5D4EAE88,C,1999,11,1,1

2DE5DE6C,C,2013,,0,0

4BF22765,J,2015,1,8,2

0C07C6C3,C,1964,,0,0

4BF22767,C,2014,,0,0

5DD14AE3,J,2004,8,5,5

7ABAAECD,J,2014,1,1,1

184286F1,C,1972,,0,0

81987B2E,C,1981,34,28,18

81987B2D,C,2015,,0,0

5C46D327,C,1998,14,5,5

5A79344A,C,1996,,0,0

63483439,C,2009,,0,0

77AE6247,J,1991,,0,0

75170C34,J,2009,,0,0

3388A173,C,2008,,0,0

2216AB0E,C,2003,,0,0

7860A6FF,J,2006,9,8,5

77AE6248,J,1994,,0,0

7860A6FC,J,2006,,0,0

67B49826,J,2001,,0,0

1065EC8E,C,1990,,0,0

3BAC3C9A,C,2003,,0,0

1065EC8C,C,1990,,0,0

84E992D6,C,2011,,0,0

7F3FB700,J,1986,29,1,1

7F3FB705,C,1997,17,3,3

750B8A21,J,2002,12,5,4

750B8A23,J,2013,2,33,3

750B8A27,J,2009,7,33,8

7D1E6F64,C,1973,,0,0

84030984,C,2006,,0,0

84030985,C,2014,,0,0

7AF6DC0F,J,1894,33,1,1

84030983,C,2005,,0,0

84030980,C,2009,,0,0

84030981,C,2005,,0,0

77C4B3D6,J,1985,24,1,1

7735EB73,J,1993,16,6,6

7735EB77,J,1991,21,13,11

099544D3,C,2011,,0,0

7735EB79,J,2014,1,1,1

0295A270,C,1987,,0,0

77C4B3D8,J,2013,2,5,2

77C4B3D9,J,1991,,0,0

18C897E6,C,2002,,0,0

2CFF3CED,C,2013,,0,0

0C305FAB,J,1926,,0,0

163D2F1E,C,1994,,0,0

18C897E0,C,2003,,0,0

09260057,J,1978,,0,0

32F87417,C,1998,,0,0

7587F0DD,J,1954,59,2,2

6B4265AD,C,2014,,0,0

7587F0DA,J,2014,,0,0

00D03715,J,2012,3,1,1

090AF498,C,2010,,0,0

2299288F,C,2011,,0,0

7BDB56AF,J,2008,,0,0

793C758B,C,1931,,0,0

08CE857E,C,2010,,0,0

7A6DF35C,J,2005,10,2,2

2694D20B,C,1980,,0,0

793C758F,C,2004,1,3,1

793C758D,J,2001,14,23,12

7FCC6E8C,J,1983,,0,0

793C7588,J,2010,4,4,2

3AA1A506,C,2009,,0,0

75B695BA,J,2013,,0,0

793C7582,J,1986,8,1,1

3B3B20E3,C,2014,,0,0

3486ADC2,C,2004,,0,0

793C7586,J,2009,7,58,8

7D6B41EB,C,1999,,0,0

793C7584,J,1981,34,92,25

625421B9,C,2007,,0,0

607F6A4D,J,2015,,0,0

7587F0D4,J,1881,,0,0

7587F0D6,C,2013,,0,0

7F05553C,J,1992,23,18,9

7C4ECFBB,J,1977,37,1,1

84A02BA2,C,2015,,0,0

26857D6E,C,2009,,0,0

7614BD8E,J,1996,,0,0

480DFA22,C,1991,,0,0

79F19AFD,J,1996,20,16,11

39AFAEB5,C,2004,,0,0

123C6619,C,1960,24,1,1

77C4B3DD,J,2013,,0,0

76585963,J,2013,,0,0

77C4B3DB,J,1958,35,2,2

77C4B3DC,J,2014,0,1,1

77C4B3DA,J,2011,,0,0

7F5B5757,C,1992,,0,0

03DF0803,C,1999,,0,0

7D1694C9,J,2011,,0,0

79792A29,J,2001,14,26,14

75ACAC5D,J,1989,26,4,4

79792A25,J,2006,9,17,9

3BD76817,C,2012,,0,0

79792A21,J,2011,3,4,3

79792A22,J,2010,6,9,6

7C7152CB,J,1988,10,21,9

773ABB7A,J,1994,,0,0

76585969,C,2013,,0,0

7D6F7F0B,J,1989,,0,0

3BF305B5,C,1996,,0,0

3BF305B6,C,2010,,0,0

78E7BB63,J,2006,6,1,1

68F69F9A,C,2001,13,4,4

72D0A238,C,2013,,0,0

808A617F,C,2013,2,2,1

808A617A,J,2001,13,6,5

72D0A230,J,1986,,0,0

63B1046D,C,2009,1,2,1

05FBC138,C,2000,,0,0

63B1046F,C,1960,,0,0

6A7D8455,J,1989,26,15,12

0690E048,C,2011,,0,0

7E4F7A7D,J,2015,,0,0

5AB30546,C,1973,28,2,2

04D659A0,J,1998,,0,0

7E4F7A73,J,2001,14,44,13

7E4F7A72,J,2010,5,58,6

7E4F7A70,C,2005,10,6,5

59D07E59,C,1994,,0,0

314513EC,C,2008,,0,0

6001F3D5,C,2009,,0,0

850C0A76,C,1896,,0,0

850C0A72,C,1970,,0,0

14CB6A3D,C,2010,,0,0

5FD23804,C,2014,,0,0

2DA5CAEA,C,2011,,0,0

